,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1774.513,15603.91,5314.851006901254,28362.810713388673,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
1,1588711.0,-1639.064,20089.48,6545.5647305460525,34856.33111958077,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
2,1261992.0,-2053.139,25676.63,8064.913220134609,42835.081949511004,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
3,1002539.0,-2408.156,33193.13,9942.424346272588,52638.026363335484,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
4,796289.1,-1937.426,43200.94,12265.284294967156,64681.095062855085,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
5,632460.9,-1143.096,53797.94,15143.259890700196,79474.45487215226,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
6,502382.8,-2413.037,69416.52,18715.190896131728,97643.53817535922,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
7,399257.8,545.2037,85365.07,23157.633032911264,119954.58776872605,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
8,316992.2,2512.126,107172.5,28696.47416789981,147345.58388122357,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
9,251835.9,4876.176,132959.1,35622.69487185321,180963.5220849823,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
10,200039.1,9032.246,166327.0,44313.94785803441,222209.0778388437,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
11,159023.4,8165.568,206895.9,55264.355523503116,272789.6805229976,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
12,126210.9,13898.45,264352.7,69125.96301333944,334781.84740274266,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
13,100429.7,26081.41,328307.5,86766.75807752217,410703.1575042157,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
14,79804.69,28559.81,406945.1,109352.23069358799,503593.2393681149,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
15,63398.44,52694.33,509972.3,138460.262502629,617101.203260594,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
16,50273.44,72632.35,630497.6,176242.84089793795,755573.3991046292,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
17,39960.94,101523.0,786359.6,225652.65238418672,924129.1394121591,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
18,31757.81,203279.5,967320.0,290757.532128805,1128701.3882599636,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
19,25195.31,199335.7,1216211.0,377169.4646423211,1376001.8703133995,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
20,20039.06,280825.1,1456860.0,492613.5173886426,1673342.2946699073,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
21,16054.69,373564.4,1784368.0,647647.5862503996,2028202.121637974,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
22,12773.44,572334.9,2122169.0,856500.5853996502,2447378.1607446424,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
23,9946.65,763113.8,2650647.0,1137898.8046044835,2935492.5065136105,"(65, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
