,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1943.708,15836.49,7078.732664387969,40349.7138449045,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
1,1588711.0,-2188.945,20361.49,8718.902266221803,49669.49257947102,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
2,1261992.0,-2023.501,26171.7,10740.69945137225,61141.451730623114,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
3,1002539.0,-2409.514,34312.94,13233.72361911706,75262.31471669996,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
4,796289.1,-2105.455,43088.47,16309.018562387488,92643.30111052732,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
5,632460.9,-1724.989,54521.13,20104.410792124996,114036.43991674729,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
6,502382.8,-1702.988,68386.67,24791.278672523673,140366.88854179403,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
7,399257.8,-2377.195,87990.13,30583.1842094389,172772.60589195957,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
8,316992.2,-300.4839,109844.9,37746.950833551506,212653.01854633813,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
9,251835.9,1578.432,137732.3,46616.98326176521,261728.66502636677,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
10,200039.1,3157.853,172492.6,57613.92680321289,322114.2110989901,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
11,159023.4,5492.058,215195.0,71269.1933453027,396407.70264108863,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
12,126210.9,3799.184,278379.1,88257.49845956828,487799.46025220247,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
13,100429.7,8470.645,339730.2,109440.44466286335,600204.6091820865,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
14,79804.69,15771.49,430893.4,135925.47546699634,738423.8469007164,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
15,63398.44,25372.05,540838.4,169146.3956760811,908337.6104445823,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
16,50273.44,33081.21,663795.4,210974.36726656242,1117139.1846195199,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
17,39960.94,37943.71,850057.4,263872.21774515987,1373612.247462987,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
18,31757.81,63621.8,1077880.0,331110.55187015666,1688457.4467372366,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
19,25195.31,99272.3,1342861.0,417072.221685474,2074670.0780439784,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
20,20039.06,172851.8,1681057.0,527683.039290545,2547965.471911252,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
21,16054.69,206117.9,1924131.0,671022.1554074867,3127238.0429087346,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
22,12773.44,310375.9,2551167.0,858186.015474858,3835020.3336550696,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
23,9946.65,433758.2,3120133.0,1104505.023491332,4697873.621715004,"(45, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
