,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1954.038,15920.19,20719.325752323268,86127.60091653118,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
1,1588711.0,-2198.543,20915.67,25275.57902733032,105039.08005257357,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
2,1261992.0,-2429.233,26837.07,30835.55264933251,128102.24185871973,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
3,1002539.0,-2516.331,34326.56,37621.21908459869,156228.09492271132,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
4,796289.1,-2110.096,43359.18,45904.0543294869,190527.34090675274,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
5,632460.9,-2951.227,55788.86,56016.27782776053,232354.0430351231,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
6,502382.8,-1146.968,70389.45,68364.73995554008,283358.79241397924,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
7,399257.8,-1798.01,88980.78,83448.12546130421,345553.4123641109,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
8,316992.2,-1621.949,110742.8,101878.33010673862,421389.6663199716,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
9,251835.9,589.6871,137767.0,124407.11834075041,513854.94227691775,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
10,200039.1,-973.43,173150.1,151959.50537143726,626588.4884960526,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
11,159023.4,-2267.356,223419.5,185675.76033158993,764022.4831275074,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
12,126210.9,-1007.393,276936.8,226964.54503181067,931553.044509747,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
13,100429.7,3823.405,347482.8,277570.551535803,1135747.2340997588,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
14,79804.69,6959.829,435480.8,339661.1762748007,1384593.165224898,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
15,63398.44,12526.5,549321.7,415938.40378319094,1687801.4845827944,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
16,50273.44,22707.31,683173.9,509784.3615866003,2057167.6836271393,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
17,39960.94,25143.37,851560.4,625452.2213823496,2507005.812114259,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
18,31757.81,23721.56,1097045.0,768318.6425805197,3054665.00134505,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
19,25195.31,77811.77,1384585.0,945220.3128866975,3721140.400393463,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
20,20039.06,140763.9,1698476.0,1164906.059593583,4531789.070309541,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
21,16054.69,91482.86,2182363.0,1438648.441894848,5517158.037504245,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
22,12773.44,316156.0,2739162.0,1781075.9001659977,6713924.370289517,"(30, 1)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
