,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1739.93,15638.8,3617.6785962402214,22506.537920608887,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
1,1588711.0,-2081.897,20545.37,4467.134717183158,27764.346426904976,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
2,1261992.0,-2225.028,26562.49,5517.296400237532,34250.06880600317,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
3,1002539.0,-1967.803,33720.84,6816.228532713501,42250.2642426924,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
4,796289.1,-1925.816,42964.11,8423.837085609279,52118.25373268811,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
5,632460.9,-1993.733,54579.78,10414.95386009995,64289.61360135282,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
6,502382.8,-1098.612,68880.28,12883.307325182235,79301.2319131242,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
7,399257.8,370.4639,86442.36,15946.672275077513,97814.72904021642,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
8,316992.2,-361.06,107751.5,19753.60361798797,120645.21354149342,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
9,251835.9,2688.597,136600.3,24492.321071800834,148796.54415432122,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
10,200039.1,5548.746,168620.4,30402.54464788145,183504.49915215696,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
11,159023.4,6555.347,211372.1,37791.419138344994,226289.51310603018,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
12,126210.9,12067.25,270455.9,47055.15881840983,279020.91895473487,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
13,100429.7,15031.58,334808.1,58708.76363462328,343994.9083804082,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
14,79804.69,24653.49,417688.1,73427.2104761743,424028.6511848464,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
15,63398.44,35841.91,523500.8,92103.05872678466,522573.10960359906,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
16,50273.44,43951.2,647136.7,115927.64085412103,643846.8901414933,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
17,39960.94,76629.7,807361.7,146506.2270322381,792992.7136482666,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
18,31757.81,110850.4,1016802.0,186022.13569649556,976256.2605314422,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
19,25195.31,179995.7,1293164.0,237471.15739079283,1201183.4050310187,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
20,20039.06,243542.2,1538980.0,304996.29602345463,1476824.7251384456,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
21,16054.69,350004.7,1955348.0,394363.8606635327,1813923.2119800663,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
22,12773.44,430224.0,2403514.0,513634.6067259949,2225038.335628553,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
23,9946.65,502748.5,3113326.0,674094.8826680912,2724520.963448515,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
24,7888.72,911711.4,3267767.0,891514.4502666441,3328190.6004664414,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
25,6288.11,959161.0,4447577.0,1187771.422591277,4052469.5546949054,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
26,5039.063,1660490.0,5257892.0,1592793.76963937,4912593.759252871,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
27,4001.524,2288915.0,6302792.0,2146546.530177947,5919366.43943209,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
28,3161.337,3156494.0,7460031.0,2900352.9729375653,7073832.476195086,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
29,2507.267,4473880.0,8685548.0,3916104.329399492,8359446.842902794,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
30,1979.167,5866067.0,10169290.0,5260994.3471481325,9732206.222076245,"(55, 2)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
