,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1858.322,15556.57,5086.161864892479,27820.91097956253,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
1,1588711.0,-1784.48,20661.88,6268.131057948542,34212.875226966244,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
2,1261992.0,-2589.219,26505.45,7728.324436423869,42072.068939245895,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
3,1002539.0,-1853.81,33949.7,9534.024310854842,51734.57534612746,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
4,796289.1,-1757.81,42202.72,11769.675216741221,63613.087292471675,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
5,632460.9,-1089.891,53508.98,14541.691900119331,78214.17073298454,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
6,502382.8,9.091487,69056.36,17984.809563338185,96159.30917405088,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
7,399257.8,63.76176,84121.77,22270.550355829866,118210.49480629642,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
8,316992.2,1442.21,111507.9,27618.620487531927,145301.24914275078,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
9,251835.9,2663.58,135494.4,34312.39994418587,178574.06482542114,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
10,200039.1,11580.95,169019.9,42720.189536921236,219425.33697417224,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
11,159023.4,13968.84,210517.0,53324.60572773796,269558.85314736667,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
12,126210.9,17795.4,261108.7,66763.55615342649,331048.75744207,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
13,100429.7,23250.16,325385.1,83887.7133766434,406412.45966659737,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
14,79804.69,30861.78,410032.4,105841.48895939942,498692.989027693,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
15,63398.44,50725.41,507144.2,134177.37168763118,611548.3924125857,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
16,50273.44,69192.88,623627.1,171017.28114882193,749342.2793963117,"(65, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
