,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1847.103,15767.52,4115.458834673836,23444.052006712158,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
1,1588711.0,-1876.643,20574.62,5070.851270069099,28858.99522792096,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
2,1261992.0,-2172.941,26388.27,6249.384936036705,35524.18741265967,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
3,1002539.0,-2068.801,33856.19,7703.864367420673,43728.04947881286,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
4,796289.1,-1938.536,42716.41,9499.939023321986,53825.4073290492,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
5,632460.9,-2254.612,54419.44,11719.402779325148,66252.71140636063,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
6,502382.8,-1038.982,69705.02,14464.425996831193,81546.7074972038,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
7,399257.8,-1046.27,85597.23,17863.022689473924,100367.32127504383,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
8,316992.2,-2069.807,108447.6,22076.16944632813,123525.67618528598,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
9,251835.9,2539.939,136413.2,27307.15552871091,152018.34695352538,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
10,200039.1,-1587.568,166639.9,33813.977128899554,187069.15887147715,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
11,159023.4,7243.77,216384.7,41925.92568596858,230180.07172922234,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
12,126210.9,15438.81,269984.7,52066.00788315877,283192.9250563615,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
13,100429.7,18981.37,333641.8,64781.54243755033,348364.04306904355,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
14,79804.69,22700.8,418545.7,80786.30517900645,428453.8546011085,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
15,63398.44,38282.34,520880.8,101019.07976215235,526833.6852442814,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
16,50273.44,33138.8,656892.2,126725.61158153413,647611.5644552981,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
17,39960.94,76377.48,830566.5,159574.0179710599,795777.9755918684,"(55, 3)",AC026_20241210_NewFinal,Li$_{2}$ZnCl$_4$,1.065,6
