'y-axis saved as y
'Q,PG3_59702-1.xye,SigmaYobs,Ycalc,Diff
32.2627876,74.9635431,3.65644103,0,0
32.2369155,72.904848,3.61411682,0,0
32.2110641,73.7922231,3.62800001,0,0
32.1852336,73.9747869,3.62437088,0,0
32.1594238,73.5846605,3.61003764,0,0
32.1336348,74.5711786,3.62886685,0,0
32.1078666,71.4664499,3.56696368,0,0
32.0821191,75.0600288,3.62947514,0,0
32.0563923,73.0075546,3.58194146,0,0
32.0306862,74.3321627,3.60663934,0,0
32.0050008,73.309818,3.58154746,0,0
31.979336,73.1629048,3.57218534,0,0
31.953692,73.0333542,3.56526826,0,0
31.9280685,73.3152284,3.56956496,0,0
31.9024656,74.0372069,3.58279282,0,0
31.8768834,73.5425802,3.57008696,0,0
31.8513217,72.44713,3.54417212,0,0
31.8257806,72.395925,3.53629673,0,0
31.80026,73.2193158,3.5457877,0,0
31.77476,74.7859683,3.5655029,0,0
31.7492805,73.2560293,3.5294798,0,0
31.7238215,74.6728378,3.55494695,0,0
31.6983829,73.2121171,3.52464105,0,0
31.6729649,73.5685077,3.53053099,0,0
31.6475673,72.1398994,3.50115377,0,0
31.6221901,70.8769954,3.47248553,0,0
31.5968334,72.2313547,3.49363991,0,0
31.5714969,73.3903023,3.50930292,0,0
31.546181,72.9506169,3.49825307,0,0
31.5208854,73.7422352,3.50944591,0,0
31.4956101,74.1705554,3.51028831,0,0
31.4703552,73.0342463,3.4822409,0,0
31.4451205,72.1873998,3.46355837,0,0
31.4199062,73.2772809,3.48273516,0,0
31.3947121,72.62066,3.46420216,0,0
31.3695384,73.1514701,3.46576113,0,0
31.3443849,74.9056387,3.49306437,0,0
31.3192516,73.2609976,3.46063124,0,0
31.2941385,73.0827176,3.45488276,0,0
31.2690456,74.1516794,3.47156443,0,0
31.2439729,73.4497168,3.45627673,0,0
31.2189205,73.7560565,3.46051603,0,0
31.1938881,71.939359,3.42268502,0,0
31.1688759,73.756736,3.44909973,0,0
31.1438838,72.4289755,3.41965286,0,0
31.1189118,74.140063,3.44651051,0,0
31.0939599,73.164167,3.41963284,0,0
31.069028,73.9258383,3.42744859,0,0
31.0441162,73.1100319,3.40698707,0,0
31.0192245,73.5191221,3.41441452,0,0
30.9943528,72.6190013,3.3957143,0,0
30.969501,72.7874896,3.39661099,0,0
30.9446693,71.4697268,3.37338728,0,0
30.9198575,73.6893973,3.40809821,0,0
30.8950658,73.3623593,3.39161532,0,0
30.8702939,72.9684628,3.37411429,0,0
30.845542,72.9769052,3.36901219,0,0
30.82081,74.723582,3.39688623,0,0
30.7960979,72.8117634,3.35864321,0,0
30.7714056,72.3172961,3.34983224,0,0
30.7467332,73.9089334,3.38194909,0,0
30.7220807,72.8218324,3.35995476,0,0
30.697448,72.4492571,3.3432712,0,0
30.6728351,74.2092028,3.36823909,0,0
30.6482419,73.4300651,3.35184639,0,0
30.6236686,73.6780924,3.35423806,0,0
30.5991151,73.6603658,3.34462151,0,0
30.5745813,72.8263126,3.3242149,0,0
30.5500672,73.215577,3.33251731,0,0
30.5255728,73.7301176,3.34007282,0,0
30.5010981,72.5847175,3.31236574,0,0
30.4766432,75.0963351,3.34734933,0,0
30.4522079,73.9970745,3.32451656,0,0
30.4277922,73.056143,3.30594867,0,0
30.4033962,73.1694949,3.3023856,0,0
30.3790198,73.8286972,3.30824035,0,0
30.3546631,73.6621192,3.30075848,0,0
30.3303259,73.5570093,3.29660587,0,0
30.3060082,73.1185511,3.28675652,0,0
30.2817101,74.5814702,3.30914621,0,0
30.2574316,74.447807,3.30100804,0,0
30.2331726,72.7701949,3.26933923,0,0
30.2089331,73.5239076,3.27887823,0,0
30.1847131,72.0543873,3.24760207,0,0
30.1605126,72.2630266,3.24599803,0,0
30.1363316,73.784228,3.26911736,0,0
30.11217,72.8919692,3.24733517,0,0
30.0880278,72.7765993,3.24032807,0,0
30.0639051,72.6051702,3.23374881,0,0
30.0398017,74.8402119,3.27120859,0,0
30.0157177,73.4290567,3.24232892,0,0
29.9916531,74.8423734,3.26312831,0,0
29.9676079,73.7522187,3.24172432,0,0
29.9435819,72.5369206,3.21592571,0,0
29.9195754,74.6609329,3.24897305,0,0
29.8955881,73.525606,3.2270094,0,0
29.8716201,72.8389093,3.21360186,0,0
29.8476713,72.7610476,3.20564838,0,0
29.8237419,73.5269462,3.2121417,0,0
29.7998317,72.5473532,3.19255488,0,0
29.7759407,73.0616047,3.20274526,0,0
29.7520689,73.3181265,3.20634239,0,0
29.7282164,73.5028566,3.20670181,0,0
29.704383,72.94672,3.19100562,0,0
29.6805687,73.8920165,3.19879964,0,0
29.6567736,73.622026,3.18930392,0,0
29.6329977,73.1313641,3.17710395,0,0
29.6092409,73.5224411,3.17823278,0,0
29.5855032,73.5886703,3.1743077,0,0
29.5617845,73.3934572,3.17138737,0,0
29.5380849,73.655868,3.17701209,0,0
29.5144045,72.078782,3.14722809,0,0
29.490743,73.7528129,3.17092792,0,0
29.4671006,73.4728388,3.16231507,0,0
29.4434772,74.196209,3.1709051,0,0
29.4198727,72.6674786,3.13933277,0,0
29.3962873,73.7267835,3.1559041,0,0
29.3727208,73.9827307,3.15782639,0,0
29.3491733,71.5019601,3.1095435,0,0
29.3256447,73.6660013,3.14226117,0,0
29.302135,73.9939822,3.14352641,0,0
29.2786443,71.314605,3.09251618,0,0
29.2551724,73.6662572,3.12926756,0,0
29.2317193,72.5928756,3.10883146,0,0
29.2082852,72.5989327,3.10891818,0,0
29.1848699,72.7641932,3.1084191,0,0
29.1614734,73.2421444,3.11070253,0,0
29.1380958,73.0503988,3.10135038,0,0
29.1147369,73.8385642,3.11023316,0,0
29.0913968,73.3215996,3.09742486,0,0
29.0680755,73.3438852,3.09550077,0,0
29.0447729,72.9864032,3.08758767,0,0
29.0214891,73.7580747,3.09823838,0,0
28.998224,73.4267693,3.08796719,0,0
28.9749776,74.7158305,3.10317049,0,0
28.9517499,72.4515621,3.06096373,0,0
28.9285408,72.7863672,3.06665788,0,0
28.9053505,73.3715551,3.072534,0,0
28.8821788,71.689242,3.03905276,0,0
28.8590256,74.2598443,3.07866719,0,0
28.8358912,72.9147427,3.05300893,0,0
28.8127753,73.3322668,3.05628873,0,0
28.789678,74.9761281,3.08113724,0,0
28.7665992,73.1508958,3.04892049,0,0
28.7435391,72.6056622,3.03640648,0,0
28.7204975,75.0673932,3.07545279,0,0
28.6974743,72.9568698,3.03755809,0,0
28.6744698,72.9093485,3.03477804,0,0
28.6514837,73.3202253,3.04046591,0,0
28.6285161,71.2572178,3.00350675,0,0
28.6055669,73.4198732,3.03628815,0,0
28.5826362,71.7910678,3.00539139,0,0
28.5597239,73.2582653,3.02610444,0,0
28.5368301,72.452726,3.00935022,0,0
28.5139547,73.1999407,3.0184568,0,0
28.4910976,75.1540605,3.04605595,0,0
28.468259,73.248371,3.01060721,0,0
28.4454386,73.235476,3.00916184,0,0
28.4226367,73.4101916,3.0099865,0,0
28.3998531,73.5522608,3.00833239,0,0
28.3770877,72.9350425,2.99410176,0,0
28.3543407,74.082546,3.01373361,0,0
28.331612,74.7302981,3.02201447,0,0
28.3089016,74.7940841,3.01658046,0,0
28.2862094,73.5209373,2.99143907,0,0
28.2635354,73.0936083,2.98446037,0,0
28.2408797,73.9574008,2.9961343,0,0
28.2182422,73.6777587,2.98705695,0,0
28.1956229,74.2191626,2.99252309,0,0
28.1730217,74.3519236,2.99274368,0,0
28.1504388,73.2783228,2.97627655,0,0
28.127874,72.2516511,2.95430856,0,0
28.1053273,72.2449006,2.94724519,0,0
28.0827988,73.8777202,2.97129629,0,0
28.0602884,73.3946475,2.96134779,0,0
28.037796,72.5920104,2.94640297,0,0
28.0153218,72.341896,2.93753998,0,0
27.9928656,74.1619687,2.95899857,0,0
27.9704275,73.0998869,2.93892988,0,0
27.9480074,73.5127755,2.94574706,0,0
27.9256053,72.968842,2.93345597,0,0
27.9032213,74.6436692,2.95813475,0,0
27.8808552,73.6003399,2.93910465,0,0
27.8585071,73.2795999,2.93230348,0,0
27.836177,72.7666564,2.91960351,0,0
27.8138648,73.6113157,2.92682396,0,0
27.7915706,73.8784338,2.92675549,0,0
27.7692942,72.1155148,2.89671609,0,0
27.7470359,74.0631714,2.92566085,0,0
27.7247954,73.072259,2.90987025,0,0
27.7025727,72.7477885,2.90527715,0,0
27.6803679,72.6626304,2.90233677,0,0
27.658181,72.6833305,2.89993659,0,0
27.6360119,73.9531774,2.91505061,0,0
27.6138607,72.582362,2.88920267,0,0
27.5917272,72.3308561,2.88208724,0,0
27.5696115,73.0163456,2.8902115,0,0
27.5475136,72.3260976,2.87734834,0,0
27.5254335,72.6380084,2.88178194,0,0
27.5033711,72.5452787,2.87584288,0,0
27.4813264,73.5071592,2.88621562,0,0
27.4592995,72.9604636,2.87424301,0,0
27.4372903,71.6607811,2.84941434,0,0
27.4152987,74.5151827,2.8912468,0,0
27.3933248,72.4382578,2.85617499,0,0
27.3713687,72.9092216,2.86258768,0,0
27.3494301,72.8204996,2.8574725,0,0
27.3275092,73.1331662,2.85653534,0,0
27.3056059,73.5743105,2.86212744,0,0
27.2837202,71.68871,2.83150227,0,0
27.2618521,71.84199,2.82957616,0,0
27.2400016,73.9135641,2.85598789,0,0
27.2181686,73.2367466,2.84086109,0,0
27.1963532,74.2081994,2.85446939,0,0
27.1745553,73.0666035,2.83432393,0,0
27.152775,74.0231003,2.84860275,0,0
27.1310121,73.422429,2.83819239,0,0
27.1092667,71.8733727,2.81095516,0,0
27.0875389,72.4112128,2.81653476,0,0
27.0658285,72.9876991,2.82220972,0,0
27.0441355,73.5204571,2.82832685,0,0
27.02246,73.0618597,2.81856089,0,0
27.0008018,72.2187956,2.79953961,0,0
26.9791611,73.5733533,2.81644127,0,0
26.9575378,72.989578,2.80935815,0,0
26.9359319,72.1260284,2.79425067,0,0
26.9143433,73.8427965,2.81419576,0,0
26.8927721,73.3442965,2.8029527,0,0
26.8712182,73.1725746,2.80007899,0,0
26.8496816,71.5539206,2.77286651,0,0
26.8281624,72.4105281,2.78281023,0,0
26.8066604,73.5196111,2.79705591,0,0
26.7851758,72.8452084,2.78316544,0,0
26.7637083,73.2873998,2.7853976,0,0
26.7422582,72.552904,2.77152714,0,0
26.7208253,73.0090549,2.77800369,0,0
26.6994096,72.3205162,2.76529638,0,0
26.6780111,73.6508827,2.78146932,0,0
26.6566298,72.7330407,2.76269672,0,0
26.6352657,73.4556665,2.77176731,0,0
26.6139188,72.2740145,2.75235057,0,0
26.592589,72.741441,2.75587712,0,0
26.5712764,73.4752212,2.76238975,0,0
26.5499809,71.7898771,2.73323233,0,0
26.5287025,71.8760557,2.73517376,0,0
26.5074412,73.4405653,2.75859305,0,0
26.486197,72.6053215,2.74342026,0,0
26.4649699,72.9406626,2.74122496,0,0
26.4437598,73.2951584,2.74035478,0,0
26.4225668,72.9803566,2.73418766,0,0
26.4013908,73.4645621,2.74130274,0,0
26.3802318,73.7868108,2.74404654,0,0
26.3590898,72.2146271,2.7154328,0,0
26.3379648,71.9415791,2.70862294,0,0
26.3168568,73.3450288,2.72883652,0,0
26.2957657,72.40432,2.71124122,0,0
26.2746917,73.181092,2.72080553,0,0
26.2536345,73.193185,2.71887547,0,0
26.2325942,74.241177,2.73135244,0,0
26.2115709,72.3181147,2.69947651,0,0
26.1905645,72.5988786,2.70292379,0,0
26.1695749,74.6255496,2.73187786,0,0
26.1486023,72.9728838,2.70597105,0,0
26.1276464,72.8493491,2.70019277,0,0
26.1067074,72.2889726,2.68853744,0,0
26.0857852,73.4496099,2.70396366,0,0
26.0648799,71.1337677,2.66836683,0,0
26.0439913,72.6666006,2.68941995,0,0
26.0231195,73.3454994,2.69668843,0,0
26.0022645,72.3284283,2.67718263,0,0
25.9814263,73.1239954,2.68560811,0,0
25.9606048,73.9695571,2.69653371,0,0
25.9398,72.637864,2.67538341,0,0
25.919012,72.9623478,2.67620637,0,0
25.8982406,73.5063929,2.67990396,0,0
25.8774859,72.9164444,2.66985223,0,0
25.856748,71.8107176,2.65307044,0,0
25.8360266,73.8593672,2.68076923,0,0
25.815322,72.5208354,2.6602528,0,0
25.7946339,74.1435515,2.68258903,0,0
25.7739625,73.4873158,2.6699649,0,0
25.7533077,73.3623333,2.66496616,0,0
25.7326695,72.2762477,2.64671859,0,0
25.7120479,72.4262373,2.64783052,0,0
25.6914428,72.637253,2.64986908,0,0
25.6708544,72.9380489,2.65105563,0,0
25.6502824,72.5460145,2.6408056,0,0
25.629727,72.9748443,2.64422031,0,0
25.6091881,73.0508785,2.64272381,0,0
25.5886657,73.1559229,2.64224693,0,0
25.5681597,73.7260281,2.64812692,0,0
25.5476703,73.2192921,2.63846441,0,0
25.5271973,73.6895604,2.64461402,0,0
25.5067408,73.344057,2.63837703,0,0
25.4863007,72.8060246,2.62754404,0,0
25.4658771,72.2970675,2.61852309,0,0
25.4454698,73.4030832,2.63252623,0,0
25.425079,73.2651231,2.62757402,0,0
25.4047045,74.3833077,2.64216727,0,0
25.3843464,73.8711807,2.63291168,0,0
25.3640046,73.2404691,2.62001398,0,0
25.3436792,72.8700405,2.61060771,0,0
25.3233702,73.9037777,2.62373387,0,0
25.3030774,73.0010031,2.6110202,0,0
25.2828009,72.8057492,2.60707567,0,0
25.2625408,74.0234428,2.6205692,0,0
25.2422969,73.1008144,2.60386128,0,0
25.2220693,72.6957983,2.5964412,0,0
25.2018579,72.8352231,2.59923925,0,0
25.1816628,73.1275818,2.60453873,0,0
25.1614839,73.3659554,2.60474067,0,0
25.1413212,72.3424875,2.58536045,0,0
25.1211747,72.7765386,2.58652624,0,0
25.1010444,73.4620354,2.59251371,0,0
25.0809302,73.2504273,2.58675351,0,0
25.0608323,73.1851101,2.58362606,0,0
25.0407504,73.5626519,2.58927969,0,0
25.0206847,72.4490913,2.57089277,0,0
25.0006352,72.3044733,2.5664543,0,0
24.9806017,73.239427,2.58027542,0,0
24.9605843,72.6382278,2.56785297,0,0
24.940583,74.4204907,2.58766745,0,0
24.9205978,72.6411691,2.55855235,0,0
24.9006286,72.9726288,2.56171715,0,0
24.8806755,73.3888417,2.56776497,0,0
24.8607384,73.0779576,2.56171781,0,0
24.8408173,72.2466671,2.54627127,0,0
24.8209122,73.1671887,2.55587057,0,0
24.8010232,72.0532464,2.53580731,0,0
24.7811501,73.9209069,2.5610601,0,0
24.7612929,72.2705479,2.5387182,0,0
24.7414517,72.4649512,2.5401997,0,0
24.7216265,73.2047585,2.54776966,0,0
24.7018172,73.0528362,2.54414045,0,0
24.6820238,72.8085006,2.53915843,0,0
24.6622463,72.8092131,2.53699983,0,0
24.6424846,72.2262003,2.52494764,0,0
24.6227389,73.5251237,2.5398164,0,0
24.603009,72.8548951,2.52797712,0,0
24.583295,73.2348254,2.53335789,0,0
24.5635968,72.3660084,2.51928027,0,0
24.5439144,72.5878218,2.51974059,0,0
24.5242479,73.0673015,2.52636159,0,0
24.5045971,73.3534238,2.53001748,0,0
24.4849621,71.6812503,2.50563593,0,0
24.4653429,72.5833047,2.51769356,0,0
24.4457394,72.7255349,2.51753564,0,0
24.4261518,72.8064508,2.51395068,0,0
24.4065798,71.5047426,2.49317608,0,0
24.3870235,72.0306251,2.50026601,0,0
24.367483,72.2437591,2.50192596,0,0
24.3479582,72.0874681,2.49701654,0,0
24.328449,72.1078847,2.49630279,0,0
24.3089556,73.172422,2.5085969,0,0
24.2894777,73.4935995,2.5091512,0,0
24.2700155,72.5026875,2.49275881,0,0
24.250569,72.5331604,2.49371616,0,0
24.2311381,72.938763,2.49926766,0,0
24.2117228,73.3459143,2.5009436,0,0
24.1923231,72.9402416,2.49088612,0,0
24.1729389,74.0301835,2.50124201,0,0
24.1535704,73.2481751,2.48651576,0,0
24.1342173,72.7323128,2.47733448,0,0
24.1148799,72.7782835,2.47829986,0,0
24.0955579,72.9110411,2.47950414,0,0
24.0762516,72.9382065,2.47693183,0,0
24.0569607,73.088684,2.47744412,0,0
24.0376852,72.3054583,2.46639927,0,0
24.0184253,72.4573556,2.46783806,0,0
23.9991809,72.6076438,2.46724413,0,0
23.9799519,72.2262148,2.45978684,0,0
23.9607383,73.8333547,2.47773547,0,0
23.9415402,72.0218828,2.45059792,0,0
23.9223575,72.5684758,2.45776632,0,0
23.9031902,71.879388,2.44663834,0,0
23.8840383,72.6862414,2.45611339,0,0
23.8649018,72.0906877,2.44528461,0,0
23.8457807,72.8561149,2.45333974,0,0
23.8266749,72.9190919,2.45142346,0,0
23.8075845,71.7401956,2.43226748,0,0
23.7885094,72.7437597,2.44438608,0,0
23.7694496,73.5910766,2.45710387,0,0
23.7504051,73.2831342,2.45232261,0,0
23.7313759,72.6887694,2.44101183,0,0
23.712362,72.6041628,2.4390424,0,0
23.6933634,72.2265101,2.43287159,0,0
23.67438,72.997568,2.4408191,0,0
23.6554119,72.0091996,2.4249538,0,0
23.636459,73.0843984,2.43707253,0,0
23.6175214,72.5338775,2.42817895,0,0
