XYDATA
# File generated by Mantid, Instrument POWGEN
# The X-axis unit is: Time-of-flight, The Y-axis unit is: Counts per microAmp.hour
# Data for spectra :1
# Spectrum 1 
# Time-of-flight              Y                 E
     3922.36123       72.05639181        1.02123366
     3925.49868       74.47921048        1.03347813
     3928.63865       72.19113444        1.01896993
     3931.78112       72.32991183        1.01760334
     3934.92611       74.90172655        1.02900277
     3938.07361       73.12677838        1.01767245
     3941.22363       71.61571457        1.00862739
     3944.37617       74.21421710        1.02164314
     3947.53124       73.56580435        1.01685488
     3950.68882       73.09205763        1.01376740
     3953.84893       72.34732394        1.00727860
     3957.01157       74.90837501        1.01817332
     3960.17674       73.77645322        1.00984999
     3963.34444       71.85437436        0.99871077
     3966.51468       74.43319434        1.01239074
     3969.68745       73.06046094        1.00356408
     3972.86276       73.95494128        1.00554414
     3976.04061       74.63886983        1.00606834
     3979.22100       73.52937755        0.99964850
     3982.40393       73.41599277        0.99825487
     3985.58941       72.72917766        0.99217580
     3988.77744       71.67943507        0.98617239
     3991.96802       74.60144570        0.99869271
     3995.16115       75.03475274        0.99847935
     3998.35683       74.29105335        0.99465373
     4001.55507       72.81137212        0.98683950
     4004.75587       72.26636236        0.98157175
     4007.95923       74.37814713        0.99052369
     4011.16515       73.61483029        0.98596247
     4014.37364       72.62510658        0.98000656
     4017.58469       73.70031713        0.98353925
     4020.79831       73.59808772        0.98069404
     4024.01450       74.12407062        0.98245024
     4027.23327       73.34525172        0.97701003
     4030.45461       73.35779703        0.97529688
     4033.67852       72.14757693        0.96720864
     4036.90502       72.13543420        0.96578482
     4040.13409       72.83712701        0.96802880
     4043.36575       72.06281919        0.96217810
     4046.59999       73.92008999        0.96757543
     4049.83682       73.98078731        0.96438479
     4053.07624       75.35272187        0.97003565
     4056.31825       73.52258796        0.96030286
     4059.56286       73.41666470        0.95859455
     4062.81005       71.43173197        0.94630226
     4066.05985       73.02482582        0.95309629
     4069.31225       72.73274685        0.94958767
     4072.56724       72.23885776        0.94573754
     4075.82484       72.07682352        0.94365789
     4079.08505       74.15966989        0.95234773
     4082.34787       71.97409979        0.94036437
     4085.61329       73.57096289        0.94642629
     4088.88133       73.90974420        0.94560985
     4092.15198       73.34522690        0.94167434
     4095.42524       72.80874371        0.93817910
     4098.70113       73.62040241        0.94110151
     4101.97963       73.51628107        0.94040584
     4105.26076       71.36558350        0.92850231
     4108.54451       73.63856212        0.93837471
     4111.83089       75.84212044        0.94793269
     4115.11990       73.44549846        0.93390404
     4118.41154       73.94916208        0.93467368
     4121.70581       74.18071626        0.93474995
     4125.00272       72.81353845        0.92683217
     4128.30226       71.25185501        0.91663443
     4131.60444       73.77652693        0.92626206
     4134.90927       73.89302724        0.92492428
     4138.21673       75.26462513        0.93114987
     4141.52685       75.02215940        0.92888536
     4144.83961       74.89090504        0.92777101
     4148.15502       72.63593882        0.91633003
     4151.47308       74.92268967        0.92653723
     4154.79380       73.39800387        0.91668669
     4158.11717       71.49781249        0.90534997
     4161.44320       73.16841714        0.91167380
     4164.77189       75.00479813        0.91860153
     4168.10325       73.09044570        0.90753235
     4171.43727       72.97576294        0.90504622
     4174.77395       73.31869372        0.90463078
     4178.11331       72.57920261        0.89952912
     4181.45533       73.43476027        0.90216737
     4184.80003       73.08906326        0.90061189
     4188.14741       71.99901478        0.89655235
     4191.49746       75.32129939        0.91074042
     4194.85019       73.70244041        0.89933110
     4198.20561       71.65589884        0.88656909
     4201.56370       73.07966008        0.89285818
     4204.92449       72.76113134        0.89059448
     4208.28796       72.98845687        0.89058581
     4211.65412       74.84159422        0.89843190
     4215.02298       73.94856325        0.89261062
     4218.39453       71.58587156        0.88010264
     4221.76877       72.18802797        0.88082864
     4225.14572       74.87267905        0.89202783
     4228.52537       73.33105711        0.88522030
     4231.90772       72.55593663        0.88165508
     4235.29277       73.87423487        0.88689734
     4238.68053       73.09694616        0.88081594
     4242.07101       73.08089340        0.87795172
     4245.46419       74.03724129        0.87999063
     4248.86009       73.80265810        0.87710290
     4252.25871       74.44113493        0.87970225
     4255.66004       72.13234346        0.86881950
     4259.06410       73.69296691        0.87369019
     4262.47087       74.52782270        0.87511754
     4265.88038       73.20566434        0.86867827
     4269.29261       73.57304110        0.86964131
     4272.70757       73.02722822        0.86644983
     4276.12526       71.98731544        0.86167250
     4279.54568       72.52645627        0.86354224
     4282.96884       73.56837046        0.86672873
     4286.39474       74.68428033        0.87037008
     4289.82338       74.35539814        0.86745645
     4293.25476       72.62806563        0.85884850
     4296.68889       72.79738234        0.85817647
