,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,3979.451,1720.471,3987.0747836558608,1758.9323255162633,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
1,1588711.0,4202.197,1490.387,4265.401921098024,1544.0846766213533,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
2,1261992.0,4424.753,1299.115,4481.337173281861,1328.621372636296,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
3,1002539.0,4589.703,1119.52,4644.224195817356,1126.1935577132524,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
4,796289.1,4689.022,963.706,4764.851224813886,944.3886008091291,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
5,632460.9,4795.081,830.9685,4853.265924329868,786.213783183774,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
6,502382.8,4882.931,695.436,4917.83608591847,651.7279807934084,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
7,399257.8,4940.944,576.482,4965.085289147045,539.3541298257454,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
8,316992.2,4973.13,500.2834,4999.898559127795,446.7767272226233,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
9,251835.9,5031.079,397.4259,5025.84763798198,371.4908845024579,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
10,200039.1,5047.907,345.0085,5045.512043064827,311.1069475433153,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
11,159023.4,5075.307,279.4037,5060.748609493584,263.50096724582227,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
12,126210.9,5079.88,254.1331,5072.900454268407,226.87547043684168,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
13,100429.7,5109.421,226.4744,5082.952059804994,199.77211322650348,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
14,79804.69,5122.081,210.8577,5091.641716302637,181.06141620579632,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
15,63398.44,5132.284,195.5087,5099.542297662938,169.9241978797388,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
16,50273.44,5146.88,191.9748,5107.119457972284,165.8329086688724,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
17,39960.94,5158.484,190.6035,5114.774221886139,168.53736668079125,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
18,31757.81,5166.058,197.8266,5122.875119489932,178.0573685492064,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
19,25195.31,5183.893,198.4898,5131.783609530496,194.68362286932867,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
20,20039.06,5196.003,221.6342,5141.875516705635,218.9880212709267,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
21,16054.69,5211.284,251.8025,5153.560506064963,251.84418375415927,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
22,12773.44,5229.275,291.6216,5167.301155942044,294.45935592266665,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
23,9946.65,5244.256,345.1829,5183.632908685133,348.41902451877706,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
24,7888.72,5267.382,408.2144,5203.1860299877335,415.7460203299173,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
25,6288.11,5299.593,482.9427,5226.710661102893,498.9763833275901,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
26,5039.063,5324.387,571.8688,5255.106083227707,601.2548778801385,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
27,4001.524,5358.706,683.2706,5289.455418178342,726.4537805137528,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
28,3161.337,5402.381,821.4196,5331.0671591902665,879.3194417560475,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
29,2507.267,5449.784,986.583,5381.525160658538,1065.652177494802,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
30,1979.167,5512.047,1190.694,5442.749020725202,1292.5263123369564,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
31,1598.011,5578.649,1412.93,5517.067174684603,1568.5587248160584,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
32,1257.622,5667.005,1712.885,5607.305492984168,1904.2360894554545,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
33,1004.464,5767.332,2054.208,5716.894762017673,2312.313243470116,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
34,800.3049,5882.386,2470.505,5850.001140345427,2808.297810984695,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
35,631.0096,6023.668,2999.908,6011.6845540507675,3411.039497802167,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
36,498.6702,6188.953,3641.298,6208.091055407845,4143.44644962591,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
37,397.2458,6377.434,4396.329,6446.686458964054,5033.355897491977,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
38,319.6023,6591.375,5272.115,6736.540137404655,6114.5921796409375,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
39,251.1161,6875.268,6459.761,7088.669765672701,7428.2523521173125,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
40,200.8929,7188.08,7804.375,7516.460118146198,9024.268251798132,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
41,158.0056,7599.932,9576.06,8036.171838224249,10963.304384185338,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
42,126.6892,8068.478,11567.11,8667.559519395498,13319.06377360416,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
43,99.734,8700.409,14194.95,9434.622591719457,16181.089420662718,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
44,79.44915,9446.391,17248.63,10366.517555557919,19658.16785039771,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
45,63.34459,10371.28,20925.64,11498.666237213127,23882.464120531087,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
46,49.86702,11605.03,25659.02,12874.102191965503,29014.545462609738,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
47,39.72458,13061.73,31113.36,14545.106432063363,35249.4845063243,"(85, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
