,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,4676.015,13875.46,6092.517319975437,13436.23346744441,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
1,1588711.0,6980.57,16653.51,7808.892269478215,15827.914928366741,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
2,1261992.0,9338.627,19426.72,10015.500057200818,18483.44941868814,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
3,1002539.0,12916.83,22390.75,12823.796830246065,21345.07085559996,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
4,796289.1,16707.45,25048.61,16341.759787693414,24304.915026536604,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
5,632460.9,21224.28,27482.31,20650.708411467644,27196.408312344698,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
6,502382.8,26353.43,29469.03,25773.270865034523,29797.74178221985,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
7,399257.8,32268.16,30766.93,31639.935503263427,31855.53597906227,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
8,316992.2,38099.27,31941.35,38068.98479358748,33131.12690966732,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
9,251835.9,44442.87,32176.24,44776.40433801869,33459.28834436006,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
10,200039.1,48997.0,32728.48,51422.066007758025,32796.37613229699,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
11,159023.4,55521.12,29298.52,57678.71369191774,31234.078400248523,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
12,126210.9,60408.45,28230.91,63295.56155968708,28971.346420411206,"(35, 3)",AC07_20250319_New_Final,Li$_{1.8}$Zn$_{0.7}$Zr$_{0.3}$Cl$_4$,0.967,6
