'y-axis saved as y
'Q,BL21Robot0301_FY25c1-2025-01-14-1311_scan2.xye,SigmaYobs,Ycalc,Diff
0.267556818,26.9221454,5.18865545,0,0
0.268308321,26.8470151,5.18141053,0,0
0.269059824,26.7591895,5.17292852,0,0
0.269811326,26.3481708,5.13304693,0,0
0.270562828,27.3554473,5.23024352,0,0
0.27131433,26.3687753,5.13505358,0,0
0.27206583,26.7388393,5.17096116,0,0
0.272817331,26.5392365,5.15162465,0,0
0.273568831,26.9761864,5.19386045,0,0
0.27432033,26.7853055,5.1754522,0,0
0.275071829,26.4731824,5.14520966,0,0
0.275823327,26.9647088,5.19275541,0,0
0.276574824,25.9438656,5.09351211,0,0
0.277326322,26.8461439,5.18132646,0,0
0.278077818,25.9084575,5.09003512,0,0
0.278829314,26.4644364,5.14435967,0,0
0.27958081,26.1722492,5.11588206,0,0
0.280332305,27.1531714,5.2108705,0,0
0.2810838,26.8129635,5.17812355,0,0
0.281835294,26.6443813,5.16181958,0,0
0.282586787,26.5222714,5.14997781,0,0
0.28333828,27.7583753,5.26862177,0,0
0.284089772,27.303898,5.2253132,0,0
0.284841264,27.1158136,5.20728467,0,0
0.285592755,26.9441736,5.19077775,0,0
0.286344246,26.4114099,5.13920323,0,0
0.287095736,26.8925711,5.18580477,0,0
0.287847226,26.6156297,5.15903379,0,0
0.288598715,26.0871859,5.10756164,0,0
0.289350204,26.7720267,5.17416918,0,0
0.290101692,26.2510245,5.12357536,0,0
0.290853179,25.2717286,5.02709942,0,0
0.291604666,27.161744,5.21169301,0,0
0.292356152,27.3567287,5.23036602,0,0
0.293107638,26.8429115,5.18101452,0,0
0.293859123,26.7446718,5.1715251,0,0
0.294610608,26.6265895,5.16009588,0,0
0.295362092,26.3855142,5.13668319,0,0
0.296113576,26.4246259,5.14048888,0,0
0.296865058,26.0541846,5.10432998,0,0
0.297616541,25.8624395,5.08551271,0,0
0.298368023,26.3364078,5.13190099,0,0
0.299119504,26.5756088,5.15515362,0,0
0.299870985,26.6971469,5.16692819,0,0
0.300622465,26.2289899,5.1214246,0,0
0.301373944,26.8828036,5.18486293,0,0
0.302125423,25.8576367,5.08504048,0,0
0.302876902,26.508445,5.14863526,0,0
0.30362838,26.0957495,5.1083999,0,0
0.304379857,26.6513974,5.16249914,0,0
0.305131334,26.4538348,5.14332915,0,0
0.30588281,26.4188106,5.13992321,0,0
0.306634285,26.3498947,5.13321485,0,0
0.30738576,26.6020071,5.15771336,0,0
0.308137234,26.8770183,5.184305,0,0
0.308888708,25.7902874,5.07841386,0,0
0.309640181,26.4755487,5.1454396,0,0
0.310391654,25.9344911,5.09259178,0,0
0.311143126,25.7194842,5.07143808,0,0
0.311894597,25.9678217,5.0958632,0,0
0.312646068,25.6861283,5.06814841,0,0
0.313397538,26.8511512,5.18180964,0,0
0.314149008,26.4468559,5.14265067,0,0
0.314900477,25.2315278,5.02309942,0,0
0.315651945,26.1668293,5.11535231,0,0
0.316403413,25.8485643,5.08414834,0,0
0.31715488,26.021574,5.10113458,0,0
0.317906347,25.812842,5.08063402,0,0
0.318657813,26.0354321,5.10249273,0,0
0.319409278,26.3628406,5.13447569,0,0
0.320160743,25.6119801,5.060828,0,0
0.320912207,26.2351346,5.12202446,0,0
0.321663671,26.1767798,5.11632483,0,0
0.322415134,26.1774815,5.1163934,0,0
0.323166596,25.7792563,5.07732767,0,0
0.323918058,26.0355348,5.1025028,0,0
0.324669519,25.4444916,5.04425332,0,0
0.32542098,26.1329658,5.11204125,0,0
0.32617244,26.5450941,5.15219313,0,0
0.326923899,25.2406031,5.0240027,0,0
0.327675357,26.7239521,5.16952146,0,0
0.328426815,26.0895897,5.10779695,0,0
0.329178273,26.2733133,5.12575003,0,0
0.32992973,26.2824862,5.12664473,0,0
0.330681186,26.3530514,5.13352232,0,0
0.331432641,25.7894914,5.07833549,0,0
0.332184096,25.8369185,5.0830029,0,0
0.33293555,26.1282166,5.11157672,0,0
0.333687004,25.6821229,5.06775324,0,0
0.334438457,26.0595963,5.10486007,0,0
0.335189909,25.9420232,5.09333125,0,0
0.335941361,25.7391787,5.07337941,0,0
0.336692812,25.8316353,5.08248318,0,0
0.337444262,25.8765374,5.0868986,0,0
0.338195712,25.6127565,5.06090471,0,0
0.338947161,25.8471604,5.08401027,0,0
0.33969861,26.2857929,5.12696723,0,0
0.340450057,25.0740113,5.00739566,0,0
0.341201505,25.0447579,5.00447379,0,0
0.341952951,26.3762534,5.13578168,0,0
0.342704397,25.8504541,5.08433419,0,0
0.343455842,25.3177149,5.03167119,0,0
0.344207287,25.2752026,5.02744494,0,0
0.344958731,26.5507662,5.15274356,0,0
0.345710174,26.3154404,5.12985774,0,0
0.346461617,25.1422149,5.01420132,0,0
0.347213059,26.2964759,5.12800896,0,0
0.3479645,25.3786876,5.03772643,0,0
0.34871594,24.6789111,4.96778734,0,0
0.34946738,25.774312,5.07684075,0,0
0.35021882,25.8666763,5.08592925,0,0
0.350970258,26.0391091,5.10285304,0,0
0.351721696,25.8737485,5.08662447,0,0
0.352473134,25.299993,5.02990984,0,0
0.35322457,25.699991,5.06951585,0,0
0.353976006,25.6597269,5.0655431,0,0
0.354727441,25.3948807,5.03933336,0,0
0.355478876,26.2108326,5.1196516,0,0
0.35623031,25.5313813,5.05285873,0,0
0.356981743,25.5407794,5.05378862,0,0
0.357733176,25.4678059,5.04656378,0,0
0.358484608,25.5082619,5.05057046,0,0
0.359236039,25.6433561,5.06392694,0,0
0.359987469,26.2213239,5.12067612,0,0
0.360738899,25.7532293,5.07476397,0,0
0.361490328,25.3089829,5.03080341,0,0
0.362241757,25.4475906,5.0445605,0,0
0.362993184,26.1212206,5.11089235,0,0
0.363744612,26.5221793,5.14996886,0,0
0.364496038,25.2949707,5.02941057,0,0
0.365247464,25.6099173,5.0606242,0,0
0.365998889,25.0240049,5.00239992,0,0
0.366750313,27.0979451,5.20556866,0,0
0.367501736,25.8587971,5.08515458,0,0
0.368253159,25.7203846,5.07152685,0,0
0.369004582,24.9449448,4.99449145,0,0
0.369756003,25.8494293,5.08423341,0,0
0.370507424,25.5253209,5.05225899,0,0
0.371258844,26.2561348,5.12407404,0,0
0.372010263,26.7682407,5.17380331,0,0
0.372761682,26.497045,5.14752805,0,0
0.3735131,25.998398,5.09886242,0,0
0.374264517,25.7589075,5.07532339,0,0
0.375015934,25.7194212,5.07143186,0,0
0.37576735,25.9081966,5.09000949,0,0
0.376518765,26.6427778,5.16166425,0,0
0.377270179,26.1852983,5.11715725,0,0
0.378021593,27.0133711,5.19743889,0,0
0.378773006,26.2066845,5.11924648,0,0
0.379524418,26.6321058,5.16063036,0,0
0.380275829,26.4865912,5.14651253,0,0
0.38102724,26.7576939,5.17278396,0,0
0.38177865,26.8489391,5.18159619,0,0
0.38253006,26.174152,5.11606803,0,0
0.383281468,26.3050293,5.12884288,0,0
0.384032876,25.825071,5.08183736,0,0
0.384784283,25.6998454,5.06950149,0,0
0.38553569,26.4088676,5.13895589,0,0
0.386287095,25.8980643,5.08901408,0,0
0.3870385,26.4914237,5.14698199,0,0
0.387789904,26.0252456,5.10149445,0,0
0.388541308,26.6669647,5.16400666,0,0
0.389292711,25.6465087,5.06423822,0,0
0.390044112,26.5575402,5.15340084,0,0
0.390795514,26.4723904,5.1451327,0,0
0.391546914,26.9171806,5.188177,0,0
0.392298314,26.1415404,5.11287986,0,0
0.393049713,26.4218544,5.1402193,0,0
0.393801111,27.131679,5.20880783,0,0
0.394552509,26.5038823,5.14819214,0,0
0.395303905,26.8022692,5.1770908,0,0
0.396055301,26.0508138,5.10399979,0,0
0.396806697,26.7477437,5.17182208,0,0
0.397558091,26.3994259,5.13803716,0,0
0.398309485,26.9030351,5.18681358,0,0
0.399060878,26.2802017,5.12642192,0,0
0.39981227,25.8780972,5.08705191,0,0
0.400563662,26.0488049,5.10380298,0,0
0.401315052,25.3106835,5.03097242,0,0
0.402066442,26.7255735,5.16967828,0,0
0.402817831,26.1561857,5.11431185,0,0
0.40356922,26.6396426,5.16136054,0,0
0.404320607,25.8848007,5.08771076,0,0
0.405071994,26.1414979,5.1128757,0,0
0.40582338,25.8766991,5.0869145,0,0
0.406574766,25.8589769,5.08517226,0,0
0.40732615,26.4224676,5.14027894,0,0
0.408077534,25.9825855,5.09731159,0,0
0.408828917,26.4852493,5.14638216,0,0
0.409580299,26.4451564,5.14248543,0,0
0.410331681,26.4117701,5.13923828,0,0
0.411083061,25.8700844,5.08626429,0,0
0.411834441,26.1882223,5.11744294,0,0
0.41258582,27.0450607,5.20048658,0,0
0.413337198,26.7071441,5.16789552,0,0
0.414088576,25.6323034,5.0628355,0,0
0.414839953,26.066215,5.1055083,0,0
0.415591329,26.478917,5.1457669,0,0
0.416342704,25.7885194,5.0782398,0,0
0.417094078,26.0662313,5.10550989,0,0
0.417845452,25.9903323,5.09807143,0,0
0.418596824,25.8695798,5.08621468,0,0
0.419348196,25.1474073,5.01471907,0,0
0.420099568,25.7277787,5.07225578,0,0
0.420850938,25.6191927,5.06154055,0,0
0.421602307,26.5222464,5.14997538,0,0
0.422353676,25.6950706,5.06903054,0,0
0.423105044,25.5354126,5.05325762,0,0
0.423856411,25.3144729,5.03134901,0,0
0.424607778,26.1218693,5.11095581,0,0
0.425359143,25.2286168,5.02280966,0,0
0.426110508,26.078988,5.10675905,0,0
0.426861872,25.4678248,5.04656564,0,0
0.427613235,25.6866579,5.06820065,0,0
0.428364597,25.1800589,5.01797358,0,0
0.429115959,25.5971897,5.05936653,0,0
0.429867319,25.2077187,5.0207289,0,0
0.430618679,25.7421776,5.07367496,0,0
0.431370038,25.8239367,5.08172576,0,0
0.432121396,25.5882799,5.05848593,0,0
0.432872754,24.4883763,4.94857315,0,0
0.43362411,24.8407035,4.98404489,0,0
0.434375466,25.1178787,5.01177401,0,0
0.435126821,25.2576731,5.02570125,0,0
0.435878175,24.8020983,4.9801705,0,0
0.436629528,25.2299143,5.02293881,0,0
0.437380881,24.5759438,4.95741302,0,0
0.438132232,25.3315964,5.0330504,0,0
0.438883583,24.5992515,4.95976325,0,0
0.439634933,25.510037,5.05074618,0,0
0.440386282,25.4844517,5.04821272,0,0
0.44113763,24.7657235,4.97651721,0,0
0.441888977,24.4717551,4.94689348,0,0
0.442640324,24.9150735,4.99150012,0,0
0.44339167,24.3192042,4.93145052,0,0
0.444143015,24.5898525,4.95881564,0,0
0.444894359,24.3768591,4.93729269,0,0
0.445645702,24.7928392,4.97924082,0,0
0.446397044,24.4423845,4.943924,0,0
0.447148386,24.5648393,4.9562929,0,0
0.447899726,24.8316005,4.9831316,0,0
0.448651066,25.1641498,5.01638813,0,0
0.449402405,25.1078823,5.01077661,0,0
0.450153743,23.9192059,4.89072652,0,0
0.45090508,25.1930121,5.01926409,0,0
0.451656416,24.3870868,4.93832834,0,0
0.452407752,24.534326,4.95321371,0,0
0.453159087,24.1818095,4.91750033,0,0
0.45391042,24.0935282,4.90851589,0,0
0.454661753,24.9134479,4.99133729,0,0
0.455413085,24.2896247,4.92845054,0,0
0.456164416,24.8204999,4.98201766,0,0
0.456915747,24.7222635,4.97214878,0,0
0.457667076,24.4476192,4.94445338,0,0
0.458418405,23.8735378,4.88605544,0,0
0.459169732,24.3733985,4.93694222,0,0
0.459921059,24.8975742,4.98974691,0,0
0.460672385,24.0217644,4.9012003,0,0
0.46142371,24.1702404,4.91632387,0,0
0.462175034,24.4060094,4.94024386,0,0
0.462926358,25.1471813,5.01469653,0,0
0.46367768,24.6135216,4.96120163,0,0
0.464429001,24.5512402,4.9549208,0,0
0.465180322,23.7753669,4.87599907,0,0
0.465931642,23.8393805,4.88255881,0,0
0.466682961,24.1384484,4.9130895,0,0
0.467434279,24.2736597,4.9268306,0,0
0.468185596,24.0559118,4.90468264,0,0
0.468936912,24.2609793,4.92554355,0,0
0.469688227,24.0620049,4.90530375,0,0
0.470439542,24.1113253,4.91032843,0,0
0.471190855,24.3105929,4.93057734,0,0
0.471942168,24.4659629,4.94630801,0,0
0.47269348,24.0172295,4.90073765,0,0
0.47344479,24.1006405,4.90924032,0,0
0.4741961,23.8139838,4.87995736,0,0
0.474947409,24.0528503,4.90437053,0,0
0.475698717,23.8220551,4.88078427,0,0
0.476450025,23.8663269,4.88531748,0,0
0.477201331,24.6560209,4.96548295,0,0
0.477952636,24.264246,4.92587515,0,0
0.478703941,24.0222463,4.90124946,0,0
0.479455244,24.4896603,4.9487029,0,0
0.480206547,24.0702423,4.90614333,0,0
0.480957849,23.5998751,4.85797027,0,0
0.48170915,24.1834843,4.91767062,0,0
0.482460449,24.0479415,4.90387006,0,0
0.483211748,24.0760261,4.90673273,0,0
0.483963047,24.2160444,4.92098003,0,0
0.484714344,23.5769879,4.85561406,0,0
0.48546564,23.7545441,4.87386337,0,0
0.486216935,23.3847344,4.83577651,0,0
0.48696823,23.6559432,4.86373758,0,0
0.487719523,23.2054039,4.81719876,0,0
0.488470816,23.4510315,4.84262651,0,0
0.489222107,24.2290409,4.92230036,0,0
0.489973398,24.0537542,4.90446268,0,0
0.490724688,24.0556437,4.90465531,0,0
0.491475976,23.4265803,4.84010126,0,0
0.492227264,24.0266225,4.90169588,0,0
0.492978551,23.7701276,4.87546178,0,0
0.493729837,24.0087617,4.89987364,0,0
0.494481122,23.8861757,4.88734853,0,0
0.495232406,24.2681153,4.92626788,0,0
0.495983689,24.1550691,4.91478068,0,0
0.496734972,24.1269825,4.91192248,0,0
0.497486253,24.6064129,4.96048515,0,0
0.498237533,23.5251958,4.85027791,0,0
0.498988813,23.762259,4.87465476,0,0
0.499740091,23.4191565,4.8393343,0,0
0.500491368,24.0292967,4.90196866,0,0
0.501242645,23.8444588,4.88307882,0,0
0.501993921,23.9652866,4.89543528,0,0
0.502745195,23.9363508,4.892479,0,0
0.503496469,23.7345635,4.87181316,0,0
0.504247741,24.0706866,4.9061886,0,0
0.504999013,24.2075059,4.92011239,0,0
0.505750284,23.9354177,4.89238364,0,0
0.506501554,23.7230085,4.87062711,0,0
0.507252823,23.2491181,4.82173393,0,0
0.508004091,23.6607872,4.86423552,0,0
0.508755357,23.5787062,4.85579099,0,0
0.509506623,23.6960582,4.86785971,0,0
0.510257888,23.4449109,4.84199451,0,0
0.511009152,23.804039,4.8789383,0,0
0.511760415,23.7207522,4.87039549,0,0
0.512511677,23.7296204,4.87130582,0,0
0.513262938,23.7511589,4.87351607,0,0
0.514014199,23.6679037,4.86496698,0,0
0.514765458,23.4817251,4.84579458,0,0
0.515516716,23.2763507,4.82455704,0,0
0.516267973,23.8446946,4.88310297,0,0
0.517019229,23.7330677,4.87165964,0,0
0.517770484,23.6122611,4.85924491,0,0
0.518521739,23.3978839,4.83713592,0,0
0.519272992,23.8626847,4.88494469,0,0
0.520024244,23.564106,4.85428738,0,0
0.520775495,23.2618758,4.82305669,0,0
0.521526746,23.840174,4.88264006,0,0
0.522277995,23.8099529,4.87954433,0,0
0.523029243,23.2133666,4.81802517,0,0
0.52378049,23.361663,4.83339043,0,0
0.524531737,23.5817253,4.85610186,0,0
0.525282982,23.5741139,4.8553181,0,0
0.526034226,23.0802861,4.80419464,0,0
0.526785469,23.2320428,4.81996295,0,0
0.527536712,23.9249022,4.89130885,0,0
0.528287953,23.7270799,4.87104505,0,0
0.529039193,23.5258101,4.85034123,0,0
0.529790432,24.2982272,4.9293232,0,0
0.530541671,22.9208226,4.78756959,0,0
0.531292908,23.6823021,4.86644656,0,0
0.532044144,23.6571246,4.86385902,0,0
0.532795379,23.9010071,4.88886563,0,0
0.533546613,23.2167788,4.81837927,0,0
0.534297847,22.8516525,4.78034021,0,0
0.535049079,23.4676873,4.84434591,0,0
0.53580031,23.8209969,4.88067587,0,0
0.53655154,23.8194891,4.8805214,0,0
0.537302769,23.1538109,4.8118407,0,0
0.538053997,23.5271965,4.85048415,0,0
0.538805224,22.9156715,4.7870316,0,0
0.53955645,23.5972359,4.85769863,0,0
0.540307675,23.2037907,4.81703131,0,0
0.541058899,23.3471859,4.83189258,0,0
0.541810122,23.6200311,4.86004435,0,0
0.542561344,23.3820575,4.83549971,0,0
0.543312565,22.8840234,4.78372485,0,0
0.544063785,23.8643935,4.8851196,0,0
0.544815004,23.1821136,4.81478075,0,0
0.545566221,23.2830763,4.82525402,0,0
0.546317438,23.0568659,4.80175655,0,0
0.547068654,22.9094922,4.78638614,0,0
0.547819868,22.8364801,4.77875299,0,0
0.548571082,22.9245286,4.78795662,0,0
0.549322295,23.7189678,4.87021229,0,0
0.550073506,23.5137608,4.84909897,0,0
0.550824717,23.0205424,4.79797274,0,0
0.551575926,23.6794894,4.86615756,0,0
0.552327134,23.8656758,4.88525084,0,0
0.553078342,23.3942645,4.83676178,0,0
0.553829548,23.1260506,4.80895525,0,0
0.554580753,22.8279917,4.77786476,0,0
0.555331957,23.1633713,4.81283402,0,0
0.55608316,22.4934261,4.74272349,0,0
0.556834362,23.0828345,4.80445986,0,0
0.557585563,23.3467159,4.83184394,0,0
0.558336763,23.2995643,4.82696223,0,0
0.559087962,23.1276751,4.80912415,0,0
0.55983916,22.8520639,4.78038324,0,0
0.560590357,22.6951371,4.76394134,0,0
0.561341552,23.1508325,4.81153121,0,0
0.562092747,23.2160499,4.81830363,0,0
0.56284394,23.4129444,4.83869242,0,0
0.563595133,23.2124381,4.81792882,0,0
0.564346324,22.6236145,4.75642876,0,0
0.565097515,22.953567,4.7909881,0,0
0.565848704,23.4674844,4.84432497,0,0
0.566599892,23.3273237,4.82983682,0,0
0.567351079,23.2502052,4.82184666,0,0
0.568102265,23.0468675,4.80071531,0,0
0.56885345,22.86931,4.78218674,0,0
0.569604634,22.9722459,4.79293709,0,0
0.570355816,23.2535592,4.82219444,0,0
0.571106998,22.6699889,4.76130117,0,0
0.571858179,22.9346916,4.78901781,0,0
0.572609358,23.3032788,4.82734697,0,0
0.573360536,22.6435763,4.7585267,0,0
0.574111714,23.5024325,4.84793075,0,0
0.57486289,22.8409168,4.77921717,0,0
0.575614065,22.8901638,4.7843666,0,0
0.576365239,23.2555144,4.82239716,0,0
0.577116412,23.0903696,4.80524397,0,0
0.577867584,23.1122909,4.80752441,0,0
0.578618755,23.2083177,4.81750119,0,0
0.579369924,22.7328698,4.76789994,0,0
0.580121093,23.1566188,4.81213245,0,0
0.58087226,22.8530883,4.78049039,0,0
0.581623426,23.1934721,4.81596014,0,0
0.582374592,23.602489,4.85823929,0,0
0.583125756,22.874899,4.78277106,0,0
0.583876919,23.3193702,4.82901338,0,0
0.58462808,23.435693,4.84104255,0,0
0.585379241,23.3918256,4.83650966,0,0
0.586130401,23.178455,4.81440079,0,0
0.586881559,23.1691465,4.81343396,0,0
0.587632717,22.908406,4.78627266,0,0
0.588383873,22.9662864,4.79231535,0,0
0.589135028,22.8926031,4.78462152,0,0
0.589886182,22.935408,4.78909261,0,0
0.590637335,23.1070499,4.80697929,0,0
0.591388487,23.1365558,4.81004738,0,0
0.592139638,22.9356793,4.78912093,0,0
0.592890787,23.4728012,4.84487371,0,0
0.593641936,22.8116963,4.77615916,0,0
0.594393083,23.0220741,4.79813236,0,0
0.595144229,23.2079166,4.81745956,0,0
0.595895374,23.1802638,4.81458864,0,0
0.596646518,22.569896,4.75077847,0,0
0.597397661,22.1863694,4.71024091,0,0
0.598148802,23.2174348,4.81844735,0,0
0.598899943,22.584847,4.75235173,0,0
0.599651082,23.3658191,4.83382034,0,0
0.60040222,22.7843073,4.77329103,0,0
0.601153357,22.5725683,4.7510597,0,0
0.601904493,23.2811188,4.82505117,0,0
0.602655628,23.3451261,4.83167943,0,0
0.603406761,22.9777411,4.79351031,0,0
0.604157894,23.2137716,4.81806721,0,0
0.604909025,22.5295354,4.74652877,0,0
0.605660155,22.9536323,4.79099492,0,0
0.606411284,22.5689032,4.75067398,0,0
0.607162412,22.9975916,4.79558042,0,0
0.607913539,22.701392,4.76459778,0,0
0.608664664,22.678411,4.76218552,0,0
0.609415789,22.9762077,4.79335037,0,0
0.610166912,22.7730721,4.77211401,0,0
0.610918034,23.5338648,4.85117149,0,0
0.611669155,23.3095678,4.82799832,0,0
0.612420275,23.1490114,4.81134196,0,0
0.613171393,22.6075452,4.75473924,0,0
0.613922511,22.8874749,4.78408558,0,0
0.614673627,23.1407832,4.8104868,0,0
0.615424742,22.8462081,4.77977072,0,0
0.616175856,22.937277,4.78928774,0,0
0.616926968,22.3627598,4.72892798,0,0
0.61767808,23.0706738,4.80319413,0,0
0.61842919,22.9578148,4.79143139,0,0
0.6191803,23.0361069,4.79959446,0,0
0.619931408,23.1040125,4.80666335,0,0
0.620682514,21.8317301,4.6724437,0,0
0.62143362,22.9321979,4.78875745,0,0
0.622184724,23.087839,4.80498064,0,0
0.622935828,23.2007063,4.81671115,0,0
0.62368693,22.5230324,4.74584369,0,0
0.624438031,23.057242,4.80179571,0,0
0.62518913,22.5773883,4.75156693,0,0
0.625940229,22.0584889,4.69664656,0,0
0.626691326,22.6946128,4.76388631,0,0
0.627442422,22.5300022,4.74657795,0,0
0.628193517,23.1106402,4.80735272,0,0
0.628944611,22.9579572,4.79144625,0,0
0.629695704,22.2849435,4.72069312,0,0
0.630446795,22.8450476,4.77964932,0,0
0.631197885,22.3963407,4.73247722,0,0
0.631948974,22.712661,4.76578021,0,0
0.632700062,22.1400474,4.70532118,0,0
0.633451148,22.6872873,4.76311739,0,0
0.634202234,22.5121247,4.74469437,0,0
0.634953318,22.6304702,4.75714937,0,0
0.635704401,23.0352925,4.79950961,0,0
0.636455482,22.9072369,4.78615053,0,0
0.637206563,22.3303253,4.72549736,0,0
0.637957642,22.2856323,4.72076607,0,0
0.63870872,22.8230549,4.7773481,0,0
0.639459797,22.7481865,4.76950589,0,0
0.640210873,22.1393097,4.70524278,0,0
0.640961947,22.4938944,4.74277286,0,0
0.64171302,22.4840406,4.74173393,0,0
0.642464092,22.4205819,4.73503768,0,0
