Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,289.1482,18.56278,290.50415665500367,1.9398704335892372,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,287.1086,15.61185,290.61318716402747,2.359392934483794,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,283.5646,14.01297,290.74579695495976,2.869642695152702,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,285.8512,12.87345,290.90708535770636,3.4902406790689704,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,285.9611,12.42718,291.1032544993486,4.245051141176857,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,286.1493,12.49921,291.3418477985404,5.163099295494419,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,286.5831,13.26926,291.6320400374554,6.279687440407298,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,287.3253,14.53618,291.98499016560964,7.63775246074034,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,288.3709,16.14074,292.4142704021518,9.289516907510514,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,289.6136,18.30389,292.93638813716836,11.298497145396988,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,291.2157,21.02825,293.5714207010121,13.741945788519457,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,292.8109,24.13894,294.3437874108483,16.713822345084285,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,294.8589,27.9332,295.2831885824236,20.32840630301565,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,297.2428,32.41653,296.4257476154821,24.72469159288554,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,299.7439,37.6996,297.8154000701779,30.071731411262586,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,302.8888,44.17357,299.50558314953474,36.575138932423684,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,306.4682,51.85992,301.56129055471456,44.48499388449175,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,310.4742,60.93441,304.0615717297686,54.10545902667692,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,315.0809,71.74769,307.10257160094585,65.8064763162296,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,320.5599,84.50011,310.8012276996145,80.03799252536274,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,326.4637,99.9863,315.2997668366525,97.34726133497733,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,333.0217,117.9362,320.77117424183064,118.39988723377125,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,340.6929,140.1133,327.42584547653496,144.00542043736846,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,350.1426,169.5744,335.5196769101237,175.14848704541873,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
7888.72,360.1202,202.9599,345.36390586822927,213.02665150470088,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
6288.11,371.0564,242.6783,357.3370788425812,259.09646732796176,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
5039.063,383.0316,289.8047,371.8996079836486,315.12948688651835,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
4001.524,397.0215,349.6578,389.6114756263121,383.28038405733656,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
3161.337,413.2992,425.049,411.15376765212125,466.1698092887168,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
2507.267,431.6172,516.6857,437.35486372441864,566.9851631639193,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1979.167,453.3273,632.4381,469.2222915063503,689.6031635736327,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1598.011,476.3918,760.8879,507.9814697725742,838.7389196519009,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1257.622,506.9367,937.9398,555.1228302285531,1020.1272449118095,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1004.464,541.3141,1143.096,612.4591300431738,1240.743181732,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
800.3049,583.0721,1397.927,682.1951589705085,1509.070217164459,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
631.0096,636.1877,1726.929,767.0125215536791,1835.4265039392187,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
498.6702,700.7188,2130.863,870.1727545956442,2232.3616310528587,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
397.2458,776.1523,2611.764,995.6427451395855,2715.1392012164206,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
319.6023,863.5796,3174.517,1148.2472717374724,3302.3237720249012,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251.1161,983.162,3943.456,1333.854534774681,4016.4947308760616,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200.8929,1117.949,4820.766,1559.6018101680188,4885.114554731644,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
158.0056,1295.524,5985.984,1834.1699036445082,5941.58484247426,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126.6892,1496.802,7306.352,2168.116959368484,7226.530728153866,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
99.734,1764.76,9069.254,2574.28445907566,8789.36306549565,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79.44915,2063.0,11107.16,3068.2910238609925,10690.178455358826,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63.34459,2432.366,13601.21,3669.1330070993045,13002.070179128901,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
49.86702,2959.538,16956.43,4399.91497348598,15813.93890185708,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39.72458,3540.643,20793.18,5288.738153779885,19233.9112269292,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31.88775,4259.489,25406.21,6369.781039572372,23393.497558154144,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
24.93351,5245.761,31744.22,7684.613670890707,28452.649154227005,"(85, 18)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
