Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,424.1248,42.84327,420.5499596335982,2.235812535247755,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,418.0392,33.06416,420.67019776545385,2.724630088244039,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,414.7026,27.18687,420.8167236600194,3.3203182291587363,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,412.3765,23.21763,420.99528463270667,4.04624216345964,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,411.6262,20.68215,421.2128845392731,4.9308754509072115,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,411.0074,19.48175,421.47805849428187,6.008916849299684,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,411.181,19.34291,421.80120765148774,7.322651334694419,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,411.8417,20.17106,422.1950071775362,8.923608682611645,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,412.8431,21.61848,422.6749034212922,10.874584666225248,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,415.7787,24.62766,423.2597197797119,13.252104150794217,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,417.7509,27.08925,423.9723950246743,16.14942269647692,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,419.4346,30.18008,424.840883050821,19.680184404063347,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,421.3437,34.12567,425.89924933601435,23.982879478560655,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,423.78,39.11778,427.18900712185723,29.226276353610256,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,426.699,45.4993,428.76074572447,35.61604144578147,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,430.1808,53.32122,430.67611484420655,43.402806191248786,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,434.2868,62.67601,433.0102427066525,52.89199778540324,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,439.0809,73.70463,435.85468288380014,64.45581922523627,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,444.5268,86.92918,439.321005381186,78.54784855834838,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,450.8498,102.8334,443.54517284739455,95.72082997790204,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,458.0084,121.7365,448.69287355788276,116.64835459945358,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,465.8283,143.6727,454.9660203534915,142.1512813240453,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,475.0764,170.7645,462.61067044728543,173.22993411655546,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,486.5877,206.869,471.926676745345,211.10333860177482,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
7888.72,498.8003,247.6888,483.27944924384576,257.25703699010177,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
6288.11,512.2222,296.18,497.1142878301572,313.5013568201814,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
5039.063,526.9441,353.625,513.9738486761594,382.0424190451834,"(75, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
