Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,901.2065,109.716,910.798980835452,3.1553750189262035,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,896.7116,86.60722,910.9726770647845,3.8413445755448437,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,896.2028,71.27724,911.1841343604585,4.676441963177288,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,896.9011,58.96881,911.4415618709206,5.693087148232088,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,895.8795,51.05772,911.7549533901469,6.930748105626954,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,895.3439,44.89761,912.1364753345053,8.437473035797161,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,895.8436,42.62365,912.6009390646873,10.271755681324732,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,897.2717,39.40609,913.1663758890805,12.504806158098566,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,899.3042,40.50825,913.8547370712439,15.223315458711573,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,905.0005,38.08466,914.6927460170135,18.53282095103553,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,906.8815,40.6748,915.7129357246655,22.561803526615694,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,909.4496,44.95671,916.9549117737911,27.466675457476157,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,912.6528,50.65776,918.466889884364,33.437852598811595,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,916.2194,57.43745,920.3075677367762,40.70714667127718,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,920.4074,66.00901,922.5484037202261,49.55676460442826,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,925.7999,76.55004,925.2763910745282,60.33026431183309,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,931.7182,89.32172,928.5974351224617,73.44589222054269,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,938.553,104.5255,932.6404647028303,89.41282034154025,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,946.4437,122.7217,937.5624374173767,108.8509132331361,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,955.417,144.5119,943.5544330041446,132.5147922459957,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,965.641,170.5685,950.8490713928809,161.32313126660793,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,976.991,200.9124,959.7295434245918,196.39432127208124,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,990.122,238.2962,970.5406048238483,239.08988825773778,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,1006.427,288.0834,983.7019602294089,291.0673500986995,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
7888.72,1023.966,344.5571,999.7245568750441,354.3445643428923,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
6288.11,1043.064,411.2356,1019.230420470237,431.37806503126296,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
5039.063,1064.536,490.3254,1042.9768033449454,525.1584297199596,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
4001.524,1089.371,590.1156,1071.8855823323684,639.3263790219538,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
3161.337,1117.81,715.2937,1107.07904766783,778.3141158588686,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
2507.267,1149.105,866.8122,1149.9234722925162,947.51739146426,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1979.167,1184.83,1058.123,1202.082152999948,1153.5049780467189,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1598.011,1221.119,1271.056,1265.5799825768745,1404.2736802142908,"(55, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
