Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,1390.179,220.8806,1365.7061484996418,214.691993417073,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,1398.746,178.3342,1385.7066358095215,181.52225886349532,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,1397.761,146.9426,1401.1373773955931,153.2905512828976,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,1407.657,121.434,1413.1047909433064,129.63495313043362,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,1406.51,99.0204,1422.4670289473984,110.1171884959799,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,1410.778,86.79674,1429.8815491842374,94.29197539155085,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,1414.401,78.30154,1435.8502287108897,81.74796446185537,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,1415.251,71.81329,1440.7577793773473,72.13019349219945,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,1418.487,65.62859,1444.9026559572594,65.1513486941692,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,1428.068,58.31261,1448.5211863252541,60.59682588276738,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,1431.222,60.02843,1451.8061771718205,58.32687547219034,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,1434.135,62.57669,1454.9212907414144,58.27795061967196,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,1440.678,69.99313,1458.0123371210548,60.4646326373004,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,1443.782,75.0257,1461.2164256985734,64.98305949070973,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,1448.753,85.3967,1464.6697317244675,72.01653677449218,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,1455.698,96.3281,1468.5144823567844,81.84389983502757,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,1463.348,110.3862,1472.9056554968877,94.8511777549358,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,1472.076,128.4018,1478.0178110777138,111.54715857705649,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,1482.016,149.2859,1484.0524331313134,132.58355591519722,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,1493.034,174.7024,1491.2461471268348,158.78062343436181,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,1505.801,205.5277,1499.8801871202606,191.15925464627298,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,1520.345,240.3689,1510.2915190160488,230.98084428830256,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,1536.58,284.4249,1522.8860789448238,279.7964808674894,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,1557.531,342.1761,1538.1546599686556,339.5073974797999,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
7888.72,1579.526,407.4866,1556.6920778393505,412.43904259484117,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
6288.11,1603.853,484.4261,1579.220370377228,501.43166035316517,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
5039.063,1630.444,575.8323,1606.616939484013,609.9509111620197,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
4001.524,1661.751,690.71,1639.9487354868431,742.2228426741901,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
3161.337,1697.672,834.3392,1680.513817592188,903.398468749774,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
2507.267,1737.385,1007.684,1729.8919106423225,1099.7543665053543,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1979.167,1782.512,1225.364,1790.0059281415756,1338.9371038476745,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1598.011,1827.927,1466.882,1863.1968581903961,1630.2610165232045,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1257.622,1884.519,1800.304,1952.3149290896908,1985.0709311151484,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1004.464,1944.776,2188.554,2060.830605171032,2417.1839594598155,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
800.3049,2014.675,2674.662,2192.9697355246044,2943.427569105465,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
631.0096,2101.067,3307.554,2353.878118785879,3584.294883596959,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
498.6702,2204.177,4090.8,2549.8218926163527,4364.7427315326,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
397.2458,2325.072,5031.581,2788.4315515722346,5315.163522278036,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
319.6023,2468.359,6138.938,3078.9990960188034,6472.568795410766,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251.1161,2666.788,7659.785,3432.839883774932,7882.030534012723,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200.8929,2899.433,9404.689,3863.733275831971,9598.436369828774,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
158.0056,3215.941,11728.84,4388.459235903423,11688.62703196414,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126.6892,3588.009,14370.37,5027.451780216092,14233.999276218377,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
99.734,4102.54,17898.29,5805.594724362892,17333.675659020533,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79.44915,4709.986,22020.06,6753.190715405001,21108.364594140578,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63.34459,5482.841,27043.01,7907.1412855291765,25705.061011523794,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
49.86702,6584.976,33717.79,9312.38388122194,31302.770672542996,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39.72458,7902.168,41452.27,11023.64182912994,38119.481059460515,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31.88775,9520.17,50572.56,13107.555386238064,46420.65030131229,"(45, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
