Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,420.8273,37.40507,420.555851731312,2.250668286442878,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,416.2227,30.09305,420.6772836371511,2.7423514529477035,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,413.5721,24.88736,420.8252436743623,3.3414481986460767,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,412.1557,21.52473,421.00552720413367,4.071424197738682,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,411.9547,19.60591,421.22519564785284,4.960871458264309,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,411.6481,18.63892,421.4928530718405,6.044628225938805,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,411.696,18.70054,421.81898319505154,7.365143543267644,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,412.6177,19.7058,422.2163600198041,8.974139911559602,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,413.6626,21.25335,422.7005481692937,10.934639179688848,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,416.7385,23.92445,423.29051252932453,13.323431010471879,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,418.5407,26.52241,424.00936107296087,16.234080610591793,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,420.5098,29.74027,424.8852499633696,19.78059353210535,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,422.6307,33.90341,425.95248638630295,24.101881090025216,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,424.8521,38.89285,427.2528723084309,29.36720129933775,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,427.7593,45.3838,428.8373417944148,35.78278844437382,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,431.2485,53.25119,430.7679560138503,43.59993095030423,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,435.4305,62.70366,433.12033407935286,53.12481395424024,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,440.1568,73.78255,435.9866149278776,64.73051209391745,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,445.6443,87.05223,439.47906625749187,78.87160225257345,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,451.9528,103.0392,443.73448187595864,96.10196861817668,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,459.0754,121.9803,448.9195396983366,117.09649745308243,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,466.979,143.9837,455.23733025790824,142.6775113240117,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,476.1683,171.1637,462.93531144190734,173.84697817942873,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,487.722,207.3291,472.3150010264923,211.82575685305235,"(75, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
