Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,205.3677,9.528,210.41662234942535,1.6245717199879706,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,204.7367,9.018139,210.50696559141502,1.9768549717236523,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,204.5954,8.648002,210.61689948038503,2.40552973509687,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,204.9479,8.710832,210.75067218632188,2.927161268380653,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,205.5552,8.841341,210.91345308147012,3.56190695383892,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,206.0207,9.489774,211.1115325001355,4.334295238480241,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,206.5511,10.3731,211.35256481577107,5.27417348565644,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,207.2858,11.5505,211.64586422856266,6.417861365289689,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,208.1227,13.12951,212.00276469361873,7.8095543531313085,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,209.2497,15.04948,212.43705789845293,9.503031574406581,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,210.5882,17.36333,212.96552621450158,11.563733987965538,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,212.0374,19.99325,213.6085912174963,14.071293218109666,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,213.8901,23.41419,214.39110283743327,17.122608755621656,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,215.8692,27.13464,215.3432996332235,20.835592440129577,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,218.0353,31.5835,216.50197729987102,25.353724921656823,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,220.6962,37.00911,217.91191056274616,30.85160017648366,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,223.672,43.45181,219.62758340514546,37.54167233377892,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,227.0428,51.06071,221.71529449023893,45.68246553030032,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,230.8848,60.14338,224.25571913712383,55.588564046182725,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,235.2606,71.08229,227.3470268533021,67.64276877015247,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,240.1825,84.05458,231.10867489423924,82.31088975586715,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,245.5567,99.1038,235.68602444434475,100.15974649742657,"(95, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
