Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,600.7402,47.29411,610.7025068186628,2.7589026200512468,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,599.7145,40.48154,610.8550601670117,3.3580139934829165,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,599.9335,34.37926,611.0407413413981,4.087225804373499,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,600.3773,30.58485,611.2667442373988,4.974790101636773,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,601.2486,27.54131,611.5418249458742,6.055094027068725,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,601.6302,25.6944,611.8766409925458,7.369992085611906,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,602.735,25.22971,612.2841642453764,8.970427725674284,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,603.7521,25.51513,612.7801834871316,10.918407054824561,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,605.3068,27.4717,613.3839161244293,13.289401159060251,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,609.7169,27.19897,614.1187527328814,16.17527009934968,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,611.8981,30.88773,615.0131632844433,19.687821870629566,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,613.8971,34.80691,616.1018001671788,23.963144208962756,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,616.46,40.17376,617.426840732032,29.166877075223244,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,619.3677,46.09067,619.0396213812551,35.50063008855908,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,622.8775,53.99581,621.0026265084201,43.20979354198009,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,627.0443,63.30563,623.3919093480503,52.593045624343816,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,632.0233,74.50696,626.3000385264978,64.01392418959385,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,637.6558,87.68678,629.8396844730812,77.91491140140984,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,644.1192,103.398,634.1479846407694,94.83457693844096,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,651.6089,122.4285,639.3918566593306,115.42844394391942,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,660.0747,144.9345,645.7744652698639,140.49438613474513,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,669.4761,171.0382,653.5430935908944,171.00354003705394,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,680.3781,203.3507,662.9987236746064,208.1379299893079,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,694.0567,246.4774,674.5076975352758,253.33626362850055,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
7888.72,708.5946,295.2305,688.5159104362588,308.34967212629647,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
6288.11,724.689,352.9935,705.5660863298593,375.3095547340273,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
5039.063,742.4431,421.4187,726.3188047570837,456.8101561559634,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
4001.524,763.0242,508.0112,751.578093858102,556.0090760682052,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
3161.337,786.5992,616.8014,782.3225810502861,676.7496048504457,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
2507.267,812.7164,748.99,819.7434082529129,823.7096252167187,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1979.167,842.8531,916.0579,865.290380618248,1002.5828486809471,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1598.011,873.9354,1102.119,920.7281367217005,1220.2994085503653,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1257.622,914.3694,1359.365,988.2045164277839,1485.2943559403127,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1004.464,959.355,1658.999,1070.3337752264822,1807.8344612236174,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
800.3049,1013.695,2032.656,1170.2978690353766,2200.4159822708048,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
631.0096,1083.028,2517.59,1291.9697335718179,2678.2488103228434,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
498.6702,1168.044,3115.099,1440.063334540937,3259.8457508899055,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
397.2458,1269.603,3829.438,1620.3163020742168,3967.7397703441975,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
319.6023,1388.62,4666.711,1839.712225273685,4829.356996684074,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251.1161,1552.401,5812.363,2106.751219278931,5878.079297372427,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200.8929,1741.261,7122.204,2431.779247509431,7154.53760198764,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
158.0056,1996.01,8863.932,2827.3889581022227,8708.186077233824,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126.6892,2288.361,10838.29,3308.9075642586304,10599.218142995263,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
99.734,2684.319,13475.93,3894.9906705792073,12900.898562159127,"(65, 27)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
