Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,2965.044,921.4395,2927.794368190411,907.8756033106365,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,3067.714,763.3933,3041.178654803192,770.7548917390773,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,3099.366,645.0476,3124.955395677142,647.1754516789649,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,3167.56,534.5036,3186.164818708994,539.596277798008,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,3195.7,446.0077,3230.7246605561445,448.2847485050076,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,3230.137,377.7837,3263.263713040732,372.2782980661519,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,3244.715,308.2571,3287.2490011950363,310.0497230194535,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,3267.258,258.5425,3305.21278507423,259.9164037224789,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,3279.353,224.1408,3318.9820786545606,220.26824216967327,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,3303.012,198.1678,3329.872802285906,189.68111908727863,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,3310.545,197.7905,3338.840610242975,166.96390675424513,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,3312.479,162.8277,3346.5928494394843,151.17002810450256,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,3322.21,165.9057,3353.669761422606,141.59228061710132,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,3340.399,154.6108,3360.5029456411253,137.75173181984997,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,3349.902,160.7681,3367.457739038988,139.38672285143474,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,3361.562,170.0257,3374.864618990949,146.44528299281265,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,3374.235,184.0557,3383.043402091119,159.08277293103595,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,3387.932,201.0619,3392.322986406191,177.66583120109212,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,3403.022,228.3544,3403.0586487891414,202.78339009633723,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,3424.728,250.3065,3415.6484069273492,235.26547612504592,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,3444.65,288.24,3430.5496322843155,276.2106160991154,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,3464.977,334.5435,3448.2969093734137,327.0228802544309,"(30, 25)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
