Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,605.134,48.41333,610.7025068186628,2.7589026200512468,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,603.9028,41.03587,610.8550601670117,3.3580139934829165,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,605.2265,34.88683,611.0407413413981,4.087225804373499,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,605.397,31.25679,611.2667442373988,4.974790101636773,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,605.4755,28.03905,611.5418249458742,6.055094027068725,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,606.2099,26.10297,611.8766409925458,7.369992085611906,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,607.0702,26.10728,612.2841642453764,8.970427725674284,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,608.273,26.08311,612.7801834871316,10.918407054824561,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,610.0454,27.48551,613.3839161244293,13.289401159060251,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,614.6751,27.93601,614.1187527328814,16.17527009934968,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,616.147,31.04167,615.0131632844433,19.687821870629566,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,618.4415,34.83117,616.1018001671788,23.963144208962756,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,620.8911,40.02304,617.426840732032,29.166877075223244,"(65, 26)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
