Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,2279.305,554.5876,2241.8138420888604,536.4943338425716,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,2322.02,455.606,2298.6199149246268,450.20875926191894,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,2334.989,366.7369,2340.2965773324936,375.4024506873397,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,2365.883,305.4559,2370.8030886793154,312.0367536639969,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,2371.469,257.5697,2393.2166030121975,259.32982780026305,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,2384.653,217.17,2409.8389484592667,216.1739269221344,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,2388.808,187.2434,2422.3544796431183,181.3891258920697,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,2401.901,152.8895,2431.98320448473,153.86348619785028,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,2401.738,138.6159,2439.6084318047238,132.62214919516538,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,2417.422,115.3735,2445.875469734146,116.85540707740901,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,2424.989,114.3331,2451.2649066653157,105.92505105101529,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
159023.4,2436.516,103.521,2456.145932159363,99.36067452229405,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
126210.9,2434.256,103.4615,2460.814934463429,96.85271750376339,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
100429.7,2444.002,113.0924,2465.523685597541,98.246090646922,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
79804.69,2451.245,120.3632,2470.5004208878277,103.53652919345672,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
63398.44,2460.21,132.3893,2475.966265283715,112.87091522577441,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
50273.44,2470.175,146.6333,2482.1488057314555,126.55236067149255,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
39960.94,2482.379,166.67,2489.294141454274,145.05067549628654,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
31757.81,2494.822,190.242,2497.678427018603,169.01884604077242,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
25195.31,2509.126,219.3103,2507.619721464809,199.31625664091354,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
20039.06,2526.526,254.3775,2519.4908420214633,237.03957191397964,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
16054.69,2545.124,296.3292,2533.7338720873454,283.5624434815007,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
12773.44,2567.457,346.5266,2550.8769760919304,340.5855104943284,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
9946.65,2594.78,414.736,2571.5542198208605,410.1985324007812,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
7888.72,2623.6,489.9188,2596.5291793675924,494.95693449769345,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
6288.11,2654.322,580.4669,2626.7232439476593,597.9755758559884,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
5039.063,2690.906,685.3221,2663.249679025633,723.0431833402766,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
4001.524,2732.214,817.3123,2707.45472056941,874.7616572175833,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
3161.337,2780.468,981.632,2760.9672249990977,1058.715370885498,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
2507.267,2833.603,1178.773,2825.7587110235468,1281.6766930732783,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1979.167,2894.852,1425.002,2904.2160099605644,1551.8552960781847,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1598.011,2956.532,1695.984,2999.229203946419,1879.2004273067207,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1257.622,3033.095,2068.357,3114.2980934490442,2275.7672730052313,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1004.464,3113.056,2499.512,3253.661117238439,2756.160904462425,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
800.3049,3203.574,3036.883,3422.4514744349335,3338.0741551277765,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
631.0096,3310.305,3735.661,3626.8861998166835,4042.939237296621,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
498.6702,3434.453,4600.242,3874.495157061895,4896.717096724168,"(35, 28)",R-RQ-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
