Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,421.3234,37.58283,420.55939667854807,2.260804006644447,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1588711.0,416.2652,29.74956,420.68155900347284,2.7545235515864195,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1261992.0,414.1595,24.70007,420.83039941605745,3.356062698909369,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
1002539.0,412.6522,21.31793,421.01174393804484,4.088967339750643,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
796289.1,412.4223,19.52315,421.23269089111875,4.981925370756898,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
632460.9,412.1684,18.72116,421.50188874467204,6.069889616996752,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
502382.8,412.2976,18.84284,421.82987464060545,7.395445981345046,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
399257.8,412.958,19.74339,422.2294868459455,9.010480373455835,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
316992.2,414.3235,21.38684,422.71636727780754,10.978209666493479,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
251835.9,417.2008,23.9077,423.3095737709086,13.37565617883556,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
200039.1,418.8871,26.6964,424.0323260534589,16.296662538744055,"(75, 25)",R-Q,AC048_R-Q_HighTemp,Li$_{2}$ZrCl$_6$,1.285,6
