'y-axis saved as y
'Q,PG3_59708-1.xye,SigmaYobs,Ycalc,Diff
14.2462203,76.8608497,1.81677231,74.3436015,2.5172482
14.2348172,77.453389,1.82276842,74.2903732,3.16301579
14.2234232,77.2688294,1.82051869,74.3472447,2.9215847
14.2120384,78.0637577,1.82707663,74.5281102,3.53564755
14.2006627,78.8255167,1.83393819,74.7521478,4.07336884
14.1892962,78.0850562,1.82635834,75.1578019,2.92725429
14.1779387,80.9244654,1.85285422,76.7314372,4.19302813
14.1665904,82.9289994,1.87146411,79.4579554,3.47104405
14.1552511,80.8035923,1.85116925,78.2465108,2.55708147
14.143921,78.5958916,1.83019352,76.1098843,2.48600731
14.1325999,78.6802286,1.83082489,74.973584,3.70664456
14.1212879,78.122309,1.82457714,74.6065798,3.51572914
14.109985,78.998266,1.83259178,74.763026,4.23524002
14.0986911,77.6636736,1.81927063,75.0764226,2.58725105
14.0874063,77.588184,1.81790675,74.7708911,2.81729284
14.0761305,77.3859329,1.81586069,74.5333288,2.8526041
14.0648638,77.5731221,1.8174056,74.6360558,2.93706629
14.0536061,77.4802693,1.81603917,74.5362647,2.94400453
14.0423574,77.4871146,1.81608113,74.2714669,3.21564765
14.0311177,77.259732,1.81340967,74.1284264,3.13130555
14.0198871,77.6842619,1.81666228,74.2001818,3.4840801
14.0086654,78.7367061,1.82684998,74.6681233,4.06858282
13.9974528,79.3799,1.83322723,75.5377858,3.84211418
13.9862491,79.9913932,1.83890709,75.4684151,4.52297814
13.9750544,78.6111494,1.82447741,75.3129331,3.29821626
13.9638687,80.2349654,1.83926096,75.9970193,4.23794612
13.9526919,80.8441075,1.84525169,76.7347931,4.10931447
13.9415241,78.6053432,1.82353243,76.1968616,2.40848165
13.9303653,79.0860397,1.82799972,76.1724707,2.91356905
13.9192154,81.7539842,1.85388117,78.5394034,3.21458077
13.9080744,89.9738616,1.9290906,83.8594141,6.11444755
13.8969424,88.0276134,1.91045315,85.2612761,2.76633736
13.8858193,82.3086469,1.85661107,81.2959978,1.01264915
13.8747051,78.2038389,1.81617519,77.396633,0.807205888
13.8635998,77.8985476,1.81281284,75.3840293,2.51451826
13.8525034,76.5304318,1.79998358,74.5488793,1.98155247
13.841416,76.497113,1.79941595,74.1214419,2.37567114
13.8303374,76.3923023,1.79798733,73.8578687,2.53443365
13.8192676,75.7951192,1.79116256,73.7145484,2.08057078
13.8082068,75.5596292,1.78759967,73.6681786,1.89145061
13.7971548,76.086354,1.79312428,73.7410373,2.34531666
13.7861117,76.2478052,1.79518481,73.9212425,2.32656265
13.7750774,75.8020781,1.79073032,73.9318379,1.87024023
13.764052,76.1871831,1.7944148,73.9634776,2.22370555
13.7530354,76.2957756,1.79569751,74.4326657,1.86310983
13.7420276,76.7769072,1.7999017,75.1984735,1.57843372
13.7310287,76.7218532,1.798791,74.675135,2.04671827
13.7200386,74.4747145,1.77689167,73.9750823,0.499632138
13.7090573,74.252316,1.77530531,73.6257226,0.626593366
13.6980848,74.9552269,1.78198354,73.5283568,1.42687011
13.6871211,75.0544975,1.78247201,73.6691041,1.38539337
13.6761661,75.5975253,1.78837919,74.0021846,1.59534068
13.66522,74.522283,1.77764008,73.850889,0.671393998
13.6542826,75.0411133,1.78145574,73.6638858,1.37722746
13.643354,74.7337298,1.77837168,73.7656128,0.968117082
13.6324342,74.7488136,1.77813043,73.9334704,0.815343179
13.6215231,73.9135003,1.76924338,73.6731653,0.240334987
13.6106207,74.2045131,1.77246775,73.3953502,0.809162956
13.5997271,73.7571196,1.76861293,73.2702606,0.486858982
13.5888422,73.469408,1.76588153,73.2732237,0.196184299
13.5779661,75.1254759,1.7824054,73.4521461,1.67332985
13.5670986,74.310288,1.773701,73.7606944,0.549593623
13.5562399,73.8652967,1.76898674,73.5819584,0.283338308
13.5453899,74.3658287,1.77438242,73.3362206,1.02960813
13.5345485,73.9213664,1.76983813,73.2301545,0.691211913
13.5237159,74.3091742,1.7723191,73.2250051,1.08416911
13.5128919,73.8452477,1.76635377,73.3169308,0.528316943
13.5020767,74.333965,1.77044451,73.620819,0.713145988
13.49127,75.2313792,1.78003208,74.6194643,0.611914943
13.4804721,79.9324149,1.82588764,77.2687414,2.66367342
13.4696828,81.8658027,1.84383562,80.3443243,1.52147838
13.4589021,78.8863563,1.81508296,78.988878,-0.102521764
13.4481301,76.668703,1.7935018,76.2436701,0.425032989
13.4373668,75.3167052,1.78114354,74.5613838,0.755321389
13.426612,74.4651636,1.77292982,74.0195647,0.44559883
13.4158659,73.6732569,1.7641654,74.0466091,-0.373352113
13.4051284,74.1134462,1.7680815,73.6633512,0.450094981
13.3943995,73.1948491,1.75866748,73.2922166,-0.0973675552
13.3836791,73.0467602,1.75706335,73.1347919,-0.0880316638
13.3729674,73.9183924,1.76513792,73.1571751,0.761217266
13.3622643,74.8236979,1.77336961,73.4396155,1.38408238
13.3515697,75.9751928,1.78512675,74.0357923,1.93940051
13.3408837,75.7558738,1.78444966,74.2974172,1.45845651
13.3302063,75.8840152,1.78629743,74.7052712,1.17874391
13.3195374,78.861692,1.81388879,76.9418675,1.91982453
13.3088771,83.2729403,1.85370578,81.4079462,1.86499411
13.2982254,80.3518577,1.82616526,80.6390972,-0.287239467
13.2875821,77.044922,1.7951142,77.1835534,-0.138631344
13.2769474,75.3677161,1.77847616,74.7812838,0.586432279
13.2663212,75.1112077,1.77625505,73.6876476,1.42356007
13.2557036,74.1578873,1.76695862,73.3238581,0.834029195
13.2450944,75.2225317,1.77594627,73.4274632,1.79506845
13.2344938,75.3934346,1.77697005,73.6356093,1.75782524
13.2239016,73.9249596,1.76209282,73.3190139,0.605945719
13.2133179,73.5337476,1.75854294,73.0132723,0.520475274
13.2027428,74.605208,1.76955667,72.9686064,1.63660157
13.192176,73.6495752,1.75987892,73.0073383,0.642236881
13.1816178,74.0634664,1.76375414,72.8530266,1.21043983
13.171068,73.5770009,1.75843678,72.7088728,0.868128055
13.1605267,73.5678384,1.75761743,72.6661913,0.901647118
13.1499938,74.3993909,1.76625542,72.7391837,1.66020728
13.1394694,73.6842153,1.75901164,73.0461301,0.63808514
13.1289534,75.3655095,1.77390463,73.6563636,1.70914589
13.1184458,75.8692067,1.7788013,73.8886119,1.98059482
13.1079467,75.0189565,1.77082016,74.0176571,1.00129938
13.0974559,76.8541259,1.78789681,75.4074064,1.44671948
13.0869736,81.5680895,1.83226469,78.6578281,2.91026146
13.0764997,80.1218509,1.81890684,79.1565577,0.965293198
13.0660341,75.9033534,1.77841481,76.7243786,-0.821025227
13.055577,75.5935476,1.77525734,75.0187869,0.574760673
13.0451282,76.9225952,1.78742544,75.3456608,1.57693443
13.0346878,81.8710496,1.83327011,78.4576122,3.41343735
13.0242558,84.303308,1.85569599,82.5143078,1.78900021
13.0138321,80.783839,1.82295766,80.6785704,0.105268595
13.0034168,77.1169815,1.78777806,76.9913688,0.125612729
12.9930098,74.6670053,1.76353704,74.5612916,0.105713698
12.9826112,75.3934331,1.77042424,73.5378672,1.85556583
12.9722209,74.601214,1.76272894,73.3685658,1.23264826
12.961839,73.6639591,1.7544009,73.0768967,0.587062452
12.9514653,73.274671,1.7504176,72.6588008,0.615870245
12.9411,73.1840468,1.74911574,72.3907804,0.79326636
12.9307429,72.5404483,1.74359205,72.2825884,0.257859895
12.9203942,72.5105798,1.74353636,72.3236934,0.186886432
12.9100538,73.463841,1.75228447,72.6681831,0.79565791
12.8997216,73.9696373,1.75629175,73.3472705,0.622366831
12.8893978,72.750483,1.74371184,73.1206194,-0.370136499
12.8790822,72.7498382,1.74324351,72.5508952,0.198943011
12.8687748,71.5973482,1.73108129,72.1982194,-0.600871151
12.8584758,72.1679277,1.73662004,72.0330229,0.134904771
12.848185,71.7473744,1.73263638,71.9513601,-0.20398571
12.8379024,72.3379723,1.73873209,71.9045539,0.433418392
12.8276281,72.1615503,1.73786443,71.8783821,0.283168218
12.817362,71.5991263,1.73307321,71.8680839,-0.268957656
12.8071041,72.3632901,1.74045969,71.8907891,0.472500997
12.7968545,71.8783368,1.7354293,72.0023054,-0.123968635
12.7866131,72.1089969,1.73692011,72.2256169,-0.116620002
12.7763798,72.9220447,1.74488915,72.2452286,0.676816059
12.7661548,71.7615677,1.73362604,72.1347029,-0.373135237
12.755938,72.2997434,1.73729471,72.2066375,0.0931059018
12.7457293,73.1226678,1.74411025,72.5979118,0.52475597
12.7355289,72.5629751,1.73793133,72.8004834,-0.237508265
12.7253366,71.7486721,1.73001017,72.4373024,-0.688630352
12.7151525,73.3088123,1.74538138,72.0799127,1.22889959
12.7049765,72.839167,1.74029472,71.9224703,0.916696683
12.6948087,72.8321087,1.73994035,71.9158844,0.916224323
12.684649,73.4014201,1.74508361,72.0946864,1.30673368
12.6744975,73.5770102,1.74728061,72.5523736,1.02463657
12.6643542,73.9701476,1.75115358,72.9790003,0.99114727
12.6542189,73.9717205,1.75061827,72.7854482,1.18627221
12.6440918,75.0654971,1.76149749,72.831775,2.23372217
12.6339728,76.3739944,1.77385967,74.0420462,2.3319482
12.6238619,78.919699,1.79675195,76.4724896,2.44720933
12.613759,78.1305495,1.78867045,75.5988812,2.53166827
12.6036643,76.0697274,1.76992259,74.1448135,1.92491393
12.5935777,76.7941358,1.77750494,73.9799933,2.81414251
12.5834992,77.9962536,1.78888676,76.0308356,1.96541801
12.5734287,88.0391583,1.8812584,82.5328248,5.50633346
12.5633663,94.8532001,1.94066509,90.7203693,4.13283081
12.553312,84.2300055,1.84441611,85.3522975,-1.12229203
12.5432657,78.7589977,1.79251669,78.2081205,0.550877283
12.5332275,77.1715908,1.77736967,74.5754524,2.59613842
12.5231973,75.3676091,1.76069544,73.0977007,2.2699084
12.5131752,74.612664,1.75377349,72.6586982,1.9539658
12.5031611,75.5913984,1.76326183,72.5533899,3.0380085
12.493155,74.796994,1.75526922,72.2060537,2.59094036
12.483157,74.2997899,1.75047279,71.9170326,2.38275738
12.4731669,74.4260204,1.7520109,71.8056327,2.62038779
12.4631849,75.3204165,1.76018716,71.8402552,3.48016122
12.4532108,74.9947302,1.75776116,72.0909779,2.90375223
12.4432448,74.8462412,1.75599919,72.8933335,1.95290771
12.4332867,77.8348512,1.78312953,74.3940502,3.44080101
12.4233366,77.8506016,1.78261149,74.5411683,3.30943333
12.4133945,77.9368924,1.78448262,75.0756853,2.86120707
12.4034603,82.1368896,1.82424246,79.2204773,2.91641226
12.3935341,96.9274142,1.95507128,89.7280745,7.19933972
12.3836159,98.1185832,1.96397856,96.0205486,2.0980346
12.3737056,86.3839069,1.86022698,87.5981245,-1.21421765
12.3638033,78.6013771,1.78852359,78.9443058,-0.342928702
12.3539089,76.4580459,1.76836375,74.6740849,1.78396098
12.3440224,75.1758387,1.75617267,72.8420059,2.33383273
12.3341438,74.3683934,1.74806923,72.058766,2.3096274
12.3242732,74.3354028,1.74732078,71.8098243,2.52557851
12.3144104,74.5977509,1.74930231,71.8730617,2.72468914
12.3045556,74.7956318,1.75134641,71.6977985,3.09783329
12.2947087,74.1655013,1.74567714,71.4370041,2.72849719
12.2848696,73.3265218,1.73720595,71.3126982,2.01382352
12.2750384,72.8167364,1.73131866,71.3543475,1.46238897
12.2652151,73.6385522,1.73776228,71.4298437,2.20870852
12.2553997,73.5506985,1.7357815,71.2879372,2.26276128
12.2455922,72.9842264,1.73062832,71.1341141,1.85011223
12.2357925,73.2250719,1.7338851,71.0586349,2.16643705
12.2260006,73.1845731,1.73284313,71.0413249,2.14324829
12.2162167,72.4481373,1.72498224,71.0835066,1.36463071
12.2064405,73.3473613,1.73336485,71.2325436,2.11481769
12.1966722,73.5301878,1.73544698,71.5030874,2.02710041
12.1869117,73.3957131,1.73396147,71.6330595,1.76265365
12.177159,74.3347169,1.74280013,71.6379595,2.69675738
12.1674142,74.4351436,1.74280589,72.0121708,2.42297285
12.1576771,77.2553955,1.76880075,73.6200746,3.63532084
12.1479478,80.8175061,1.80270072,76.7282063,4.08929981
12.1382264,77.9414465,1.77623641,75.9762838,1.96516269
12.1285127,75.2718556,1.75189965,74.0893329,1.1825227
12.1188069,75.9461852,1.75896767,73.4390194,2.50716587
12.1091088,76.5608143,1.76553713,74.7457986,1.81501567
12.0994184,83.4313075,1.82914213,80.5279905,2.90331699
12.0897358,100.6679,1.97941025,92.8216716,7.84622829
12.080061,98.1624847,1.95756318,95.3273238,2.83516094
12.070394,87.302007,1.86204146,87.6668926,-0.364885605
12.0607347,81.2268792,1.80518352,79.4792597,1.74761948
12.0510831,76.4217894,1.75948801,74.8604355,1.5613539
12.0414392,74.9785666,1.74537791,72.9316843,2.04688232
12.0318031,74.1203218,1.73707765,72.4838681,1.6364537
12.0221747,75.8978681,1.75438229,72.4898723,3.40799577
12.0125541,73.0237713,1.72808849,71.8577122,1.16605908
12.0029411,72.6649871,1.72514692,71.252106,1.41288107
11.9933358,72.5599039,1.72493173,70.9392012,1.62070265
11.9837383,72.697047,1.72736511,70.8103163,1.88673072
11.9741484,73.1996911,1.73237381,70.8089784,2.39071274
11.9645662,73.7013002,1.7369911,71.0059638,2.69533638
11.9549917,72.6959229,1.7275785,71.5706975,1.12522539
11.9454248,73.648131,1.73750643,72.180705,1.467426
11.9358656,73.2695211,1.733751,71.9725675,1.29695365
11.9263141,73.7504201,1.73817417,72.0947715,1.65564851
11.9167702,76.0168867,1.76028338,73.9191821,2.09770454
11.907234,83.3442182,1.83044866,78.6721349,4.67208326
11.8977054,83.9030059,1.83756969,81.5914854,2.31152045
11.8881845,77.2510506,1.77706456,77.7930868,-0.542036256
11.8786712,75.1659269,1.75859332,73.8378308,1.32809609
11.8691655,73.9013661,1.74674543,71.8738422,2.02752394
11.8596674,72.9338273,1.73832687,71.0338631,1.89996418
11.8501769,73.3191212,1.74359371,70.7037832,2.61533797
11.840694,72.6424402,1.73790043,70.7338513,1.90858891
11.8312188,73.7695617,1.75008234,71.2383602,2.53120151
11.8217511,74.8259716,1.7609422,71.8685122,2.9574594
11.812291,73.7549933,1.7509711,71.371813,2.38318027
11.8028385,72.6358321,1.74135825,70.7930813,1.84275081
11.7933935,72.6368856,1.74254449,70.6636298,1.97325576
11.7839562,73.5667203,1.75143304,71.0396106,2.52710968
11.7745264,72.8248083,1.74394521,71.504238,1.32057036
11.7651041,72.2948501,1.73827244,71.0523495,1.24250061
11.7556894,71.8895201,1.73277248,70.533117,1.3564031
11.7462822,71.8221705,1.73068821,70.2882232,1.53394734
11.7368826,70.5783264,1.71804207,70.2221829,0.356143499
11.7274905,70.5839596,1.71824878,70.2946259,0.289333657
11.7181059,71.0830188,1.72269264,70.6403308,0.442688001
11.7087289,73.4373351,1.74628344,71.8237468,1.61358835
11.6993593,76.8775745,1.77988823,74.0713224,2.80625209
11.6899973,75.3874447,1.76555481,73.4775581,1.9098866
11.6806428,72.3737095,1.73538663,71.8697636,0.503945976
11.6712957,72.1404593,1.7325872,70.8615647,1.2788946
11.6619562,71.3499117,1.72484139,70.42508,0.924831747
11.6526241,71.1977403,1.72333581,70.2810056,0.91673471
11.6432995,70.8837895,1.72063411,70.2934959,0.590293576
11.6339824,71.2119153,1.72354862,70.4335042,0.778411117
11.6246727,71.7967083,1.72811043,70.7673169,1.02939144
11.6153706,72.8715191,1.73822255,71.5676782,1.30384098
11.6060758,75.3881437,1.76229303,73.8827463,1.50539739
11.5967885,84.2540006,1.84525256,81.3368413,2.91715936
11.5875087,97.2319683,1.96048203,95.2626568,1.96931156
11.5782362,88.9000494,1.88691719,90.8523328,-1.95228339
11.5689712,82.6326706,1.82829524,82.0977835,0.534887089
11.5597137,76.490547,1.76921206,76.0406978,0.449849154
11.5504635,74.1161787,1.74647264,72.8069262,1.30925247
11.5412208,72.4875939,1.73077601,71.4635786,1.02401533
11.5319854,73.1532552,1.73693429,71.2870401,1.86621511
11.5227575,73.4597203,1.73827215,71.7575821,1.70213819
11.513537,71.8245057,1.7205763,71.1732809,0.65122482
11.5043238,71.2798711,1.71461106,70.455699,0.82417211
11.495118,70.6198068,1.70723051,70.0872111,0.532595642
11.4859196,70.7525426,1.70794972,69.9524568,0.800085812
11.4767286,71.1171568,1.7109124,69.9716649,1.14549189
11.4675449,71.6984114,1.71497352,70.2128101,1.48560131
11.4583686,72.1724136,1.71895081,71.0633339,1.10907963
11.4491996,75.9213922,1.75483727,73.1026315,2.81876066
11.440038,77.5250523,1.76966224,74.7121384,2.81291395
11.4308838,74.1732006,1.73799173,73.3952772,0.777923306
11.4217368,72.8123626,1.72339508,72.1834585,0.62890408
11.4125972,73.7635773,1.73096225,72.9061261,0.857451191
11.4034649,79.6829028,1.78717977,77.6870588,1.99584403
11.3943399,88.9602532,1.87190782,86.4675465,2.49270672
11.3852223,81.5836272,1.80531366,82.2235928,-0.639965671
11.3761119,74.8767875,1.74210391,75.6099737,-0.733186219
11.3670088,71.8914355,1.71326816,72.1394905,-0.24805498
11.3579131,71.0283832,1.70429514,70.6290611,0.39932205
11.3488246,71.0997048,1.70438682,69.9931515,1.10655333
11.3397434,69.3305413,1.68707213,69.7483331,-0.417791783
11.3306695,69.636809,1.68932377,69.8044175,-0.167608554
11.3216028,70.8096187,1.6997697,70.375749,0.433869619
11.3125434,71.9751363,1.71000925,71.3196952,0.655441111
11.3034913,71.2338719,1.70165818,70.7608804,0.472991536
11.2944464,69.7592859,1.68745015,69.9988655,-0.239579644
11.2854088,68.7206768,1.67727675,69.7415253,-1.02084854
11.2763784,70.2877077,1.69243565,70.0501051,0.237602611
11.2673552,71.6284628,1.70522645,70.9546428,0.67381994
11.2583393,70.396956,1.69285255,70.9824456,-0.585489661
11.2493306,70.1962579,1.68993312,70.2618282,-0.065570231
11.2403291,69.463479,1.68238564,69.6783693,-0.21489032
11.2313348,70.2924958,1.69092616,69.3992519,0.893243987
11.2223477,69.6373942,1.68514311,69.2936696,0.343724657
11.2133678,70.6478676,1.69506465,69.2865369,1.3613307
11.2043951,70.8548023,1.6965719,69.3757616,1.47904067
11.1954297,70.0994027,1.68878175,69.6721533,0.427249353
11.1864713,72.4082557,1.7105524,70.293465,2.11479063
11.1775202,72.6747894,1.71312872,70.6201114,2.05467794
11.1685762,71.6558986,1.70296876,70.5104505,1.14544815
11.1596394,72.2536269,1.70702283,70.7515147,1.50211228
11.1507098,74.1016459,1.7238267,72.2717934,1.82985248
11.1417873,81.6202022,1.7948578,77.57735,4.04285217
11.132872,91.7523811,1.88636582,87.5068309,4.24555026
11.1239638,83.4316998,1.81208437,84.0142384,-0.582538568
11.1150627,77.4295201,1.75567581,77.2968074,0.132712773
11.1061688,74.7582618,1.73012575,73.9228372,0.835424604
11.097282,75.1038729,1.73329782,73.3873511,1.71652176
11.0884023,77.860324,1.75911074,75.8787038,1.98162015
11.0795297,86.0334416,1.83331866,85.7263848,0.307056775
11.0706642,116.181535,2.08446452,107.898426,8.28310877
11.0618059,120.559549,2.11710509,117.350044,3.20950449
11.0529546,97.1770488,1.92793635,101.937749,-4.7606998
11.0441104,83.5047526,1.80938779,85.9213143,-2.41656172
11.0352733,76.8090215,1.74775891,77.0681763,-0.259154838
11.0264433,73.7467061,1.7175722,72.9029956,0.843710502
11.0176204,71.4522583,1.6945618,71.0866692,0.36558909
11.0088045,71.1663173,1.69145313,70.4917993,0.674517991
10.9999957,71.1629156,1.6915521,70.6278643,0.535051281
10.9911939,70.0425152,1.68007297,70.1629167,-0.120401485
10.9823992,68.9833761,1.66925757,69.5470203,-0.56364416
10.9736116,69.0360895,1.6685062,69.1740792,-0.137989719
10.964831,68.7661657,1.66538052,68.9922151,-0.226049461
10.9560574,68.431114,1.66218847,68.9218972,-0.490783166
10.9472908,68.8851856,1.66589902,68.9458266,-0.0606410811
10.9385313,69.019083,1.66704196,69.1281753,-0.109092336
10.9297788,69.7675768,1.6748289,69.7243033,0.0432735227
10.9210333,71.5329938,1.6915033,71.1270417,0.405952164
10.9122948,73.4927497,1.70988149,72.3195796,1.17317002
10.9035633,70.8756852,1.68376229,71.5022186,-0.626533359
10.8948388,70.1394068,1.6755625,70.7789713,-0.639564437
10.8861212,71.2608589,1.68607875,71.542882,-0.282023043
10.8774107,74.5519535,1.71762171,75.7030225,-1.15106898
10.8687071,87.0046844,1.83154147,85.4104942,1.59419022
10.8600106,89.2055237,1.85117805,89.3597464,-0.154222734
10.8513209,78.090528,1.75040096,81.979755,-3.88922703
10.8426383,71.8055317,1.68930446,74.8105431,-3.00501135
10.8339626,70.0364472,1.67184173,71.246583,-1.21013576
10.8252938,68.4939384,1.65722699,69.7063695,-1.21243112
10.816632,68.3991506,1.65681606,69.0472832,-0.648132649
10.8079772,67.927471,1.65247364,68.805693,-0.878222008
10.7993292,67.9271705,1.65199456,68.8985608,-0.971390314
10.7906882,68.6937964,1.65896401,69.6642443,-0.970447957
10.7820541,71.4218606,1.68383032,71.3557242,0.0661364489
10.773427,71.5674575,1.68422356,71.5082994,0.0591581013
10.7648067,69.0035008,1.6595163,70.2096755,-1.2061747
10.7561933,67.5542385,1.6451823,69.1365082,-1.5822697
10.7475869,66.3889585,1.63322392,68.6945041,-2.30554557
10.7389873,67.408116,1.64293107,68.8392908,-1.43117475
10.7303946,67.3095878,1.64187147,69.532486,-2.22289826
10.7218088,66.8114163,1.63570568,69.540088,-2.72867163
10.7132299,66.7218937,1.63427794,68.9397436,-2.21784997
10.7046579,66.4665381,1.6316826,68.4440316,-1.97749353
10.6960927,66.6761603,1.63351155,68.2010344,-1.52487408
10.6875344,66.3034367,1.62994557,68.1008439,-1.79740713
10.678983,65.8308435,1.62498859,68.0744464,-2.2436029
10.6704383,66.7554168,1.63362571,68.1042362,-1.34881938
10.6619006,66.8281316,1.63349241,68.2268534,-1.39872175
10.6533696,68.3441196,1.64790932,68.5796236,-0.235504035
10.6448456,68.2978144,1.64768659,69.3195927,-1.02177833
10.6363283,68.0606365,1.64519073,69.5732835,-1.51264704
10.6278179,67.9317923,1.64325862,69.2266632,-1.29487099
10.6193142,67.9381922,1.64426263,69.0868775,-1.14868528
10.6108174,67.5709141,1.64212498,69.6633434,-2.09242927
10.6023274,70.5747942,1.67166847,71.9750646,-1.40027046
10.5938442,80.1006675,1.76197728,77.226855,2.87381242
10.5853678,82.6814526,1.78600024,80.0314532,2.64999936
10.5768982,75.0475353,1.71614262,76.4462584,-1.39872307
10.5684353,71.0916903,1.67732435,72.7150846,-1.62339431
10.5599793,70.4665997,1.66910888,71.1852078,-0.718608146
10.55153,70.4486974,1.66793502,71.339918,-0.891220607
10.5430875,72.9251714,1.69126118,73.4600864,-0.53491506
10.5346517,79.380059,1.7511995,80.7115048,-1.33144575
10.5262227,103.544047,1.95874909,100.557438,2.98660842
10.5178005,131.934091,2.17702052,125.535885,6.39820607
10.509385,105.070396,1.96917012,112.608146,-7.53775028
10.5009762,88.9473911,1.83360663,93.5385345,-4.59114338
10.4925742,78.9572435,1.74510071,81.0778093,-2.12056579
10.4841789,72.970422,1.68896256,74.3314909,-1.36106892
10.4757903,70.1710711,1.66190605,71.2469862,-1.07591519
10.4674085,69.0598373,1.65143493,70.0515603,-0.991723013
10.4590333,68.1900126,1.6430882,70.2291303,-2.03911763
10.4506649,71.0759396,1.67029816,71.6267544,-0.550814795
10.4423032,69.0593018,1.6502891,71.2093314,-2.15002961
10.4339481,67.170951,1.6325231,69.7343822,-2.56343126
10.4255998,66.307923,1.62434905,68.6966444,-2.3887214
10.4172581,66.0585037,1.62133953,68.1964739,-2.13797027
10.4089232,66.6237242,1.62581191,67.9815072,-1.35778295
10.4005949,65.9409541,1.61880254,67.9131587,-1.9722046
10.3922733,65.7910526,1.61768183,67.9524161,-2.16136357
10.3839583,65.8403922,1.61816404,68.1476648,-2.30727253
10.37565,67.3985725,1.63231797,68.729767,-1.33119446
10.3673484,69.6876784,1.65345746,70.2259296,-0.538251244
10.3590534,72.6422322,1.68137963,72.2377185,0.404513687
10.350765,68.7580522,1.64463377,71.6087725,-2.85072024
10.3424833,68.6400274,1.64401133,70.6471874,-2.00715995
10.3342082,68.9118375,1.64690302,71.0886669,-2.17682942
10.3259398,71.5845862,1.67214426,74.2432169,-2.6586307
10.317678,81.4878494,1.76332765,85.0413992,-3.55354978
10.3094228,110.205052,2.00478246,106.486583,3.71846889
10.3011742,107.337,1.98187178,108.7266,-1.38959956
10.2929322,84.8972713,1.79290551,93.1525204,-8.25524914
10.2846968,72.9103987,1.68266977,79.7950335,-6.88463481
10.276468,69.137659,1.64647099,73.0879046,-3.95024559
10.2682458,67.4760504,1.62977385,70.0993312,-2.62328079
10.2600302,66.3761543,1.61832316,68.7247479,-2.34859366
10.2518211,65.5335159,1.61059754,68.0422141,-2.50869815
10.2436187,64.6240951,1.6017278,67.684516,-3.06042085
10.2354228,64.9754905,1.6044157,67.5350941,-2.5596036
10.2272335,64.4350901,1.59910231,67.669014,-3.23392385
10.2190507,66.0169233,1.61561504,68.0943554,-2.07743212
10.2108745,64.6026493,1.60121873,68.0396507,-3.43700137
10.2027048,64.4897428,1.59939374,67.6132507,-3.12350785
10.1945417,64.6232307,1.60058732,67.291164,-2.6679333
10.1863851,63.1109178,1.58616018,67.1736747,-4.06275688
10.1782351,63.2505623,1.58781929,67.2839224,-4.03336006
10.1700916,62.9957403,1.58487171,67.8437164,-4.84797611
10.1619545,64.8720006,1.60307438,68.7767917,-3.90479111
10.1538241,63.5178432,1.58867627,68.3473062,-4.82946304
10.1457001,63.5290448,1.58837125,67.5885771,-4.05953227
10.1375826,62.3390224,1.57703539,67.1804069,-4.84138445
10.1294717,62.1253198,1.57387612,67.0172096,-4.89188981
10.1213672,63.2742422,1.58335679,66.9719179,-3.69767564
10.1132692,63.3789616,1.58413402,66.9988116,-3.61984998
10.1051777,63.230922,1.58266173,67.0971673,-3.86624522
10.0970927,63.4838926,1.58526708,67.3243736,-3.84048105
10.0890142,64.3263005,1.59353949,67.9419356,-3.61563512
10.0809421,67.7750553,1.62727657,69.8547548,-2.07969951
10.0728765,73.2851276,1.68034175,73.4638879,-0.178760267
10.0648174,72.4600925,1.67315657,73.2563535,-0.796260933
10.0567647,67.9085682,1.62902219,70.9988956,-3.0903274
10.0487185,66.2222497,1.61115512,69.7427155,-3.52046578
10.0406787,66.9189956,1.61843691,70.0956423,-3.17664671
10.0326453,69.562328,1.64537584,73.091081,-3.52875296
10.0246184,81.0150965,1.75133903,83.5453413,-2.53024478
10.0165979,104.030512,1.94639771,102.75706,1.27345198
10.0085839,92.3352962,1.84946739,96.7781471,-4.44285085
10.0005762,77.0168851,1.7150383,82.5760337,-5.55914858
9.992575,69.6931861,1.64763333,74.2926096,-4.59942348
9.98458017,66.4156782,1.61532707,70.7774756,-4.36179735
9.97659176,66.3374708,1.61510496,69.592474,-3.25500321
9.96860973,66.0290847,1.6129573,69.8191499,-3.79006513
9.96063411,68.1378925,1.63262546,72.1364311,-3.99853859
9.95266486,74.7546933,1.69580918,80.419634,-5.66494071
9.94470201,97.1200584,1.89460486,97.102949,0.0171093841
9.93674552,93.2642658,1.86336418,98.0453161,-4.78105026
9.92879541,76.8000925,1.71858401,85.7655183,-8.96542573
9.92085167,69.0119321,1.64564942,75.8654096,-6.85347753
9.91291429,66.0422959,1.61725567,70.927989,-4.8856931
9.90498327,64.9997242,1.60823724,68.7087764,-3.70905223
9.89705859,64.118611,1.600127,67.7388599,-3.62024888
9.88914027,62.9486423,1.59040579,67.4186072,-4.46996481
9.88122829,62.7100517,1.58988491,67.7600908,-5.05003907
9.87332264,64.443962,1.60824583,69.0521152,-4.60815319
9.86542332,65.7454399,1.62195192,70.1795078,-4.43406797
9.85753034,63.64112,1.60235475,69.0976226,-5.45650262
9.84964367,61.6724654,1.58439538,67.6338475,-5.9613821
9.84176332,61.3021084,1.58274311,66.8118044,-5.509696
9.83388928,61.5201604,1.58622425,66.4337681,-4.9136077
