-6.273351e-001,0.000000e+000
3.369141e-001,8.558871e+001
1.301163e+000,1.012587e+001
2.265412e+000,3.449953e+000
3.229662e+000,1.850840e+000
4.193911e+000,1.182324e-001
5.158160e+000,9.137496e-001
6.122409e+000,1.427974e+000
7.086658e+000,2.176450e+000
8.050907e+000,7.220550e-001
9.015157e+000,8.087333e-001
9.979406e+000,2.290944e+000
1.094366e+001,1.522861e+000
1.190790e+001,6.753753e-001
1.287215e+001,1.519694e+000
1.383640e+001,7.444248e-001
1.480065e+001,4.516631e-001
1.576490e+001,6.816389e-001
1.672915e+001,5.955819e-001
1.769340e+001,7.971605e-001
1.865765e+001,3.575213e-001
1.962190e+001,1.634182e+000
2.058615e+001,4.569882e-001
2.155040e+001,1.023372e+000
2.251464e+001,1.094740e+000
2.347890e+001,1.257792e+000
2.444314e+001,1.772631e+000
2.540739e+001,1.121859e+000
2.637164e+001,9.447823e-001
2.733589e+001,1.252057e+000
2.830014e+001,9.763513e-001
2.926439e+001,5.049793e-001
3.022864e+001,4.839164e-001
3.119289e+001,3.801476e-001
3.215714e+001,1.218806e+000
3.312139e+001,1.603118e+000
3.408564e+001,1.470154e+000
3.504988e+001,6.498992e-001
3.601413e+001,1.010410e+000
3.697838e+001,1.014314e+000
3.794263e+001,2.471131e+000
3.890688e+001,2.765260e+000
3.987113e+001,1.225899e+000
4.083538e+001,7.701886e-001
4.179963e+001,1.346426e-001
4.276388e+001,4.103855e-001
4.372813e+001,1.638269e+000
4.469238e+001,1.128508e+000
4.565663e+001,4.027324e-001
4.662088e+001,1.136460e+000
4.758512e+001,6.008448e-001
4.854937e+001,7.153786e-001
4.951362e+001,5.111927e-001
5.047787e+001,2.125604e-001
5.144212e+001,3.438834e-001
5.240637e+001,1.276620e+000
5.337062e+001,7.981066e-001
5.433487e+001,9.006553e-001
5.529912e+001,7.734352e-001
5.626337e+001,6.517527e-001
5.722762e+001,4.214136e-001
5.819186e+001,1.045935e+000
5.915612e+001,1.407789e+000
6.012037e+001,9.445257e-001
6.108461e+001,7.516466e-001
6.204886e+001,4.533721e-001
6.301311e+001,6.126067e-001
6.397736e+001,9.330528e-001
6.494161e+001,2.456672e+000
6.590586e+001,3.431169e+000
6.687011e+001,4.962698e+000
6.783436e+001,5.375917e+000
6.879861e+001,5.696193e+000
6.976286e+001,7.509080e+000
7.072710e+001,9.234616e+000
7.169135e+001,1.172221e+001
7.265560e+001,1.434118e+001
7.361985e+001,1.711944e+001
7.458410e+001,2.098790e+001
7.554835e+001,2.640313e+001
