-6.273351e-001,0.000000e+000
3.369141e-001,2.529943e-001
1.301163e+000,6.971581e-001
2.265412e+000,7.238038e-001
3.229662e+000,1.353824e+000
4.193911e+000,1.838055e-001
5.158160e+000,6.959416e-001
6.122409e+000,1.180400e+000
7.086658e+000,1.016463e+000
8.050907e+000,1.611112e+000
9.015157e+000,1.753106e+000
9.979406e+000,6.933131e-001
1.094366e+001,1.353650e+000
1.190790e+001,5.592422e-001
1.287215e+001,4.246209e-001
1.383640e+001,4.706973e-001
1.480065e+001,1.036084e+000
1.576490e+001,7.011081e-001
1.672915e+001,7.910121e-001
1.769340e+001,5.058760e-001
1.865765e+001,3.852611e-001
1.962190e+001,3.205572e-001
2.058615e+001,9.457989e-001
2.155040e+001,1.480508e+000
2.251464e+001,1.327634e+000
2.347890e+001,6.063630e-001
2.444314e+001,7.263219e-001
2.540739e+001,1.131170e+000
2.637164e+001,1.402899e+000
2.733589e+001,8.663613e-001
2.830014e+001,7.830003e-001
2.926439e+001,9.047684e-001
3.022864e+001,7.063007e-001
3.119289e+001,8.771694e-001
3.215714e+001,1.405690e+000
3.312139e+001,1.274184e+000
3.408564e+001,5.972557e-001
3.504988e+001,5.472653e-001
3.601413e+001,7.748233e-002
3.697838e+001,5.852058e-001
3.794263e+001,4.922178e-001
3.890688e+001,7.303564e-001
3.987113e+001,4.663379e-001
4.083538e+001,7.859167e-001
4.179963e+001,8.678485e-001
4.276388e+001,9.420099e-001
4.372813e+001,7.582253e-001
4.469238e+001,7.421373e-001
4.565663e+001,8.829725e-001
4.662088e+001,2.025057e+000
4.758512e+001,1.717110e+000
4.854937e+001,1.476152e+000
4.951362e+001,3.384360e-001
5.047787e+001,1.263565e+000
5.144212e+001,1.451226e+000
5.240637e+001,3.090830e-001
5.337062e+001,4.695390e-001
5.433487e+001,7.569183e-001
5.529912e+001,1.283641e-001
5.626337e+001,4.132821e-001
5.722762e+001,2.848416e-001
5.819186e+001,8.073183e-001
5.915612e+001,1.295640e+000
6.012037e+001,1.460257e+000
6.108461e+001,8.848774e-001
6.204886e+001,8.543817e-001
6.301311e+001,3.200093e-001
6.397736e+001,3.914857e-001
6.494161e+001,1.134049e+000
6.590586e+001,1.023390e+000
6.687011e+001,1.087149e+000
6.783436e+001,1.488895e+000
6.879861e+001,1.280388e+000
6.976286e+001,3.464544e-001
7.072710e+001,1.020926e+000
7.169135e+001,1.317776e+000
7.265560e+001,8.570238e-001
7.361985e+001,2.342723e-001
7.458410e+001,3.215573e-001
7.554835e+001,6.650720e-001
7.651260e+001,2.309457e-001
7.747685e+001,1.034626e+000
7.844110e+001,1.323421e+000
7.940535e+001,9.783273e-001
8.036960e+001,1.372395e+000
8.133385e+001,1.313009e+000
8.229810e+001,1.067351e+000
8.326234e+001,1.269290e+000
8.422659e+001,6.993366e-001
8.519084e+001,1.224738e+000
8.615509e+001,1.037619e+000
8.711934e+001,5.372774e-001
8.808359e+001,5.746584e-001
8.904784e+001,1.592388e+000
9.001209e+001,8.191028e-001
9.097634e+001,9.285753e-001
9.194059e+001,9.662825e-001
9.290484e+001,1.029917e+000
9.386909e+001,1.438362e+000
9.483334e+001,4.566520e-001
9.579758e+001,1.441003e+000
9.676183e+001,9.096163e-001
9.772608e+001,6.007620e-001
9.869033e+001,1.204712e+000
9.965458e+001,1.364702e+000
1.006188e+002,3.556986e-001
1.015831e+002,9.023603e-001
1.025473e+002,1.481869e+000
1.035116e+002,2.988217e-001
1.044758e+002,1.162308e+000
1.054401e+002,1.889417e+000
1.064043e+002,1.089174e+000
1.073686e+002,5.081334e-001
1.083328e+002,2.269847e-001
1.092971e+002,3.619711e-001
1.102613e+002,4.948042e-001
1.112256e+002,1.805090e-001
1.121898e+002,9.733733e-001
1.131541e+002,1.113296e+000
1.141183e+002,1.860239e-001
1.150826e+002,8.698640e-001
1.160468e+002,3.097120e-001
1.170111e+002,9.867786e-001
1.179753e+002,1.308318e+000
1.189396e+002,1.483704e+000
1.199038e+002,1.500523e+000
1.208681e+002,1.813348e+000
1.218323e+002,2.465414e-001
1.227966e+002,6.584430e-001
1.237608e+002,1.136899e+000
1.247251e+002,1.562072e+000
1.256893e+002,1.513336e+000
1.266536e+002,1.270458e+000
1.276178e+002,1.267672e+000
1.285821e+002,8.057814e-001
1.295463e+002,1.131417e+000
1.305106e+002,1.154254e+000
1.314748e+002,2.770480e+000
1.324391e+002,8.231507e+000
1.334033e+002,6.163816e+000
1.343676e+002,1.364773e+000
1.353318e+002,1.056587e+000
1.362961e+002,7.170826e-001
1.372603e+002,4.876902e-001
1.382245e+002,6.781808e-001
1.391888e+002,1.085817e+000
1.401530e+002,7.099082e-001
1.411173e+002,1.374002e-001
1.420815e+002,5.872421e-001
1.430458e+002,4.382154e-001
1.440100e+002,3.030083e-001
1.449743e+002,1.239840e+000
1.459385e+002,6.387356e-001
1.469028e+002,4.308659e-001
1.478670e+002,5.351092e-001
1.488313e+002,2.762193e-001
1.497955e+002,8.716023e-001
1.507598e+002,9.364887e-001
1.517240e+002,6.659086e-001
1.526883e+002,1.514851e+000
1.536525e+002,1.871369e+000
1.546168e+002,1.930221e+000
1.555810e+002,8.064244e-001
1.565453e+002,8.106601e-001
1.575095e+002,1.396799e+000
1.584738e+002,7.945775e-001
1.594380e+002,3.337137e+001
1.604023e+002,1.509532e+002
1.613665e+002,2.238452e+002
1.623308e+002,1.048090e+002
1.632950e+002,8.067620e+000
1.642593e+002,7.497958e-001
1.652235e+002,2.792833e-001
1.661878e+002,3.707718e-001
1.671520e+002,1.655986e+000
1.681163e+002,1.056503e+000
1.690805e+002,7.372487e-001
1.700448e+002,1.034111e+000
1.710090e+002,1.852876e+000
1.719733e+002,1.034486e+001
1.729375e+002,9.774168e+000
1.739018e+002,2.007228e+000
1.748660e+002,5.592604e-001
1.758303e+002,9.526216e-001
1.767945e+002,1.597728e-001
1.777588e+002,7.458214e-001
1.787230e+002,1.722272e+000
1.796873e+002,1.438688e+000
1.806515e+002,1.082917e+000
1.816158e+002,1.612104e+000
1.825800e+002,1.008923e+000
1.835443e+002,7.332504e-001
1.845085e+002,7.212597e-001
1.854728e+002,7.056751e-001
1.864370e+002,1.263436e+000
1.874013e+002,6.533220e-001
1.883655e+002,2.986275e-001
1.893298e+002,5.255889e-001
1.902940e+002,1.521113e+000
1.912583e+002,1.690190e+000
1.922225e+002,1.358602e+000
1.931868e+002,1.125425e+000
1.941510e+002,1.472071e+000
1.951152e+002,1.176873e+000
1.960795e+002,1.507413e+000
1.970437e+002,7.413089e-001
1.980080e+002,4.098923e-001
1.989722e+002,1.269259e-001
1.999365e+002,3.296625e-001
2.009007e+002,8.039805e-001
2.018650e+002,6.883401e-001
2.028292e+002,3.067060e-001
2.037935e+002,1.052883e+000
