'y-axis saved as y
'Q,PG3_59701-1.xye,SigmaYobs,Ycalc,Diff
16.180766,77.1984886,1.89878385,77.5898394,-0.391350745
16.1678118,77.5345602,1.90115821,77.5505943,-0.0160340305
16.1548681,77.8183025,1.9035661,77.5208235,0.297478943
16.1419347,77.5464839,1.90083912,77.4988994,0.047584502
16.1290117,77.742943,1.9015616,77.4817766,0.261166331
16.1160991,77.4280883,1.8968352,77.466319,-0.0382306818
16.1031968,78.6335486,1.90898885,77.4500704,1.18347816
16.0903049,78.2112232,1.90594265,77.4315726,0.779650663
16.0774233,77.3936215,1.89769005,77.411078,-0.01745651
16.064552,78.2605118,1.90504324,77.3900601,0.870451687
16.0516911,78.1624906,1.90350547,77.370051,0.792439641
16.0388405,78.0935847,1.90280809,77.3514031,0.742181626
16.0260001,78.6471382,1.90712816,77.3340109,1.31312731
16.0131701,77.1521017,1.89140651,77.318354,-0.166252327
16.0003504,77.0718661,1.89103612,77.3055779,-0.233711794
15.9875409,77.7305895,1.89788703,77.29687,0.433719531
15.9747417,77.4381956,1.89302045,77.2931767,0.145018898
15.9619528,77.5842472,1.89218372,77.2951037,0.289143553
15.9491741,77.9561611,1.89577587,77.3030379,0.653123185
15.9364057,77.7018023,1.89348977,77.317402,0.384400297
15.9236475,77.485763,1.89050228,77.3386178,0.147145138
15.9108996,77.7705109,1.8924366,77.366505,0.404005941
15.8981619,77.7561625,1.89296343,77.3991326,0.357029907
15.8854343,77.8826608,1.89425622,77.4305483,0.452112588
15.872717,78.2776093,1.89680855,77.4494675,0.828141794
15.8600099,78.1290531,1.89362804,77.4439612,0.685091954
15.847313,78.2866421,1.89332601,77.410909,0.875733039
15.8346263,78.5176548,1.89499022,77.3590473,1.15860753
15.8219497,77.8027102,1.88743353,77.302381,0.500329214
15.8092833,77.0870179,1.88116454,77.2517788,-0.164760894
15.7966271,77.3944298,1.88470641,77.2126971,0.181732625
15.783981,77.1096009,1.87993573,77.1864359,-0.0768349373
15.771345,77.2100565,1.878868,77.1711936,0.038862889
15.7587192,78.0548833,1.88587567,77.163889,0.890994256
15.7461035,76.861346,1.87433376,77.1595085,-0.298162556
15.7334979,77.8721752,1.88579602,77.1519077,0.720267533
15.7209024,78.3390069,1.88959528,77.1354735,1.20353344
15.708317,77.3798005,1.87900274,77.1086796,0.271120843
15.6957418,77.92214,1.8839242,77.0752925,0.846847539
15.6831766,77.2984372,1.87688234,77.0411942,0.257242951
15.6706214,77.4131548,1.87746212,77.0107393,0.402415452
15.6580764,77.4888967,1.87839675,76.9859383,0.502958341
15.6455414,77.1965316,1.87481907,76.9675426,0.22898894
15.6330164,76.8954244,1.86987302,76.9559748,-0.0605503288
15.6205015,77.9957049,1.87973727,76.9517839,1.04392099
15.6079967,77.6621936,1.87570371,76.9555768,0.706616765
15.5955018,77.508713,1.87272139,76.9675034,0.541209589
15.583017,76.9859867,1.86661027,76.9861912,-0.000204447893
15.5705422,77.2711918,1.8697389,77.0084542,0.262737613
15.5580774,77.4526801,1.87177756,77.029608,0.423072099
15.5456226,77.9128097,1.87645748,77.0433599,0.869449847
15.5331777,78.1537165,1.87818022,77.043669,1.11004756
15.5207429,77.2674815,1.8672527,77.0289309,0.238550591
15.508318,77.8481123,1.87236323,77.0031077,0.845004573
15.4959031,77.1671585,1.86566675,76.9704599,0.196698616
15.4834981,77.6922803,1.87100553,76.9321178,0.760162473
15.4711031,76.8314817,1.86228311,76.8886275,-0.0571457013
15.458718,77.4963978,1.86821385,76.8430929,0.653304957
15.4463429,77.7972938,1.87003865,76.8001162,0.997177584
15.4339776,77.1200178,1.86256724,76.763249,0.356768729
15.4216223,76.9205951,1.85984089,76.7341075,0.186487578
15.4092769,76.4520382,1.85480326,76.7129642,-0.260925987
15.3969414,76.610089,1.85626151,76.6994962,-0.0894071829
15.3846158,76.6306364,1.85644166,76.6930079,-0.0623714858
15.3723001,76.8225348,1.85790402,76.6918283,0.130706538
15.3599942,76.9153451,1.85798514,76.6924868,0.222858277
15.3476982,77.5087707,1.86307461,76.6897441,0.819026623
15.3354121,77.2349516,1.85924289,76.679863,0.555088595
15.3231358,76.9034195,1.85500881,76.6646503,0.238769285
15.3108694,76.7700127,1.85194198,76.6477647,0.12224801
15.2986128,76.5113339,1.84857651,76.6313888,-0.120054872
15.286366,77.0887508,1.85463338,76.6140783,0.474672524
15.274129,76.9802087,1.8534751,76.5941364,0.386072295
15.2619019,76.5914074,1.85048882,76.5728302,0.018577152
15.2496845,76.4684195,1.84945185,76.5533957,-0.0849762137
15.237477,76.933792,1.85229701,76.5387291,0.395062968
15.2252792,77.3258053,1.85534866,76.5303982,0.795407181
15.2130913,77.0671877,1.85247332,76.5287931,0.538394564
15.2009131,76.7419845,1.84886166,76.5335422,0.208442318
15.1887446,77.958038,1.86040424,76.5442819,1.41375607
15.1765859,77.4810298,1.85613556,76.5620618,0.918968062
15.164437,77.50734,1.85680535,76.5902541,0.917085888
15.1522978,78.0207,1.8610405,76.6331822,1.38751785
15.1401683,77.9514624,1.85961524,76.6925804,1.25888204
15.1280486,78.228756,1.86168913,76.7624831,1.46627289
15.1159386,78.8486788,1.86739391,76.8249187,2.02376009
15.1038382,78.4106,1.86323792,76.8537424,1.55685758
15.0917476,78.6094769,1.86543897,76.8322137,1.77726314
15.0796667,77.5448625,1.85492546,76.7680608,0.776801756
15.0675955,78.0051012,1.85832084,76.6861406,1.31896062
15.0555339,79.0013604,1.86815228,76.6097733,2.39158701
15.043482,78.3682412,1.86202831,76.5521084,1.81613275
15.0314398,77.7921238,1.85592925,76.5179375,1.2741863
15.0194072,77.7699815,1.85664422,76.5076279,1.2623536
15.0073843,78.2485196,1.86070413,76.5192605,1.72925906
14.995371,78.4015737,1.85989107,76.5485045,1.85306915
14.9833674,78.6114626,1.86223217,76.5878131,2.02364942
14.9713734,78.7764871,1.86543397,76.6233529,2.15313424
14.959389,78.0032308,1.85799233,76.6352194,1.36801136
14.9474141,78.2791457,1.85962145,76.6092922,1.66985348
14.935449,78.7402941,1.86253688,76.5508425,2.18945155
14.9234933,77.8194663,1.85211481,76.4787097,1.34075667
14.9115473,78.1150344,1.854046,76.4090295,1.70600494
14.8996109,78.4411987,1.85692746,76.3478092,2.09338947
14.887684,77.7569088,1.85102502,76.2944279,1.46248088
14.8757667,78.7129532,1.86084155,76.2479153,2.46503785
14.8638589,77.6767057,1.85019044,76.2091434,1.46756232
14.8519607,77.6409453,1.84917156,76.1796163,1.461329
14.840072,78.2944797,1.85435764,76.160352,2.13412764
14.8281929,77.4432843,1.84407861,76.151646,1.29163833
14.8163233,78.9426319,1.85782803,76.1529172,2.78971468
14.8044632,78.0301275,1.84941689,76.1626138,1.86751373
14.7926126,77.8804378,1.84857637,76.1790476,1.70139025
14.7807715,77.7577083,1.84780028,76.201868,1.55584031
14.7689399,78.1897551,1.8524251,76.230864,1.95889114
14.7571177,78.381204,1.85361789,76.266888,2.11431594
14.7453051,78.1771263,1.85147913,76.310911,1.86621532
14.7335019,77.9432232,1.84884773,76.3618887,1.58133448
14.7217082,78.4733926,1.85275602,76.4085718,2.06482087
14.709924,77.8597539,1.84689297,76.427415,1.43233882
14.6981492,77.8662204,1.84763562,76.3991598,1.46706056
14.6863838,78.2490148,1.85143336,76.3279183,1.92109653
14.6746279,78.1269539,1.84938506,76.2371006,1.88985325
14.6628814,77.9597268,1.84655106,76.1500626,1.80966422
14.6511443,78.468811,1.85006833,76.0799792,2.38883176
14.6394166,77.5536922,1.8413819,76.031538,1.52215425
14.6276983,77.0755252,1.83610416,76.0037546,1.07177065
14.6159894,77.8548405,1.84159362,75.9938899,1.8609506
14.6042899,77.8892911,1.84146727,75.9967079,1.89258312
14.5925998,77.5371377,1.83844981,76.0059948,1.53114286
14.580919,77.4888908,1.83753728,76.0156687,1.47322214
14.5692477,78.4352778,1.84570715,76.0188079,2.41646989
14.5575856,77.6893,1.83829601,76.0069887,1.68231121
14.5459329,78.3280211,1.84404383,75.9755795,2.35244152
14.5342896,77.8161457,1.83846053,75.9297172,1.88642847
14.5226556,77.6723166,1.83696919,75.8804081,1.7919085
14.5110309,78.4466722,1.84423822,75.8358852,2.61078698
14.4994156,77.7541358,1.83796879,75.7984318,1.95570403
14.4878095,77.1086395,1.83149987,75.7669523,1.34168725
14.4762128,77.8343226,1.83599786,75.7408354,2.09348718
14.4646253,77.7890654,1.83418431,75.721188,2.06787736
14.4530472,77.3183613,1.83082589,75.7099574,1.60840385
14.4414783,78.5477928,1.84337958,75.7090169,2.83877593
14.4299187,77.2144982,1.82977905,75.7199774,1.49452088
14.4183684,77.2474317,1.82965632,75.7441735,1.50325819
14.4068273,77.7699843,1.83498156,75.7820937,1.98789062
14.3952955,78.0505923,1.83758594,75.8327049,2.2178874
14.3837729,77.8699256,1.83615077,75.8946205,1.97530514
14.3722595,78.2493926,1.84042374,75.9655285,2.28386403
14.3607554,78.2909135,1.84061617,76.0406586,2.25025492
14.3492605,78.5745017,1.84190851,76.1141265,2.46037521
14.3377748,78.7544538,1.84242217,76.1870716,2.56738221
14.3262984,79.0206579,1.84568826,76.2608737,2.7597842
14.3148311,79.073048,1.84668661,76.3205078,2.75254023
14.303373,78.9916712,1.84570666,76.3313541,2.66031708
14.2919241,79.4073115,1.84913347,76.2686067,3.13870476
14.2804844,78.5810147,1.83994816,76.1449646,2.43605011
14.2690539,78.1597376,1.83603532,75.9997785,2.1599591
14.2576325,78.1054695,1.83511729,75.867038,2.23843145
14.2462203,77.9580343,1.83350916,75.7635477,2.19448658
14.2348172,78.05285,1.83467087,75.6934334,2.35941652
14.2234232,77.9389645,1.83310426,75.655517,2.28344752
14.2120384,78.8879887,1.84114612,75.6472641,3.24072466
14.2006627,78.6265888,1.83813934,75.6657183,2.96087051
14.1892962,78.4308284,1.83580181,75.7070247,2.72380367
14.1779387,78.8619126,1.83924591,75.7653289,3.09658369
14.1665904,78.6042627,1.83640222,75.8285727,2.77569006
14.1552511,78.5952723,1.83614649,75.8734871,2.72178524
14.143921,78.5970209,1.836314,75.8738698,2.72315106
14.1325999,78.8782595,1.83884538,75.8227929,3.0554666
14.1212879,78.8488873,1.83768252,75.7400743,3.10881304
14.109985,78.5689227,1.8345718,75.6539455,2.91497718
14.0986911,78.8764342,1.83706067,75.5812056,3.2952286
14.0874063,77.9492431,1.82747265,75.5236419,2.42560119
14.0761305,78.2796483,1.83057332,75.4760815,2.80356679
14.0648638,77.7542012,1.82522647,75.4358486,2.31835261
14.0536061,77.7288318,1.82450966,75.4052567,2.32357509
14.0423574,77.6245076,1.82347457,75.388339,2.23616863
14.0311177,77.7506835,1.82422026,75.3886462,2.36203732
14.0198871,78.4470958,1.83009725,75.409398,3.03769779
14.0086654,77.7877886,1.82379282,75.4531861,2.33460256
13.9974528,78.1408633,1.82742889,75.52029,2.62057327
13.9862491,77.6518103,1.82255467,75.6071655,2.04464485
13.9750544,78.0156431,1.82482603,75.7084456,2.30719756
13.9638687,78.6921729,1.83061417,75.8228607,2.86931218
13.9526919,79.6051704,1.83958978,75.9530593,3.65211105
13.9415241,79.2768163,1.83606853,76.0992373,3.17757903
13.9303653,79.4195157,1.83729842,76.2630518,3.15646387
13.9192154,78.9937887,1.83378441,76.4534327,2.54035609
13.9080744,79.6240219,1.83911916,76.6682215,2.95580045
13.8969424,80.0867518,1.8425925,76.8611491,3.22560268
13.8858193,79.5666627,1.83677136,76.9412665,2.62539618
13.8747051,79.4640845,1.83434035,76.8389948,2.62508971
13.8635998,78.7325209,1.82689335,76.5768071,2.15571384
13.8525034,78.231603,1.82244096,76.2447814,1.98682164
13.841416,77.9257048,1.81924416,75.9248908,2.00081406
13.8303374,77.5333671,1.8150416,75.6583019,1.87506523
13.8192676,77.2882083,1.81163907,75.452704,1.83550432
13.8082068,77.2851384,1.81033739,75.3006191,1.98451929
13.7971548,76.7017171,1.80508832,75.1917739,1.50994319
13.7861117,76.1646884,1.80036969,75.1163602,1.04832821
13.7750774,76.3164391,1.80171025,75.0672768,1.24916229
13.764052,77.1136327,1.80938419,75.0362273,2.07740538
13.7530354,76.2525586,1.80127231,75.0186194,1.23393927
13.7420276,75.8003974,1.79642917,75.00748,0.792917398
13.7310287,76.0024632,1.79781246,74.9934187,1.00904452
13.7200386,75.728434,1.79507628,74.967511,0.760922946
13.7090573,75.2604992,1.79109941,74.9285389,0.33196027
13.6980848,76.1483741,1.79955989,74.8840038,1.26437031
13.6871211,75.9604449,1.79725469,74.8429918,1.11745318
13.6761661,75.3067817,1.79151503,74.8095633,0.497218407
13.66522,75.7164542,1.79523638,74.7814742,0.934980021
13.6542826,75.4572023,1.79146547,74.7536765,0.703525785
13.643354,75.5407033,1.79219196,74.7237787,0.816924578
13.6324342,76.2314201,1.7985235,74.6936314,1.53778876
13.6215231,75.3143572,1.78887806,74.6666582,0.647698994
13.6106207,75.3237889,1.78933993,74.6456039,0.678184994
13.5997271,76.1234402,1.79764365,74.6319378,1.49150239
13.5888422,75.8558956,1.7951282,74.6268321,1.22906358
13.5779661,75.384458,1.79088011,74.6304832,0.753974866
13.5670986,75.5611551,1.79183854,74.6415475,0.919607554
13.5562399,74.8483598,1.78452223,74.6581159,0.19024399
13.5453899,75.1862209,1.78831877,74.6768529,0.509367926
13.5345485,75.4539858,1.79071943,74.7004521,0.753533654
13.5237159,74.9651406,1.78464809,74.7369959,0.228144697
13.5128919,75.1921556,1.78543168,74.7977578,0.394397826
13.5020767,76.2975,1.7954877,74.8945913,1.40290876
13.49127,75.8194119,1.79169286,75.036137,0.783274913
13.4804721,76.0450342,1.79469964,75.2198671,0.82516711
13.4696828,76.4964381,1.79881938,75.416503,1.07993516
13.4589021,75.6828722,1.79030265,75.562842,0.120030249
13.4481301,76.6271416,1.79908739,75.5933941,1.0337475
13.4373668,76.2194998,1.79584715,75.4956892,0.72381054
13.426612,75.5786555,1.78969273,75.3174411,0.261214314
13.4158659,75.9790277,1.79254722,75.1228658,0.856161808
13.4051284,76.3436148,1.795695,74.9550638,1.38855099
13.3943995,75.326604,1.78540624,74.8308857,0.495718287
13.3836791,76.3950972,1.79562548,74.7525267,1.64257051
13.3729674,75.1781722,1.78334597,74.7179758,0.460196334
13.3622643,75.5627677,1.78649102,74.7252103,0.837557471
13.3515697,75.5644861,1.78709817,74.7720997,0.792386448
13.3408837,76.0393557,1.79315446,74.8546987,1.184657
13.3302063,77.1341634,1.80433321,74.9667439,2.16741953
13.3195374,75.7740526,1.79024376,75.1006454,0.673407205
13.3088771,77.4293491,1.80452631,75.2411552,2.1881939
13.2982254,77.1529475,1.80170432,75.3502042,1.80274332
13.2875821,76.5372759,1.79620915,75.3747228,1.16255319
13.2769474,76.6167531,1.79651533,75.2875319,1.32922117
13.2663212,75.7955984,1.78883256,75.1176941,0.677904361
13.2557036,75.9316317,1.79012098,74.9232193,1.00841239
13.2450944,74.9328627,1.77905456,74.7487676,0.184095113
13.2344938,75.0235412,1.77930311,74.6124958,0.411045399
13.2239016,75.6075724,1.7843861,74.5090603,1.09851211
13.2133179,75.5548594,1.78414041,74.4304134,1.12444603
13.2027428,75.7876184,1.78695575,74.3690109,1.4186075
13.192176,74.5131946,1.77419744,74.32412,0.18907463
13.1816178,75.16324,1.78035981,74.2970719,0.866168029
13.171068,74.9365971,1.77758176,74.2896923,0.646904733
13.1605267,75.7154015,1.78440923,74.3042679,1.41113365
13.1499938,75.5713675,1.78354085,74.3442013,1.22716627
13.1394694,75.6700748,1.78421019,74.4138889,1.25618585
13.1289534,75.446221,1.78060899,74.517129,0.929091985
13.1184458,76.0428003,1.78641704,74.6548328,1.38796752
13.1079467,75.5913902,1.78228083,74.825564,0.765826231
13.0974559,76.3715553,1.78921996,75.0294772,1.34207813
13.0869736,76.4289988,1.78953879,75.2625059,1.16649286
13.0764997,76.8812732,1.79411374,75.4952626,1.38601063
13.0660341,76.3980119,1.78912179,75.6709324,0.727079521
13.055577,77.8523215,1.80289612,75.757015,2.09530652
13.0451282,77.4010281,1.79798078,75.7907871,1.61024108
13.0346878,77.1325315,1.79448484,75.8393439,1.2931876
13.0242558,77.0824623,1.79388484,75.9189046,1.16355777
13.0138321,77.5707182,1.79855248,75.9636568,1.60706131
13.0034168,76.9152533,1.79180965,75.8810178,1.03423548
12.9930098,76.8282397,1.79031644,75.6433126,1.1849271
12.9826112,76.1728462,1.78386646,75.3091029,0.86374333
12.9722209,75.3625395,1.77600166,74.9618486,0.400690915
12.961839,74.5940268,1.76932014,74.6581343,-0.0641074432
12.9514653,74.6759178,1.76992519,74.4174818,0.258435944
12.9411,74.7329277,1.77006052,74.237521,0.495406635
12.9307429,74.4545838,1.76811624,74.1089945,0.345589353
12.9203942,74.3941294,1.76775947,74.0221977,0.371931739
12.9100538,74.6331101,1.76952114,73.9683516,0.664758517
12.8997216,74.3092585,1.76546127,73.9366697,0.372588872
12.8893978,74.0450811,1.76219081,73.9121043,0.132976826
12.8790822,74.5137073,1.76628652,73.8781703,0.635536974
12.8687748,74.5065019,1.76536493,73.8271932,0.679308709
12.8584758,73.9374602,1.75975055,73.7649975,0.172462679
12.848185,73.3934795,1.75458166,73.7029532,-0.309473735
12.8379024,73.0136344,1.75116265,73.6489898,-0.635355346
12.8276281,73.5970428,1.75771635,73.6059936,-0.00895081156
12.817362,72.5842644,1.74853649,73.5738473,-0.989582858
12.8071041,73.5119821,1.75749772,73.5516704,-0.0396883429
12.7968545,72.5850721,1.74815663,73.5380135,-0.952941422
12.7866131,73.5090295,1.75641169,73.5311237,-0.0220942698
12.7763798,73.7968425,1.75924104,73.5282122,0.268630358
12.7661548,73.6260339,1.75764885,73.525864,0.100169912
12.755938,74.0819065,1.76048794,73.5222525,0.559654021
12.7457293,73.7223764,1.75578074,73.5186938,0.203682638
12.7355289,74.3601632,1.76125899,73.5181462,0.84201697
12.7253366,73.7532064,1.75540731,73.5229198,0.230286593
12.7151525,74.1552425,1.75944615,73.5346226,0.62061985
12.7049765,73.8278786,1.75575007,73.5558294,0.272049179
12.6948087,73.9006852,1.75617193,73.5906844,0.310000793
12.684649,74.0459851,1.75718439,73.6444986,0.401486554
12.6744975,74.9870679,1.766793,73.7223383,1.26472968
12.6643542,75.2677176,1.76956163,73.8265013,1.44121631
12.6542189,75.1226623,1.76761079,73.9558014,1.1668609
12.6440918,75.0922208,1.76763571,74.1141457,0.978075163
12.6339728,75.1849706,1.76834657,74.307143,0.877827668
12.6238619,76.1666115,1.77651023,74.5361798,1.63043166
12.613759,76.7425809,1.78140392,74.783802,1.95877895
12.6036643,76.4944372,1.7799037,75.0290892,1.46534804
12.5935777,76.5796915,1.78138798,75.2841987,1.29549281
12.5834992,78.3485415,1.7981999,75.5997553,2.74878621
12.5734287,78.532555,1.7996949,76.0116093,2.52094572
12.5633663,78.8323632,1.8015748,76.4643456,2.36801753
12.553312,79.7101391,1.80851058,76.7834387,2.92670042
12.5432657,78.9020753,1.79985407,76.7821028,2.11997257
12.5332275,78.4992073,1.79592631,76.4342231,2.06498419
12.5231973,77.5402802,1.78737244,75.8871136,1.65316664
12.5131752,77.1661257,1.78413604,75.3198819,1.84624373
12.5031611,75.9761505,1.77284161,74.8405325,1.13561798
12.493155,76.9359356,1.78165256,74.4823625,2.45357318
12.483157,75.5071058,1.7679585,74.2391254,1.26798038
12.4731669,76.3933306,1.77676968,74.0943328,2.29899782
12.4631849,76.9749422,1.78190249,74.0349522,2.93999
12.4532108,75.9526835,1.7728271,74.0549608,1.89772273
12.4432448,76.4792465,1.77752376,74.154786,2.32446046
12.4332867,76.4480438,1.77587951,74.3376451,2.1103987
12.4233366,77.8440844,1.78850039,74.6041131,3.23997127
12.4133945,77.6272306,1.78750365,74.9575271,2.6697035
12.4034603,77.5112238,1.78696191,75.4110344,2.10018942
12.3935341,79.67994,1.80638486,75.9602421,3.71969791
12.3836159,80.7397362,1.81489288,76.5088218,4.23091433
12.3737056,81.1337555,1.81814067,76.8336487,4.30010682
12.3638033,80.7691472,1.81484667,76.7345595,4.03458773
12.3539089,79.4449149,1.80255859,76.2441255,3.20078935
12.3440224,77.837954,1.78743941,75.5817139,2.25624013
12.3341438,76.7790307,1.77702465,74.9530413,1.82598944
12.3242732,77.3356712,1.78188843,74.4486731,2.88699812
12.3144104,76.0741791,1.76932112,74.0765564,1.99762275
12.3045556,75.3080197,1.76211951,73.8089941,1.49902555
12.2947087,75.0724043,1.76024104,73.610131,1.46227333
12.2848696,75.1985258,1.76107276,73.4532657,1.74526002
12.2750384,74.4481757,1.75290263,73.3266702,1.12150549
12.2652151,74.9171155,1.75591178,73.2275623,1.68955318
12.2553997,74.463327,1.75040607,73.1545691,1.30875783
12.2455922,75.1075478,1.75693477,73.1055491,2.00199875
12.2357925,74.0915217,1.74806091,73.0785648,1.01295689
12.2260006,74.516651,1.7515096,73.0728716,1.44377937
12.2162167,74.5356667,1.75096978,73.0892964,1.44637031
12.2064405,75.0659899,1.75573685,73.1300574,1.93593252
12.1966722,74.1944029,1.74765904,73.1989176,0.995485317
12.1869117,74.9160816,1.75441481,73.3015315,1.6145501
12.177159,75.4599604,1.75942503,73.4459221,2.01403833
12.1674142,75.3343309,1.75726198,73.6432689,1.69106205
12.1576771,76.2767271,1.76539756,73.9043498,2.37237728
12.1479478,76.3966044,1.76710682,74.2246875,2.17191697
12.1382264,77.0298967,1.77354015,74.571707,2.45818976
12.1285127,77.3347601,1.77737584,74.9093275,2.42543257
12.1188069,76.8268407,1.77320923,75.246619,1.58022162
12.1091088,78.1111631,1.78608054,75.6604013,2.4507618
12.0994184,78.7454504,1.791831,76.237253,2.5081974
12.0897358,80.0120222,1.802845,76.9773825,3.03463974
12.080061,81.3585395,1.81471742,77.7101338,3.64840568
12.070394,81.3840587,1.81428247,78.1186183,3.26544043
12.0607347,80.1087607,1.80081388,77.9535084,2.15525235
12.0510831,80.241261,1.80132214,77.276856,2.96440499
12.0414392,78.7215921,1.78673108,76.3632085,2.35838352
12.0318031,77.5130838,1.7752612,75.4676449,2.04543885
12.0221747,75.5267014,1.75669434,74.7204697,0.806231686
12.0125541,75.9179232,1.76166858,74.1490382,1.76888501
12.0029411,75.3688514,1.75695142,73.7315543,1.6372971
11.9933358,74.8620094,1.75289892,73.4345733,1.42743607
11.9837383,74.9467799,1.75481579,73.2297357,1.71704425
11.9741484,74.4164588,1.74988955,73.0978086,1.31865018
11.9645662,73.6797365,1.74258132,73.0267021,0.653034454
11.9549917,75.2969772,1.75842682,73.0094658,2.2875114
11.9454248,74.3335684,1.74991772,73.0417938,1.29177463
11.9358656,75.1605525,1.75776993,73.1204339,2.04011859
11.9263141,75.2442704,1.75836949,73.2483536,1.99591678
11.9167702,75.2652979,1.75895874,73.4355371,1.82976082
11.907234,75.6067414,1.76391315,73.6822857,1.92445569
11.8977054,76.4144911,1.77365708,73.9394088,2.47508232
11.8881845,77.2491035,1.78297826,74.0922171,3.15688638
11.8786712,76.2213588,1.77457466,74.0371057,2.1842531
11.8691655,76.2463959,1.77513583,73.7899556,2.45644026
11.8596674,76.2263089,1.77590402,73.4617562,2.76455271
11.8501769,74.5688169,1.76151736,73.1553932,1.41342368
11.840694,74.9239032,1.76582702,72.9194405,2.00446276
11.8312188,74.7016718,1.76494284,72.7590001,1.94267162
11.8217511,74.8048109,1.76661642,72.6578333,2.14697762
11.812291,75.0211156,1.76906949,72.5852349,2.4358808
11.8028385,74.5390091,1.7656729,72.5150559,2.02395323
11.7933935,74.7540463,1.76893287,72.437126,2.31692037
11.7839562,74.3376337,1.76476559,72.3607347,1.97689899
11.7745264,74.1149846,1.76233904,72.297484,1.81750061
11.7651041,73.828156,1.75906424,72.2519513,1.57620471
11.7556894,73.291059,1.75231387,72.2237133,1.06734573
11.7462822,72.2978861,1.74115526,72.2135535,0.0843325957
11.7368826,71.8484699,1.73636703,72.2253484,-0.376878455
11.7274905,73.9106862,1.75677516,72.2649228,1.64576343
11.7181059,73.1817805,1.74915391,72.3376152,0.844165277
11.7087289,72.8287019,1.74614159,72.4442739,0.384428019
11.6993593,73.4232787,1.75232093,72.5733632,0.849915583
11.6899973,73.1352328,1.74949568,72.6939222,0.441310574
11.6806428,72.8814253,1.7461753,72.767184,0.1142413
11.6712957,73.1530034,1.74833258,72.7790344,0.373968934
11.6619562,73.2816142,1.74963167,72.7568254,0.524788722
11.6526241,73.7228714,1.75393575,72.7485153,0.974356074
11.6432995,73.3596097,1.75076682,72.7963895,0.563220234
11.6339824,73.9694203,1.75638142,72.9324576,1.03696277
11.6246727,74.6862759,1.76215058,73.1868679,1.49940801
11.6153706,75.1792005,1.76649221,73.5943706,1.58482994
11.6060758,75.6590371,1.77078987,74.1892926,1.46974451
11.5967885,76.4956629,1.77849152,74.9752224,1.52044047
11.5875087,77.9458225,1.79215379,75.8572419,2.0885806
11.5782362,78.2200557,1.79459963,76.5855029,1.63455276
11.5689712,78.3024536,1.79379778,76.8528061,1.44964751
11.5597137,76.9518906,1.77952867,76.5401147,0.411775951
11.5504635,76.7302504,1.77744456,75.8117944,0.918455998
11.5412208,76.3852931,1.77420463,74.9494284,1.43586472
11.5319854,74.8107446,1.75876895,74.1604,0.65034466
11.5227575,74.0416608,1.74971163,73.5311388,0.510522046
11.513537,74.1063902,1.74851961,73.06853,1.03786026
11.5043238,73.6190408,1.743142,72.7455109,0.873529976
11.495118,73.7444391,1.74342532,72.5308284,1.21361069
11.4859196,73.506158,1.7405144,72.4018659,1.10429211
11.4767286,73.5135848,1.73996172,72.3461117,1.16747305
11.4675449,73.5834595,1.7390211,72.3595053,1.22395423
11.4583686,73.1493586,1.73417808,72.4476433,0.701715277
11.4491996,73.9201229,1.74151498,72.6027978,1.31732508
11.440038,74.2897687,1.74474825,72.8108336,1.47893512
11.4308838,74.3351546,1.74534897,73.0320263,1.30312833
11.4217368,73.7743388,1.73843792,73.2394731,0.534865708
11.4125972,74.4305508,1.74315454,73.4588958,0.971654984
11.4034649,75.3689191,1.75245339,73.7404499,1.62846924
11.3943399,75.6211603,1.75544772,74.0728089,1.54835149
11.3852223,76.6227149,1.76499605,74.3281248,2.29459006
11.3761119,75.8156059,1.75686467,74.3341455,1.48146045
11.3670088,75.2968584,1.75173958,74.0434064,1.25345198
11.3579131,74.385642,1.7424318,73.5744338,0.811208239
11.3488246,73.7974604,1.73618674,73.0899343,0.707526072
11.3397434,73.124988,1.72967193,72.6906343,0.434353623
11.3306695,71.7396547,1.71551498,72.4073542,-0.66769948
11.3216028,72.5828262,1.72267922,72.2314057,0.351420453
11.3125434,72.5733081,1.72151447,72.1333691,0.439939001
11.3034913,72.1547502,1.71629531,72.0705092,0.0842409833
11.2944464,72.8483372,1.72318243,72.0011599,0.847177216
11.2854088,71.4998506,1.71013196,71.9101196,-0.410269072
11.2763784,71.6629058,1.71150203,71.8118444,-0.148938575
11.2673552,72.2822512,1.71726053,71.7275082,0.554743031
11.2583393,71.4559734,1.70883515,71.6710915,-0.215118038
11.2493306,71.8471358,1.71167468,71.6380787,0.209057052
11.2403291,71.898095,1.71178898,71.6272739,0.27082113
11.2313348,71.6266195,1.70957678,71.6370486,-0.0104291294
11.2223477,72.4142737,1.71781053,71.670873,0.743400734
11.2133678,72.260836,1.71638599,71.7347136,0.526122408
11.2043951,72.1131797,1.7144522,71.8355834,0.277596288
11.1954297,72.3571318,1.71636844,71.9823732,0.374758653
11.1864713,72.7488526,1.71954854,72.1852579,0.563594777
11.1775202,72.9404007,1.72140585,72.4538308,0.486569956
11.1685762,73.2018596,1.72357381,72.7982882,0.403571451
11.1596394,74.8734575,1.73786211,73.2405955,1.63286206
11.1507098,74.3977648,1.73241248,73.8215979,0.576166857
11.1417873,76.2161914,1.75049795,74.5720562,1.64413518
11.132872,77.0657929,1.759653,75.4459738,1.61981911
