Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
100429.7,186.24,30.91456,185.17142283203538,28.986037012542848,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
79804.69,187.9255,37.09426,186.3629235312031,35.66444716140923,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
63398.44,189.7464,44.7457,187.82894711041337,43.88156928035899,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
50273.44,192.028,54.14899,189.6327438990361,53.991924052324514,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
39960.94,194.6438,65.50163,191.85213716172728,66.43171405852073,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
31757.81,197.7258,79.40925,194.58288071640453,81.73764336451843,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
25195.31,201.3334,96.5105,197.94279015055736,100.57007315662173,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
20039.06,205.4528,117.2599,202.07682587367503,123.74151245861306,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
16054.69,210.0652,141.8085,207.16334730972744,152.25167313639284,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
12773.44,215.5561,172.8231,213.42180806146695,187.33060160860802,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
9946.65,222.6043,215.0377,221.12222404781173,230.49174814391426,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
7888.72,230.2792,263.8225,230.59682310897423,283.59726337416623,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
6288.11,239.5467,322.7711,242.2543786915519,348.9383391855715,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
5039.063,250.0243,393.4663,256.59784602812243,429.33406022660614,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
4001.524,263.3773,484.1335,274.2460617091814,528.2530308961952,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
3161.337,280.101,598.9788,295.96044285683286,649.963025304192,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
2507.267,300.4083,738.7974,322.67783781316996,799.7151167232806,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1979.167,326.0253,915.3799,355.55094565811083,983.9702306395237,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1598.011,354.5395,1111.568,395.9980484221037,1210.677895838524,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1257.622,393.8011,1381.613,445.76420164733736,1489.619220003584,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1004.464,439.6901,1694.288,506.99652331172786,1832.8288872138182,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
800.3049,496.2809,2082.516,582.3368293916888,2255.114384062094,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
631.0096,570.2742,2584.279,675.0356127455657,2774.694855958192,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
498.6702,660.8501,3199.26,789.0922828388475,3413.987156524147,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
397.2458,769.272,3932.713,929.4277168337716,4200.573003508479,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
319.6023,895.6879,4790.129,1102.0965666120155,5168.388968331326,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
251.1161,1069.156,5961.428,1314.5484815348027,6359.19064033833,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
200.8929,1266.795,7298.667,1575.9495171722451,7824.354135873579,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
158.0056,1529.617,9074.576,1897.577596905773,9627.092676734841,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
126.6892,1827.914,11086.46,2293.3090882551587,11845.183870386536,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
99.734,2226.04,13771.98,2780.217486848198,14574.325358094793,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
79.44915,2646.939,16820.57,3379.3100377392807,17932.2636075444,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
63.34459,3184.05,20558.48,4116.434074971528,22063.873983152105,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
49.86702,4000.326,25777.45,5023.392182625172,27147.41126935062,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
39.72458,4832.523,31543.7,6139.314290018749,33402.2003203074,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
31.88775,5953.969,38727.5,7512.345898933228,41098.09864256091,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
24.93351,7414.734,48405.7,9201.725279974013,50567.139165583045,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
19.94681,9065.363,59253.53,11280.339256925465,62217.85551761264,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
15.94388,11109.32,72586.15,13837.867846220823,76552.90785849397,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
12.40079,13981.32,91129.91,16984.653424299253,94190.76972095438,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
9.91015,17186.3,111628.2,20856.461354755513,115892.41152047845,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
7.971939,21031.86,135908.3,25620.33746845575,142594.13197091623,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
6.351626,26005.53,166896.5,31481.815112572516,175447.95388907898,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
5.095109,31991.8,203650.7,38693.782710486084,215871.3272306514,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
4.040948,39830.27,250983.6,47567.39441581453,265608.2837522546,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
3.175813,50095.22,311805.6,58485.49459137858,326804.6817650792,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
2.547554,61999.54,380705.9,71919.13530072708,402100.7873504176,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
2.020474,77533.56,468979.7,88447.89944522161,494745.1863742006,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1.605308,96853.9,576285.8,108784.90637099204,608734.9419366622,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1.273777,121327.1,708683.9,133807.57879121628,748988.0442300253,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1.010237,152278.8,871424.8,164595.49843618792,921555.593005351,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.7971939,192289.0,1075825.0,202476.9836807093,1133882.8670790116,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.6334459,241537.6,1319031.0,249086.39870057968,1395130.5444986366,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.5029507,303983.5,1617182.0,306434.66671255603,1716569.932136947,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.3999573,382359.0,1978499.0,376996.0295310201,2112069.256555168,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.3175813,482056.7,2421619.0,463814.79660798056,2598691.9967380683,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
0.2520161,608685.3,2962822.0,570636.6891521424,3197433.073253056,"(85, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
