Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,Circuit,sample_name,material_name,height,diameter
2000039.0,124.9269,5.221341,127.07998017356608,1.835087306287073,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1588711.0,124.9617,5.255616,127.1653223856031,2.2489029845719006,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1261992.0,125.1589,5.47018,127.2699094287931,2.756034885473308,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1002539.0,125.4373,5.737192,127.3980810491687,3.3775259946981593,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
796289.1,125.7324,6.262459,127.55515561374803,4.139164531258345,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
632460.9,126.196,7.015737,127.74765079142844,5.072554006607503,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
502382.8,126.5757,8.013183,127.9835539978416,6.216424584148479,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
399257.8,127.0115,9.328198,128.27265382603778,7.618240152804325,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
316992.2,127.5585,10.97716,128.6269462154201,9.336167798736321,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
251835.9,128.1544,12.95237,129.06113221254586,11.441491396681073,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
200039.1,128.8694,15.49282,129.59322797793538,14.02156947072505,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
159023.4,129.8177,18.5771,130.24531235057685,17.18346005831011,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
126210.9,130.871,22.3205,131.04444298964887,21.058362987968046,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
100429.7,132.3512,26.9221,132.02377910794402,25.80706389913384,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
79804.69,133.8932,32.35928,133.2239573838154,31.626605898782685,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
63398.44,135.623,39.01351,134.69477814388404,38.75846568932954,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
50273.44,137.7396,47.17376,136.49727178315464,47.49857342892297,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
39960.94,140.2254,56.98869,138.70623116679795,58.20959208929435,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
31757.81,143.1195,68.95546,141.41331509335225,71.33596583216112,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
25195.31,146.5305,83.63034,144.73085159478032,87.42236182313297,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
20039.06,150.4734,101.3913,148.79649888792358,107.1362707097338,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
16054.69,154.9455,122.3345,153.77895737937604,131.2957035502114,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
12773.44,160.3494,148.6892,159.88496973832173,160.90313445247497,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
9946.65,167.3354,184.376,167.36789949911304,197.1870973426801,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
7888.72,175.1385,225.4677,176.5382441550488,241.65316288425745,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
6288.11,184.329,274.8443,187.7765189747978,296.14641078915014,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
5039.063,195.1945,333.5681,201.54904614393251,362.92798975406924,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
4001.524,208.8148,408.6253,218.42730438791352,444.76894180800736,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
3161.337,225.7887,503.0845,239.1116419718641,545.0651842285929,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
2507.267,246.3081,617.4823,264.46033702690033,667.9784200992983,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1979.167,272.0215,761.3145,295.52521103532854,818.6088244653439,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1598.011,300.233,920.1672,333.59527322449844,1003.2066715462407,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1257.622,338.9372,1137.705,380.2502068544893,1229.431684287315,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
1004.464,383.3575,1388.809,437.42591676541406,1506.6708677284478,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
800.3049,438.0166,1699.014,507.49485802132506,1846.4280144020513,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
631.0096,507.9384,2097.977,593.3644788161191,2262.8010439391915,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
498.6702,593.1169,2585.576,698.5978624419878,2773.066983664914,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
397.2458,693.4534,3164.475,827.5615742512372,3398.39886343056,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
319.6023,810.3026,3839.722,985.6068483892287,4164.744271594432,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
251.1161,967.877,4758.369,1179.2916324802673,5103.902027047357,"(95, 25)",R-Q,AC033_R-Q_HighTemp,Li$_{1.4}$Zn$_{0.1}$Zr$_{0.6}$Cl$_4$,0.839,6
