,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,265.7327,15057.57,2815.188497252213,16101.753561031595,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
1,1588711.0,908.1245,19996.26,3723.16197902251,19884.624425996462,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
2,1261992.0,2024.965,25090.38,4968.5118589262775,24521.15214830115,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
3,1002539.0,4430.592,32377.32,6690.858914610784,30179.28601300451,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
4,796289.1,8426.824,41428.23,9089.02794202368,37041.572501269395,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
5,632460.9,12204.32,48016.55,12442.970256772333,45290.98429624427,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
6,502382.8,17387.7,61264.56,17138.973998378147,55082.390320355895,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
7,399257.8,25244.16,70176.97,23692.48569876793,66491.72605471319,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
8,316992.2,33334.19,84835.41,32754.875398773405,79434.8898104458,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
9,251835.9,53331.81,91446.89,45078.35968438343,93555.02227827752,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
10,200039.1,37313.12,102953.8,61401.86544248482,108097.68594644297,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
11,159023.4,92764.24,118693.3,82226.21088753456,121833.46073651525,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
12,126210.9,116507.0,126558.9,107497.43811116998,133131.27788566102,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
13,100429.7,137781.8,126317.2,136322.9519535002,140277.3875197414,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
14,79804.69,160897.2,134374.3,166938.0744987734,142005.5496814226,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
15,63398.44,191985.5,124781.8,197072.98357759078,137992.89722830558,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
16,50273.44,216712.1,117109.2,224598.48391459454,128999.3829204914,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
17,39960.94,236003.3,109170.0,248091.19370014983,116549.24493583287,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
18,31757.81,252295.1,95890.6,267030.46754123364,102380.04956101722,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
19,25195.31,266323.0,82599.91,281633.6710652698,87982.47744720418,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
20,20039.06,280924.0,71500.67,292535.7550538866,74389.7609448108,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
21,16054.69,287364.7,64244.98,300502.62537611247,62181.13623863015,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
22,12773.44,292527.9,59190.91,306254.23127559596,51589.44248126474,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
23,9946.65,300440.8,46879.67,310388.1111872438,42625.603690332005,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
24,7888.72,307037.1,34194.13,313365.7258968738,35179.17406654571,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
25,6288.11,307218.0,29686.34,315528.30860647187,29086.33224368214,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
26,5039.063,306587.1,26902.23,317121.8550219987,24170.675178899026,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
27,4001.524,308203.1,23047.87,318321.4433891213,20265.24822323407,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
28,3161.337,309558.6,20135.97,319251.32603438,17223.002472185515,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
29,2507.267,311518.0,15424.38,320000.25151721825,14920.693513805125,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
30,1979.167,311904.2,14213.85,320632.653995099,13259.373411856346,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
31,1598.011,313063.7,13775.44,321196.6415941614,12163.33257974801,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
32,1257.622,314264.5,13643.0,321729.65330635133,11578.534848424359,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
33,1004.464,314769.0,14116.28,322262.48361758183,11471.109529648384,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
34,800.3049,315757.6,14948.37,322822.199192237,11826.195121510878,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
35,631.0096,316939.4,16227.85,323434.3272948264,12647.28593145471,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
36,498.6702,318331.7,18217.1,324124.587106085,13956.162522399283,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
37,397.2458,319690.8,20078.22,324920.3582263427,15793.45828973849,"(55, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
