,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,-1406.838,16418.26,4329.391882130783,23738.761906520616,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
1,1588711.0,-1616.239,21891.37,5415.6092874750775,29215.159773084833,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
2,1261992.0,-1270.038,28451.36,6795.944164758749,35945.2957556619,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
3,1002539.0,415.9506,36261.22,8560.06813543326,44210.669955880694,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
4,796289.1,-308.5275,47268.31,10829.188765875528,54352.68068006746,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
5,632460.9,2115.564,58100.88,13768.575643773216,66783.26225269333,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
6,502382.8,5445.307,73417.66,17605.36016363325,81995.9385559774,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
7,399257.8,8306.979,91454.41,22653.740674540415,100576.051028564,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
8,316992.2,13285.59,120249.7,29350.38053215687,123207.75749086737,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
9,251835.9,21829.34,132711.1,38303.38088668876,150673.4339599863,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
10,200039.1,-2936.542,207634.6,50358.34667865989,183837.92024905214,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
11,159023.4,55011.86,220263.6,66683.84956036274,223605.14767926926,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
12,126210.9,77369.85,298032.0,88874.23455526293,270827.82204973424,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
13,100429.7,87286.63,301034.0,119057.06091629593,326142.833058427,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
14,79804.69,125834.4,359818.7,159970.94611544235,389699.75377440266,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
15,63398.44,163490.3,439292.8,214943.16241992952,460757.40472583676,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
16,50273.44,268236.8,510828.9,287648.72681830707,537164.0400042322,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
17,39960.94,348500.6,585194.9,381501.30500269315,614836.3863444235,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
18,31757.81,508031.2,677928.9,498580.4084836637,687515.923600751,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
19,25195.31,592960.8,644956.6,638233.666451994,747225.783411637,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
20,20039.06,771535.1,800580.9,795908.2479406771,785762.070305054,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
21,16054.69,911250.6,710604.4,963076.8957150412,797016.2243852053,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
22,12773.44,1068661.0,865214.5,1128820.426630092,779134.2990387261,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
23,9946.65,1162883.0,649340.9,1282601.5867851838,735241.0450223644,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
24,7888.72,1358876.0,617901.3,1416840.6738934708,672249.9480711407,"(35, 3)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
