,Frequency,Z real,Z imag,Fit real,Fit imag,Dataset,sample_name,material_name,height,diameter
0,2000039.0,3511.761,12697.28,4684.162178899516,14029.079817867785,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
1,1588711.0,5211.311,16327.99,6463.8444899504075,16851.31736881371,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
2,1261992.0,7834.514,20340.85,8903.848558235888,20000.376764770244,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
3,1002539.0,11912.59,23579.89,12180.96620047323,23355.212097002408,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
4,796289.1,16281.19,26666.46,16448.63072851803,26692.69849165311,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
5,632460.9,20826.76,29135.02,21774.15993364283,29682.287923613454,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
6,502382.8,28045.3,31142.68,28064.443076336524,31926.446077588676,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
7,399257.8,34485.39,31731.33,35020.09003626632,33059.05593817531,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
8,316992.2,41154.92,31251.62,42167.001585282815,32872.688689568335,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
9,251835.9,47825.16,30430.43,48976.120266825135,31403.952715365154,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
10,200039.1,54751.09,27939.25,55014.29940854021,28917.8838611795,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
11,159023.4,57297.56,24738.08,60041.87249737802,25802.72603521962,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
12,126210.9,61795.6,18694.58,64018.411595750666,22444.943388990887,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
13,100429.7,64959.76,19856.31,67043.4677013866,19146.616515378944,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
14,79804.69,67460.45,17050.79,69282.6018382242,16100.419895246401,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
15,63398.44,69129.4,13886.57,70911.51350490206,13403.340505981305,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
16,50273.44,70436.78,12005.59,72085.8613359351,11084.667785362863,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
17,39960.94,71984.52,10053.5,72930.67192975795,9132.846439432766,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
18,31757.81,72837.27,8546.3,73540.67064268884,7515.454507018481,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
19,25195.31,73809.09,7203.123,73985.13106641412,6192.045265227862,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
20,20039.06,74213.61,5907.854,74313.69028162347,5121.542733652987,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
21,16054.69,74096.25,4710.579,74561.57200190485,4266.05334302735,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
22,12773.44,74515.48,3512.908,74753.74524730584,3592.5341138876797,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
23,9946.65,74782.99,3096.311,74908.0335452743,3073.276506823078,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
24,7888.72,74716.62,2893.895,75037.35950582864,2685.792657429048,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
25,6288.11,74824.93,2614.807,75151.33571050024,2412.4427486843156,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
26,5039.063,75095.45,2627.038,75257.38516609743,2239.9901166953528,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
27,4001.524,75253.36,2564.552,75361.53394589244,2159.182175027986,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
28,3161.337,75426.61,2579.66,75468.98104197581,2164.405953366455,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
29,2507.267,75769.74,2122.445,75584.520569164,2253.440890461473,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
30,1979.167,75924.3,2396.027,75712.86944003827,2427.3186450487638,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
31,1598.011,76091.89,2756.407,75858.93813717554,2690.2943122628035,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
32,1257.622,76350.33,3207.924,76028.07168079213,3049.9322697574416,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
33,1004.464,76588.21,3721.226,76226.28098108248,3517.311109385621,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
34,800.3049,76903.13,4346.74,76460.48044384723,4107.354768499,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
35,631.0096,77288.73,5106.699,76738.74522697466,4839.3005788418395,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
36,498.6702,77744.89,6002.151,77070.60041878388,5737.319301089483,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
37,397.2458,78262.08,7010.41,77467.3542968719,6831.307276088281,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
38,319.6023,78836.54,8143.445,77942.48852506498,8157.876670407782,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
39,251.1161,79549.52,9658.32,78512.11954589486,9761.576566091922,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
40,200.8929,80344.75,11296.22,79195.54748439159,11696.385541416006,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
41,158.0056,81311.32,13367.15,80015.91160590373,14027.525662303362,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
42,126.6892,82361.99,15597.2,81000.97481881546,16833.65875865491,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
43,99.734,83706.35,18428.69,82184.0639729064,20209.538863314472,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
44,79.44915,85310.46,21813.07,83605.1979024749,24269.210182518997,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
45,63.34459,86526.19,25677.46,85312.44146460042,29149.858469590064,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
46,49.86702,88707.83,30748.9,87363.53143259375,35016.445814856175,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
47,39.72458,90848.7,36361.73,89827.82927510633,42067.285394142484,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
48,31.88775,93160.84,42908.8,92788.66688932138,50540.74453381104,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
49,24.93351,96117.9,51911.89,96346.16463317254,60723.30262914991,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
50,19.94681,99248.8,61741.97,100620.61696408462,72959.23628680305,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
51,15.94388,102924.2,73683.77,105756.56017908239,87662.25910154273,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
52,12.40079,107957.0,90037.9,111927.6598113873,105329.50958478425,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
53,9.91015,113418.1,107828.0,119342.58295112419,126558.36017273343,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
54,7.971939,119769.9,128583.4,128252.05405922892,152066.61564156742,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
55,6.351626,127901.7,154631.8,138957.33285991638,182716.78387175713,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
56,5.095109,137618.5,184965.6,151820.4009810631,219545.2396093941,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
57,4.040948,150095.6,223230.9,167276.20178936154,263797.2673257283,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
58,3.175813,166204.0,271224.9,185847.34729168878,316969.16807182477,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
59,2.547554,184925.8,324342.0,208161.7893932197,380858.8540854082,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
60,2.020474,208726.4,390563.7,234974.0530370431,457626.6419083957,"(75, 1)",AC044_20241210_Final,Li$_{1.9}$Zn$_{0.9}$Zr$_{0.07}$Cl$_4$,1.208,6
