'y-axis saved as y
'x,NOM_9999_AC032_1_25_ftfrgr.xye,Ycalc,Diff
2.03,-0.676496625,-0.507404588,-0.169092037
2.04,-0.6793655,-0.502186416,-0.177179084
2.05,-0.676208125,-0.494901967,-0.181306158
2.06,-0.66671125,-0.485354364,-0.181356886
2.07,-0.650841625,-0.473405972,-0.177435653
2.08,-0.628834625,-0.458989401,-0.169845224
2.09,-0.601187375,-0.442116369,-0.159071006
2.1,-0.56861425,-0.422883252,-0.145730998
2.11,-0.532010875,-0.401473386,-0.130537489
2.12,-0.4923995,-0.378155774,-0.114243726
2.13,-0.45087375,-0.353280003,-0.0975937471
2.14,-0.40854075,-0.327267724,-0.0812730256
2.15,-0.36646475,-0.300600821,-0.0658639295
2.16,-0.325609375,-0.273806663,-0.051802712
2.17,-0.2867985,-0.247441216,-0.0393572837
2.18,-0.250679125,-0.22207039,-0.0286087348
2.19,-0.217701375,-0.198250863,-0.0194505115
2.2,-0.188101,-0.176510054,-0.0115909465
2.21,-0.161907875,-0.157328261,-0.00457961353
2.22,-0.13895725,-0.141120825,0.00216357532
2.23,-0.11891975,-0.128223903,0.00930415317
2.24,-0.1013335,-0.118882337,0.017548837
2.25,-0.0856495,-0.113241248,0.0275917482
2.26,-0.071275625,-0.111341504,0.0400658791
2.27,-0.057633,-0.113119172,0.0554861721
2.28,-0.044195375,-0.118408825,0.0742134498
2.29,-0.030538,-0.12695132,0.0964133197
2.3,-0.016373125,-0.138404196,0.122031071
2.31,-0.001576625,-0.152356237,0.150779612
2.32,0.013791125,-0.16834376,0.182134885
2.33,0.029481,-0.185869162,0.215350162
2.34,0.045061375,-0.204420388,0.249481763
2.35,0.05993175,-0.22349076,0.28342251
2.36,0.07335425,-0.242598146,0.315952396
2.37,0.08448325,-0.261302782,0.345786032
2.38,0.092412625,-0.279223157,0.371635782
2.39,0.0962225,-0.296049097,0.392271597
2.4,0.095023125,-0.31155178,0.406574905
2.41,0.0880085,-0.325590153,0.413598653
2.42,0.074498125,-0.338113553,0.412611678
2.43,0.053973875,-0.349160644,0.403134519
2.44,0.026115625,-0.358854662,0.384970287
2.45,-0.0091805,-0.367395229,0.358214729
2.46,-0.0517875,-0.3750473,0.3232598
2.47,-0.101346875,-0.382127491,0.280780616
2.48,-0.157279625,-0.388988501,0.231708876
2.49,-0.21880375,-0.396002596,0.177198846
2.5,-0.28496325,-0.403544462,0.118581212
2.51,-0.354657625,-0.411974383,0.0573167583
2.52,-0.426692375,-0.421622071,-0.00507030398
2.53,-0.49980975,-0.432772231,-0.0670375193
2.54,-0.57274475,-0.445652419,-0.127092331
2.55,-0.6442625,-0.460423166,-0.183839334
2.56,-0.7131985,-0.477171088,-0.236027412
2.57,-0.778499625,-0.495905051,-0.282594574
2.58,-0.83924925,-0.516555557,-0.322693693
2.59,-0.894688375,-0.538977332,-0.355711043
2.6,-0.944240375,-0.562954633,-0.381285742
2.61,-0.98750725,-0.588209298,-0.399297952
2.62,-1.02427725,-0.614410998,-0.409866252
2.63,-1.05451087,-0.64118938,-0.413321495
2.64,-1.07833687,-0.668147325,-0.41018955
2.65,-1.096025,-0.69487481,-0.40115019
2.66,-1.10796662,-0.720962729,-0.387003896
2.67,-1.11465637,-0.746016534,-0.368639841
2.68,-1.11665313,-0.76966889,-0.346984235
2.69,-1.11457263,-0.791590822,-0.322981803
2.7,-1.10905038,-0.811501,-0.297549375
2.71,-1.1007285,-0.829173374,-0.271555126
2.72,-1.09023138,-0.84444213,-0.245789245
2.73,-1.07815613,-0.857204532,-0.220951593
2.74,-1.06505975,-0.867421265,-0.197638485
2.75,-1.05144975,-0.875114716,-0.176335034
2.76,-1.037776,-0.880365297,-0.157410703
2.77,-1.024439,-0.883305708,-0.141133292
2.78,-1.01178275,-0.884113849,-0.127668901
2.79,-1.000095,-0.88300428,-0.11709072
2.8,-0.989615375,-0.880219319,-0.109396056
2.81,-0.98052675,-0.876019756,-0.104506994
2.82,-0.972972,-0.870675615,-0.102296385
2.83,-0.967039125,-0.86445686,-0.102582265
2.84,-0.962786,-0.857624909,-0.105161091
2.85,-0.96021075,-0.850425697,-0.109785053
2.86,-0.95928175,-0.843083034,-0.116198716
2.87,-0.959913125,-0.83579415,-0.124118975
2.88,-0.961973,-0.828725876,-0.133247124
2.89,-0.96529025,-0.822012445,-0.143277805
2.9,-0.96964575,-0.815754721,-0.153891029
2.91,-0.97478525,-0.810020555,-0.164764695
2.92,-0.980411,-0.804846422,-0.175564578
2.93,-0.986196125,-0.800239792,-0.185956333
2.94,-0.991800875,-0.796182186,-0.195618689
2.95,-0.9968575,-0.792632972,-0.204224528
2.96,-1.001019,-0.789532899,-0.211486101
2.97,-1.003931,-0.786808098,-0.217122902
2.98,-1.00527825,-0.784374032,-0.220904218
2.99,-1.00477963,-0.782138556,-0.222641069
3,-1.00221125,-0.780005075,-0.222206175
3.01,-0.997399875,-0.777874628,-0.219525247
3.02,-0.990251875,-0.77564738,-0.214604495
3.03,-0.980743375,-0.773224032,-0.207519343
3.04,-0.9689205,-0.770505697,-0.198414803
3.05,-0.9549075,-0.767393845,-0.187513655
3.06,-0.93888175,-0.763789148,-0.175092602
3.07,-0.92107375,-0.759590293,-0.161483457
3.08,-0.901746625,-0.754691549,-0.147055076
3.09,-0.881181875,-0.748983362,-0.132198513
3.1,-0.859645875,-0.742346482,-0.117299393
3.11,-0.837382,-0.734654076,-0.102727924
3.12,-0.814580875,-0.725766822,-0.0888140528
3.13,-0.791359375,-0.715533923,-0.0758254518
3.14,-0.76774325,-0.703790113,-0.0639531369
3.15,-0.743652,-0.690357448,-0.0532945521
3.16,-0.718894875,-0.675043058,-0.0438518169
3.17,-0.693148375,-0.657641144,-0.0355072306
3.18,-0.66598225,-0.637933722,-0.0280485279
3.19,-0.63685375,-0.615692263,-0.0211614873
3.2,-0.6051215,-0.590680529,-0.0144409706
3.21,-0.570067625,-0.562656154,-0.00741147121
3.22,-0.530927375,-0.531374885,0.000447510224
3.23,-0.48691225,-0.496591736,0.00967948645
3.24,-0.437248,-0.45806938,0.0208213796
3.25,-0.381202,-0.415574869,0.0343728689
3.26,-0.318122125,-0.368891254,0.0507691286
3.27,-0.247467875,-0.317815163,0.0703472875
3.28,-0.168833125,-0.262163908,0.0933307826
3.29,-0.081974875,-0.201778581,0.119803706
3.3,0.01316625,-0.136527765,0.149694015
3.31,0.116467125,-0.0663107144,0.182777839
3.32,0.2276025,0.00893908372,0.218663416
3.33,0.346063,0.0892509667,0.256812033
3.34,0.471159,0.174614843,0.296544157
3.35,0.602038375,0.264976883,0.337061492
3.36,0.7377155,0.360240073,0.377475427
3.37,0.87709925,0.460259434,0.416839816
3.38,1.0190245,0.564843111,0.454181389
3.39,1.162289,0.673748481,0.488540519
3.4,1.30568537,0.786684212,0.519001163
3.41,1.44803812,0.903306781,0.544731344
3.42,1.58824112,1.0232235,0.565017625
3.43,1.725269,1.14599149,0.579277506
3.44,1.8582155,1.27111927,0.587096226
3.45,1.98629837,1.39806858,0.588229791
3.46,2.10888762,1.52625682,0.582630804
3.47,2.22548362,1.65506033,0.570423293
3.48,2.33572625,1.78381822,0.55190803
3.49,2.43939187,1.91183723,0.527554649
3.5,2.53636662,2.03839633,0.497970297
3.51,2.62664062,2.1627538,0.463886827
3.52,2.7102635,2.28415284,0.426110657
3.53,2.787344,2.40182963,0.385514368
3.54,2.85802825,2.51502077,0.343007483
3.55,2.92244337,2.62297123,0.299472146
3.56,2.98071375,2.72494299,0.255770762
3.57,3.03293562,2.82022333,0.212712297
3.58,3.0791535,2.90813351,0.171019985
3.59,3.11934687,2.98803703,0.131309843
3.6,3.15345162,3.0593475,0.0941041279
3.61,3.18134462,3.12153634,0.0598082821
3.62,3.20283975,3.17413939,0.0287003578
3.63,3.2177215,3.21676306,0.000958439129
3.64,3.22575,3.24908947,-0.0233394676
3.65,3.2266765,3.27088052,-0.0442040221
3.66,3.22026425,3.281981,-0.0617167462
3.67,3.20629363,3.28232022,-0.076026592
3.68,3.18459925,3.27191299,-0.0873137369
3.69,3.155077,3.25085887,-0.095781874
3.7,3.117701,3.21934068,-0.101639675
3.71,3.07252713,3.17762152,-0.105094396
3.72,3.01969763,3.126041,-0.106343371
3.73,2.95946688,3.06501042,-0.105543545
3.74,2.89217138,2.99500708,-0.102835705
3.75,2.81822213,2.91656805,-0.0983459252
3.76,2.73813338,2.83028305,-0.0921496732
3.77,2.65246488,2.73678721,-0.084322335
3.78,2.56183788,2.63675334,-0.0749154625
3.79,2.46690288,2.53088398,-0.0639811099
3.8,2.36833763,2.41990351,-0.0515658852
3.81,2.26679563,2.30455032,-0.0377546924
3.82,2.16293363,2.18556923,-0.0226356095
3.83,2.05737513,2.06370404,-0.00632891468
3.84,1.95069975,1.93969068,0.0110090688
3.85,1.84343875,1.81425043,0.029188318
3.86,1.736062,1.68808413,0.047977875
3.87,1.62896938,1.56186673,0.0671026458
3.88,1.522517,1.43624212,0.0862748829
3.89,1.41698763,1.31181892,0.105168702
3.9,1.31261613,1.18916674,0.123449383
3.91,1.209586,1.06881282,0.140773182
3.92,1.10804688,0.95123978,0.156807095
3.93,1.00811175,0.836883442,0.171228308
3.94,0.909871125,0.726131537,0.183739588
3.95,0.813413375,0.619322594,0.194090781
3.96,0.71881525,0.516745586,0.202069664
3.97,0.62615725,0.418639991,0.207517259
3.98,0.535534,0.325197732,0.210336268
3.99,0.4470485,0.236561671,0.210486829
4,0.360818125,0.152829749,0.207988376
4.01,0.276979875,0.0740549117,0.202924963
4.02,0.19567325,0.000248941653,0.195424308
4.03,0.117062375,-0.0686163639,0.185678739
4.04,0.041305125,-0.13260461,0.173909735
4.05,-0.031429375,-0.191813351,0.160383976
4.06,-0.100983,-0.246369523,0.145386523
4.07,-0.167203875,-0.296426387,0.129222512
4.08,-0.22996075,-0.342159856,0.112199106
4.09,-0.2891365,-0.38376472,0.0946282201
4.1,-0.344646875,-0.421451304,0.0768044291
4.11,-0.396431875,-0.455441562,0.0590096866
4.12,-0.44446125,-0.485966706,0.0415054558
4.13,-0.48874375,-0.51326099,0.0245172397
4.14,-0.529317875,-0.53756395,0.00824607513
4.15,-0.5662615,-0.559111614,-0.00714988608
4.16,-0.599677625,-0.578139199,-0.0215384256
4.17,-0.629701875,-0.594876264,-0.0348256114
4.18,-0.656497,-0.60954565,-0.0469513497
4.19,-0.68025325,-0.622362075,-0.0578911749
4.2,-0.7011745,-0.633531204,-0.0676432959
4.21,-0.719484875,-0.643248684,-0.0762361907
4.22,-0.735419125,-0.651699826,-0.0837192993
4.23,-0.749218625,-0.659059649,-0.0901589762
4.24,-0.761127875,-0.665491748,-0.0956361268
4.25,-0.771394,-0.671150519,-0.100243481
4.26,-0.78025225,-0.676179462,-0.104072788
4.27,-0.787934125,-0.680713412,-0.107220713
4.28,-0.794655625,-0.684876956,-0.109778669
4.29,-0.800619,-0.688787109,-0.111831891
4.3,-0.80600425,-0.692551332,-0.113452918
4.31,-0.810972,-0.696270291,-0.114701709
4.32,-0.8156575,-0.700036344,-0.115621156
4.33,-0.820175125,-0.70393421,-0.116240915
4.34,-0.82461025,-0.708041031,-0.116569219
4.35,-0.82902125,-0.712426284,-0.116594966
4.36,-0.833447,-0.717151669,-0.116295331
4.37,-0.837902375,-0.722270859,-0.115631516
4.38,-0.842383125,-0.727829226,-0.114553899
4.39,-0.8468705,-0.733863474,-0.113007026
4.4,-0.851330625,-0.740401992,-0.110928633
4.41,-0.855731125,-0.747463603,-0.108267522
4.42,-0.86003675,-0.755058549,-0.104978201
4.43,-0.864214625,-0.763187422,-0.101027203
4.44,-0.86824725,-0.771841882,-0.0964053685
4.45,-0.872131625,-0.78100453,-0.0911270948
4.46,-0.87588175,-0.790649264,-0.0852324859
4.47,-0.879543625,-0.800741582,-0.0788020426
4.48,-0.883181375,-0.81123915,-0.0719422248
4.49,-0.88688275,-0.822092311,-0.0647904386
4.5,-0.890767,-0.833244831,-0.0575221686
4.51,-0.894965875,-0.844634567,-0.050331308
4.52,-0.8996275,-0.856194187,-0.0434333127
4.53,-0.904902375,-0.867852042,-0.0370503328
4.54,-0.91094525,-0.879532423,-0.0314128267
4.55,-0.91789275,-0.891157198,-0.0267355522
4.56,-0.925864375,-0.902645416,-0.0232189589
4.57,-0.934939,-0.913914809,-0.0210241914
4.58,-0.9451575,-0.924881758,-0.0202757419
4.59,-0.95650225,-0.935461864,-0.0210403861
4.6,-0.968903125,-0.94557056,-0.0233325647
4.61,-0.982218125,-0.955123279,-0.0270948463
4.62,-0.996244,-0.964035801,-0.0322081993
4.63,-1.01070375,-0.972224541,-0.0384792095
4.64,-1.0252655,-0.979606823,-0.0456586771
4.65,-1.03953825,-0.986101051,-0.0534371992
4.66,-1.05308875,-0.991627256,-0.0614614938
4.67,-1.0654525,-0.996107207,-0.0693452928
4.68,-1.07615487,-0.999464878,-0.0766899968
4.69,-1.08471687,-1.00162687,-0.0830900041
4.7,-1.09068925,-1.00252289,-0.0881663595
4.71,-1.093657,-1.00208642,-0.0915705773
4.72,-1.0932725,-1.00025536,-0.0930171421
4.73,-1.089256,-0.996972666,-0.092283334
4.74,-1.08142013,-0.992187144,-0.0892329806
4.75,-1.06967875,-0.985854128,-0.0838246218
4.76,-1.05405225,-0.977936232,-0.0761160183
4.77,-1.03466525,-0.968404124,-0.0662611262
4.78,-1.01174838,-0.957237179,-0.0545111962
4.79,-0.985631,-0.944424115,-0.0412068846
4.8,-0.956736375,-0.929963486,-0.0267728888
4.81,-0.925549,-0.913864116,-0.0116848844
4.82,-0.892611125,-0.896145415,0.00353428987
4.83,-0.85848725,-0.876837509,0.0183502591
4.84,-0.823767375,-0.855981354,0.0322139793
4.85,-0.789009375,-0.833628577,0.0446192021
4.86,-0.754749375,-0.809841409,0.0550920342
4.87,-0.721459375,-0.784692278,0.063232903
4.88,-0.689539375,-0.758263437,0.0687240615
4.89,-0.65931275,-0.730646535,0.0713337849
4.9,-0.63100025,-0.701942033,0.0709417829
4.91,-0.604726125,-0.672258497,0.0675323717
4.92,-0.580521875,-0.641712216,0.0611903411
4.93,-0.55832975,-0.610426272,0.0520965225
4.94,-0.538009375,-0.578530094,0.0405207195
4.95,-0.5193645,-0.54615874,0.0267942403
4.96,-0.5021455,-0.513452226,0.0113067259
4.97,-0.486081,-0.480554991,-0.00552600916
4.98,-0.470891375,-0.447615011,-0.0232763641
4.99,-0.456316125,-0.414783622,-0.041532503
5,-0.442124625,-0.382214371,-0.0599102537
5.01,-0.428137625,-0.350062792,-0.0780748327
5.02,-0.414236375,-0.318485481,-0.0957508945
5.03,-0.400371375,-0.287639192,-0.112732183
5.04,-0.38656625,-0.257680288,-0.128885962
5.05,-0.372915625,-0.22876376,-0.144151865
5.06,-0.35958025,-0.201042142,-0.158538108
5.07,-0.3467715,-0.174665107,-0.172106393
5.08,-0.334738375,-0.149777567,-0.184960808
5.09,-0.323755125,-0.126519362,-0.197235763
5.1,-0.3140915,-0.105023296,-0.209068204
5.11,-0.306002375,-0.0854144105,-0.220587965
5.12,-0.299701875,-0.0678087676,-0.231893107
5.13,-0.2953515,-0.0523118703,-0.24303963
5.14,-0.29304275,-0.0390184471,-0.254024303
5.15,-0.292786125,-0.0280102282,-0.264775897
5.16,-0.294511875,-0.0193561246,-0.27515575
5.17,-0.29806625,-0.013110604,-0.284955646
5.18,-0.303215,-0.00931325861,-0.293901741
5.19,-0.309660875,-0.00798841881,-0.301672456
5.2,-0.31705425,-0.00914482391,-0.307909426
5.21,-0.325016125,-0.0127754002,-0.312240725
5.22,-0.33315775,-0.0188574759,-0.314300274
5.23,-0.3411095,-0.0273528671,-0.313756633
5.24,-0.348537625,-0.0382085977,-0.310329027
5.25,-0.355172625,-0.051357278,-0.303815347
5.26,-0.360825875,-0.0667180054,-0.29410787
5.27,-0.365411,-0.0841972787,-0.281213721
5.28,-0.368947,-0.103689993,-0.265257007
5.29,-0.371567875,-0.125080589,-0.246487286
5.3,-0.37351425,-0.148244111,-0.225270139
5.31,-0.375136125,-0.173047517,-0.202088608
5.32,-0.376863875,-0.199350773,-0.177513102
5.33,-0.379196375,-0.227008111,-0.152188264
5.34,-0.382676,-0.255869174,-0.126806826
5.35,-0.38785,-0.285780141,-0.102069859
5.36,-0.395249125,-0.316584808,-0.078664317
5.37,-0.405351125,-0.348125663,-0.0572254623
5.38,-0.418552375,-0.380244833,-0.0383075418
5.39,-0.43514025,-0.412784991,-0.022355259
5.4,-0.455271625,-0.445590359,-0.00968126592
5.41,-0.4789565,-0.478507527,-0.000448972625
5.42,-0.50604975,-0.51138621,0.00533645989
5.43,-0.536250125,-0.544080017,0.00782989205
5.44,-0.569107125,-0.576447645,0.00734051994
5.45,-0.604039125,-0.608353117,0.0043139923
5.46,-0.6403525,-0.639666898,-0.000685601982
5.47,-0.67726625,-0.670266406,-0.00699984445
5.48,-0.713963,-0.7000367,-0.0139262998
5.49,-0.749607625,-0.728871049,-0.020736576
5.5,-0.783394375,-0.756672019,-0.0267223556
5.51,-0.8145875,-0.783351399,-0.0312361015
5.52,-0.842547125,-0.808830983,-0.0337161416
5.53,-0.866773625,-0.833042836,-0.0337307893
5.54,-0.886916375,-0.855929153,-0.0309872221
5.55,-0.902805625,-0.877442558,-0.0253630671
5.56,-0.914457,-0.897545864,-0.0169111361
5.57,-0.92206,-0.916211934,-0.00584806645
5.58,-0.9259845,-0.933423777,0.00743927653
5.59,-0.92674675,-0.949172455,0.0224257054
5.6,-0.924997,-0.963458372,0.0384613719
5.61,-0.92147125,-0.976288169,0.0548169186
5.62,-0.91696575,-0.987675093,0.0707093433
5.63,-0.9122935,-0.997636858,0.0853433576
5.64,-0.90823325,-1.00619628,0.0979630284
5.65,-0.905496875,-1.01337748,0.107880601
5.66,-0.904686375,-1.01920634,0.114519962
5.67,-0.906265375,-1.02370823,0.117442858
5.68,-0.910530125,-1.02690619,0.116376065
5.69,-0.917602375,-1.02882026,0.111217889
5.7,-0.927406875,-1.02946592,0.102059049
5.71,-0.939683375,-1.02885378,0.0891704061
5.72,-0.953991375,-1.0269867,0.0729953265
5.73,-0.96973375,-1.02386084,0.0541270931
5.74,-0.98618275,-1.01946319,0.0332804376
5.75,-1.00251837,-1.01377152,0.0112531493
5.76,-1.01786225,-1.00675377,-0.0111084753
5.77,-1.03131525,-0.998367711,-0.0329475392
5.78,-1.042004,-0.988561022,-0.0534429783
5.79,-1.04912762,-0.977270814,-0.0718568107
5.8,-1.05197662,-0.96442414,-0.0875524846
5.81,-1.04997,-0.949937937,-0.100032063
5.82,-1.0426805,-0.933719475,-0.108961025
5.83,-1.02984775,-0.915667174,-0.114180576
5.84,-1.01137863,-0.895671264,-0.115707361
5.85,-0.9873495,-0.873615011,-0.113734489
5.86,-0.95798875,-0.849374913,-0.108613837
5.87,-0.92365575,-0.822822863,-0.100832887
5.88,-0.884817875,-0.793826875,-0.0909910001
5.89,-0.842014875,-0.762252707,-0.0797621681
5.9,-0.7958195,-0.727965952,-0.067853548
5.91,-0.746806375,-0.690833215,-0.0559731604
5.92,-0.69550875,-0.650724404,-0.0447843465
5.93,-0.642394875,-0.607514704,-0.0348801714
5.94,-0.587826,-0.561086819,-0.0267391814
5.95,-0.532046625,-0.511333268,-0.020713357
5.96,-0.475159,-0.458158623,-0.0170003769
5.97,-0.417124625,-0.401481885,-0.0156427401
5.98,-0.357759875,-0.341239063,-0.0165208117
5.99,-0.29675375,-0.277385399,-0.0193683513
6,-0.233673375,-0.2098979,-0.0237754746
6.01,-0.1680105,-0.138777573,-0.0292329273
6.02,-0.099191,-0.0640510947,-0.0351399053
6.03,-0.02662825,0.0142266061,-0.0408548561
6.04,0.050252875,0.0959712771,-0.0457184022
6.05,0.1319705,0.181067574,-0.0490970739
6.06,0.218955875,0.269367971,-0.0504120959
6.07,0.3115145,0.360692284,-0.0491777843
6.08,0.4098065,0.454827039,-0.0450205394
6.09,0.513818,0.551525682,-0.0377076822
6.1,0.623363875,0.65050886,-0.027144985
6.11,0.738064,0.751465447,-0.0134014473
6.12,0.857365,0.854053636,0.00331136385
6.13,0.980538375,0.957902867,0.0226355079
6.14,1.10671975,1.0626157,0.0441040477
6.15,1.2349055,1.16777036,0.0671351444
6.16,1.36400912,1.27292345,0.0910856785
6.17,1.492892,1.3776131,0.115278895
6.18,1.6203805,1.48136243,0.139018066
6.19,1.74533125,1.58368313,0.16164812
6.2,1.86663312,1.68407915,0.182553972
6.21,1.98326537,1.78205085,0.201214525
6.22,2.09429725,1.8770989,0.217198352
6.23,2.19894262,1.96872839,0.230214235
6.24,2.29652725,2.05645298,0.240074267
6.25,2.386539,2.13979901,0.246739989
6.26,2.468606,2.21830942,0.250296579
6.27,2.54248162,2.29154767,0.250933954
6.28,2.60804975,2.35910147,0.248948275
6.29,2.66531262,2.42064215,0.244670471
6.3,2.71434987,2.47578268,0.238567193
6.31,2.75531012,2.52417268,0.231137441
6.32,2.78838087,2.56552551,0.222855362
6.33,2.81378412,2.59959471,0.214189416
6.34,2.83173162,2.62617645,0.205555172
6.35,2.84242475,2.64511134,0.197313407
6.36,2.84603962,2.65628588,0.189753745
6.37,2.842718,2.65963347,0.183084527
6.38,2.83256025,2.65513486,0.177425394
6.39,2.8156325,2.64281816,0.172814335
6.4,2.79196863,2.62275833,0.169210292
6.41,2.76157563,2.59507623,0.166499391
6.42,2.7244635,2.55993721,0.164526285
6.43,2.68062838,2.51754918,0.163079193
6.44,2.63011538,2.46816038,0.161954994
6.45,2.57298025,2.41205679,0.160923463
6.46,2.5093315,2.34955931,0.159772192
6.47,2.439362,2.28102013,0.158341865
6.48,2.36331188,2.20681971,0.156492166
6.49,2.28151863,2.12736312,0.154155504
6.5,2.19436438,2.04307597,0.151288408
6.51,2.10234338,1.95440142,0.147941952
6.52,2.00599075,1.86179576,0.144194995
6.53,1.90590588,1.76572471,0.140181162
6.54,1.80273463,1.66666024,0.136074389
6.55,1.69714488,1.56507616,0.132068713
6.56,1.58981113,1.46144554,0.128365585
6.57,1.4814095,1.35623658,0.125172919
6.58,1.372584,1.24991007,0.122673926
6.59,1.26394075,1.14291644,0.121024312
6.6,1.15602013,1.03569283,0.120327293
6.61,1.04931938,0.928661426,0.120657949
6.62,0.944247625,0.822226869,0.122020756
6.63,0.841152875,0.716772856,0.124380019
6.64,0.740299,0.61266422,0.12763478
6.65,0.641891375,0.510240837,0.131650538
6.66,0.546066,0.409821102,0.136244898
6.67,0.45291575,0.311698538,0.141217212
6.68,0.36249425,0.216141919,0.146352331
6.69,0.274818875,0.123394987,0.151423888
6.7,0.189901625,0.0336765187,0.156225106
6.71,0.10775125,-0.0528193803,0.16057063
6.72,0.028387125,-0.135922919,0.164310044
6.73,-0.048162375,-0.215487802,0.167325427
6.74,-0.121834125,-0.291390379,0.169556254
6.75,-0.192549875,-0.36352861,0.170978735
6.76,-0.26019925,-0.431820853,0.171621603
6.77,-0.324655125,-0.496204429,0.171549304
6.78,-0.38576875,-0.556634719,0.170865969
6.79,-0.443391125,-0.613083132,0.169692007
6.8,-0.497368875,-0.665536007,0.168167132
6.81,-0.54756425,-0.713993066,0.166428816
6.82,-0.59386225,-0.758465659,0.164603409
6.83,-0.6361825,-0.798975873,0.162793373
6.84,-0.6744815,-0.835555029,0.161073529
6.85,-0.70876675,-0.868242622,0.159475872
6.86,-0.739096625,-0.897085215,0.15798859
6.87,-0.765580875,-0.922135451,0.156554576
6.88,-0.788374125,-0.94345152,0.155077395
6.89,-0.807676125,-0.961096313,0.153420188
6.9,-0.823719,-0.975137262,0.151418262
6.91,-0.836762,-0.98564565,0.14888365
6.92,-0.847068875,-0.992696833,0.145627958
6.93,-0.854900625,-0.996369956,0.141469331
6.94,-0.860501375,-0.99674825,0.136246875
6.95,-0.864083125,-0.993919141,0.129836016
6.96,-0.86581225,-0.987974649,0.122162399
6.97,-0.865807875,-0.979011234,0.113203359
6.98,-0.864129625,-0.967130668,0.103001043
6.99,-0.860770125,-0.952440228,0.0916701034
7,-0.855667875,-0.935052903,0.0793850277
7.01,-0.848703,-0.915088304,0.0663853036
7.02,-0.83970975,-0.892672393,0.0529626427
7.03,-0.82848775,-0.867938139,0.039450389
7.04,-0.81481625,-0.841025333,0.0262090834
7.05,-0.798475625,-0.812080585,0.0136049601
7.06,-0.779257875,-0.781258552,0.0020006766
7.07,-0.7569965,-0.748720172,-0.00827632773
7.08,-0.731571625,-0.714634449,-0.0169371759
7.09,-0.702931125,-0.679176591,-0.023754534
7.1,-0.671111,-0.642528946,-0.0285820538
7.11,-0.636238125,-0.604878828,-0.031359297
7.12,-0.598531875,-0.566420231,-0.0321116441
7.13,-0.55831575,-0.527351597,-0.0309641534
7.14,-0.516004875,-0.487875808,-0.0281290667
7.15,-0.472101875,-0.448199885,-0.0239019896
7.16,-0.4271815,-0.408533136,-0.0186483642
7.17,-0.381878,-0.369086808,-0.0127911921
7.18,-0.33686325,-0.330072319,-0.00679093093
7.19,-0.292818875,-0.291701425,-0.00111745025
7.2,-0.250424,-0.254183548,0.00375954837
