'y-axis saved as y
'Q,BL21Robot0302_FY25c1-2025-01-14-1328_scan2.xye,SigmaYobs,Ycalc,Diff
0.320160743,26.8565943,5.18233484,0,0
0.320912207,27.5632771,5.25007401,0,0
0.321663671,27.7341342,5.26632074,0,0
0.322415134,26.516991,5.14946511,0,0
0.323166596,27.423196,5.23671614,0,0
0.323918058,26.7488119,5.17192535,0,0
0.324669519,27.4204338,5.23645241,0,0
0.32542098,27.9906013,5.29061445,0,0
0.32617244,27.6900969,5.26213806,0,0
0.326923899,26.9462377,5.19097657,0,0
0.327675357,27.3533515,5.23004316,0,0
0.328426815,27.1525919,5.2108149,0,0
0.329178273,27.591978,5.25280667,0,0
0.32992973,27.935678,5.28542127,0,0
0.330681186,26.8502174,5.18171954,0,0
0.331432641,26.9944782,5.19562106,0,0
0.332184096,27.8747367,5.27965309,0,0
0.33293555,27.3187252,5.22673179,0,0
0.333687004,26.9876429,5.19496323,0,0
0.334438457,26.0701709,5.1058957,0,0
0.335189909,27.4933347,5.24340869,0,0
0.335941361,27.5241422,5.2463456,0,0
0.336692812,27.7117043,5.26419075,0,0
0.337444262,27.7486757,5.26770118,0,0
0.338195712,26.7078185,5.16796077,0,0
0.338947161,27.4888289,5.24297901,0,0
0.33969861,27.3182355,5.22668495,0,0
0.340450057,26.8624203,5.1828969,0,0
0.341201505,27.1983293,5.21520175,0,0
0.341952951,27.2322457,5.21845243,0,0
0.342704397,26.5782056,5.15540547,0,0
0.343455842,27.2374509,5.21895113,0,0
0.344207287,27.9865848,5.29023485,0,0
0.344958731,27.5576585,5.24953888,0,0
0.345710174,27.7858099,5.27122471,0,0
0.346461617,26.8633949,5.18299093,0,0
0.347213059,27.7499506,5.26782219,0,0
0.3479645,26.72318,5.16944678,0,0
0.34871594,27.6464827,5.25799227,0,0
0.34946738,26.6285622,5.16028703,0,0
0.35021882,27.524777,5.24640611,0,0
0.350970258,26.8453514,5.18124998,0,0
0.351721696,26.4403213,5.1420153,0,0
0.352473134,27.5479186,5.24861111,0,0
0.35322457,27.1870332,5.21411864,0,0
0.353976006,27.1714414,5.21262327,0,0
0.354727441,27.312753,5.22616045,0,0
0.355478876,26.9648444,5.19276847,0,0
0.35623031,27.4837319,5.2424929,0,0
0.356981743,26.990136,5.19520317,0,0
0.357733176,27.7929275,5.2718998,0,0
0.358484608,27.6832538,5.26148779,0,0
0.359236039,27.8005796,5.27262549,0,0
0.359987469,26.7532212,5.17235162,0,0
0.360738899,26.7526892,5.17230019,0,0
0.361490328,27.6104126,5.25456113,0,0
0.362241757,28.3662344,5.3259961,0,0
0.362993184,27.940809,5.28590664,0,0
0.363744612,27.1607616,5.21159876,0,0
0.364496038,27.1171521,5.20741319,0,0
0.365247464,27.4098265,5.23543948,0,0
0.365998889,27.8489614,5.27721152,0,0
0.366750313,27.290666,5.2240469,0,0
0.367501736,27.4312791,5.23748787,0,0
0.368253159,27.0217143,5.19824146,0,0
0.369004582,26.9844962,5.19466035,0,0
0.369756003,27.5066126,5.24467469,0,0
0.370507424,27.1989431,5.21526059,0,0
0.371258844,27.3808017,5.23266678,0,0
0.372010263,28.2208165,5.31232684,0,0
0.372761682,28.0146846,5.29289,0,0
0.3735131,27.748831,5.26771592,0,0
0.374264517,27.5185509,5.2458127,0,0
0.375015934,28.3039708,5.32014763,0,0
0.37576735,27.5057659,5.24459397,0,0
0.376518765,27.2468204,5.21984869,0,0
0.377270179,27.668716,5.26010609,0,0
0.378021593,27.5483632,5.24865347,0,0
0.378773006,27.6418993,5.2575564,0,0
0.379524418,28.2506669,5.31513565,0,0
0.380275829,27.1726759,5.21274169,0,0
0.38102724,27.7851498,5.27116209,0,0
0.38177865,28.1934346,5.30974902,0,0
0.38253006,28.02868,5.29421193,0,0
0.383281468,28.7314502,5.36017259,0,0
0.384032876,28.4994068,5.33848356,0,0
0.384784283,27.8479814,5.27711866,0,0
0.38553569,27.6620842,5.25947566,0,0
0.386287095,27.5823124,5.25188656,0,0
0.3870385,27.7621698,5.26898185,0,0
0.387789904,28.1917612,5.30959144,0,0
0.388541308,27.6426375,5.2576266,0,0
0.389292711,28.6651669,5.35398607,0,0
0.390044112,28.0890103,5.29990663,0,0
0.390795514,27.6007406,5.2536407,0,0
0.391546914,28.0565366,5.29684213,0,0
0.392298314,28.462792,5.33505314,0,0
0.393049713,27.6673463,5.25997588,0,0
0.393801111,28.1407612,5.30478663,0,0
0.394552509,27.7734531,5.27005247,0,0
0.395303905,28.1215884,5.3029792,0,0
0.396055301,28.2776524,5.31767359,0,0
0.396806697,27.6260576,5.25604962,0,0
0.397558091,28.2523531,5.31529426,0,0
0.398309485,27.9646991,5.28816595,0,0
0.399060878,28.7575646,5.362608,0,0
0.39981227,28.5063683,5.33913554,0,0
0.400563662,28.1678076,5.30733527,0,0
0.401315052,28.4859549,5.33722352,0,0
0.402066442,28.1793076,5.30841856,0,0
0.402817831,27.5438888,5.2482272,0,0
0.40356922,28.2475031,5.31483801,0,0
0.404320607,28.0080036,5.29225884,0,0
0.405071994,28.8010168,5.36665788,0,0
0.40582338,27.84556,5.27688924,0,0
0.406574766,28.3649177,5.32587248,0,0
0.40732615,28.4454147,5.33342429,0,0
0.408077534,27.5993213,5.25350562,0,0
0.408828917,27.9974228,5.29125909,0,0
0.409580299,28.0979676,5.30075161,0,0
0.410331681,28.0338629,5.2947014,0,0
0.411083061,28.0658433,5.29772057,0,0
0.411834441,28.0175372,5.29315948,0,0
0.41258582,27.5844701,5.25209197,0,0
0.413337198,27.1418467,5.20978374,0,0
0.414088576,27.717082,5.26470151,0,0
0.414839953,27.6252132,5.25596929,0,0
0.415591329,27.4670251,5.24089927,0,0
0.416342704,27.0109418,5.19720519,0,0
0.417094078,27.5258706,5.24651032,0,0
0.417845452,27.8867374,5.28078947,0,0
0.418596824,26.3583978,5.13404303,0,0
0.419348196,27.0279728,5.19884341,0,0
0.420099568,27.8477014,5.27709213,0,0
0.420850938,27.150976,5.21065985,0,0
0.421602307,28.1312582,5.30389085,0,0
0.422353676,26.9502017,5.19135837,0,0
0.423105044,27.0065816,5.1967857,0,0
0.423856411,26.6900025,5.16623678,0,0
0.424607778,27.8138586,5.27388459,0,0
0.425359143,27.6501367,5.25833973,0,0
0.426110508,26.8296327,5.17973288,0,0
0.426861872,27.1395699,5.20956523,0,0
0.427613235,27.4073349,5.23520152,0,0
0.428364597,27.3167706,5.2265448,0,0
0.429115959,26.8487597,5.18157888,0,0
0.429867319,26.7119415,5.16835965,0,0
0.430618679,27.978144,5.28943702,0,0
0.431370038,26.9932951,5.1955072,0,0
0.432121396,26.4349829,5.14149618,0,0
0.432872754,26.6808305,5.16534902,0,0
0.43362411,26.5074323,5.14853691,0,0
0.434375466,26.6425647,5.16164361,0,0
0.435126821,26.2520478,5.12367522,0,0
0.435878175,26.4384275,5.14183114,0,0
0.436629528,26.9842,5.19463185,0,0
0.437380881,26.7728243,5.17424625,0,0
0.438132232,26.4062584,5.13870201,0,0
0.438883583,26.4395592,5.14194119,0,0
0.439634933,26.2897326,5.12735142,0,0
0.440386282,26.4504469,5.1429998,0,0
0.44113763,26.3240254,5.13069444,0,0
0.441888977,26.8981305,5.18634076,0,0
0.442640324,26.4678432,5.14469078,0,0
0.44339167,26.5152009,5.1492913,0,0
0.444143015,26.3529113,5.13350867,0,0
0.444894359,26.4150216,5.13955461,0,0
0.445645702,26.3034791,5.12869176,0,0
0.446397044,26.1098049,5.10977542,0,0
0.447148386,26.4422114,5.14219909,0,0
0.447899726,26.0375414,5.10269942,0,0
0.448651066,26.174416,5.11609382,0,0
0.449402405,26.5565819,5.15330786,0,0
0.450153743,26.186972,5.11732079,0,0
0.45090508,26.0555377,5.10446253,0,0
0.451656416,26.5510444,5.15277056,0,0
0.452407752,26.0965264,5.10847593,0,0
0.453159087,26.0168328,5.10066984,0,0
0.45391042,25.7024201,5.06975543,0,0
0.454661753,25.860141,5.08528672,0,0
0.455413085,25.8383303,5.08314177,0,0
0.456164416,26.1182021,5.11059704,0,0
0.456915747,25.8518122,5.08446774,0,0
0.457667076,25.9057282,5.089767,0,0
0.458418405,25.9949284,5.09852218,0,0
0.459169732,26.1702882,5.11569039,0,0
0.459921059,26.2066967,5.11924767,0,0
0.460672385,25.9755959,5.09662593,0,0
0.46142371,25.4831876,5.04808752,0,0
0.462175034,26.0226825,5.10124323,0,0
0.462926358,25.9781496,5.09687645,0,0
0.46367768,25.4659959,5.04638444,0,0
0.464429001,25.7566965,5.07510556,0,0
0.465180322,25.8480828,5.08410098,0,0
0.465931642,25.670203,5.06657705,0,0
0.466682961,26.0529772,5.10421172,0,0
0.467434279,26.2134478,5.11990701,0,0
0.468185596,25.6654643,5.06610939,0,0
0.468936912,25.4835785,5.04812624,0,0
0.469688227,25.6813289,5.0676749,0,0
0.470439542,25.6823181,5.0677725,0,0
0.471190855,25.5428514,5.05399361,0,0
0.471942168,25.2261233,5.02256143,0,0
0.47269348,25.4291803,5.0427354,0,0
0.47344479,25.1469784,5.0146763,0,0
0.4741961,26.3164362,5.12995479,0,0
0.474947409,25.9341534,5.09255863,0,0
0.475698717,25.8165677,5.08100066,0,0
0.476450025,25.8002732,5.07939693,0,0
0.477201331,25.6583912,5.06541126,0,0
0.477952636,25.809005,5.08025639,0,0
0.478703941,25.3662417,5.03649101,0,0
0.479455244,25.0349884,5.00349761,0,0
0.480206547,25.6970507,5.06922585,0,0
0.480957849,25.5077645,5.05052121,0,0
0.48170915,25.196069,5.01956861,0,0
0.482460449,25.700844,5.06959998,0,0
0.483211748,25.4263939,5.04245911,0,0
0.483963047,25.8251911,5.08184918,0,0
0.484714344,25.5443169,5.0541386,0,0
0.48546564,25.643468,5.06393799,0,0
0.486216935,25.4121618,5.04104769,0,0
0.48696823,25.231511,5.02309775,0,0
0.487719523,25.1955297,5.01951489,0,0
0.488470816,24.7236614,4.97228936,0,0
0.489222107,25.7866977,5.07806042,0,0
0.489973398,25.0722584,5.00722063,0,0
0.490724688,25.8114856,5.08050052,0,0
0.491475976,25.4814074,5.04791119,0,0
0.492227264,25.5014879,5.04989979,0,0
0.492978551,25.189402,5.01890446,0,0
0.493729837,25.2758027,5.02750462,0,0
0.494481122,25.9577985,5.09487964,0,0
0.495232406,25.0371272,5.00371134,0,0
0.495983689,25.4322333,5.0430381,0,0
0.496734972,25.174993,5.01746878,0,0
0.497486253,25.618587,5.06148071,0,0
0.498237533,25.2589346,5.02582676,0,0
0.498988813,25.4192867,5.04175433,0,0
0.499740091,25.3175607,5.03165586,0,0
0.500491368,25.0816662,5.00815997,0,0
0.501242645,25.1246231,5.01244682,0,0
0.501993921,25.2360902,5.02355354,0,0
0.502745195,25.3199407,5.03189235,0,0
0.503496469,24.9204644,4.99204011,0,0
0.504247741,24.9696309,4.99696217,0,0
0.504999013,25.8411237,5.08341654,0,0
0.505750284,25.0102144,5.00102134,0,0
0.506501554,24.7254133,4.97246552,0,0
0.507252823,25.4961795,5.04937417,0,0
0.508004091,25.4167275,5.04150052,0,0
0.508755357,24.5540756,4.95520692,0,0
0.509506623,24.8844676,4.98843338,0,0
0.510257888,25.04235,5.00423321,0,0
0.511009152,25.6483582,5.06442082,0,0
0.511760415,25.2290246,5.02285024,0,0
0.512511677,25.9097158,5.09015873,0,0
0.513262938,25.3339167,5.03328091,0,0
0.514014199,25.25077,5.02501443,0,0
0.514765458,24.9770888,4.99770836,0,0
0.515516716,25.757998,5.07523379,0,0
0.516267973,25.1804675,5.0180143,0,0
0.517019229,24.9479045,4.99478774,0,0
0.517770484,24.7626916,4.97621258,0,0
0.518521739,24.8828337,4.98826961,0,0
0.519272992,25.006601,5.00066006,0,0
0.520024244,25.0844376,5.00843664,0,0
0.520775495,24.5197988,4.95174705,0,0
0.521526746,25.7859251,5.07798435,0,0
0.522277995,25.3526497,5.03514148,0,0
0.523029243,25.3193893,5.03183756,0,0
0.52378049,25.6070169,5.06033763,0,0
0.524531737,24.6812281,4.96802054,0,0
0.525282982,25.1856447,5.01853014,0,0
0.526034226,24.5585945,4.95566287,0,0
0.526785469,24.7279565,4.97272123,0,0
0.527536712,25.0363258,5.00363126,0,0
0.528287953,25.1535931,5.01533579,0,0
0.529039193,24.9123079,4.99122308,0,0
0.529790432,24.9758017,4.99757959,0,0
0.530541671,24.7488294,4.97481953,0,0
0.531292908,25.2565864,5.02559314,0,0
0.532044144,25.2246633,5.02241608,0,0
0.532795379,24.989631,4.99896299,0,0
0.533546613,25.0178913,5.00178881,0,0
0.534297847,24.7691641,4.97686288,0,0
0.535049079,24.8185752,4.98182449,0,0
0.53580031,24.7666183,4.97660711,0,0
0.53655154,25.3427716,5.03416047,0,0
0.537302769,25.3524633,5.03512297,0,0
0.538053997,24.6466063,4.96453485,0,0
0.538805224,24.761209,4.9760636,0,0
0.53955645,24.7233174,4.97225476,0,0
0.540307675,25.0297022,5.00296934,0,0
0.541058899,24.9889254,4.99889242,0,0
0.541810122,24.9463808,4.9946352,0,0
0.542561344,25.1912502,5.01908858,0,0
0.543312565,25.1189607,5.01188195,0,0
0.544063785,24.8969809,4.98968745,0,0
0.544815004,24.7715486,4.97710243,0,0
0.545566221,24.3283733,4.93238009,0,0
0.546317438,25.117389,5.01172515,0,0
0.547068654,24.6231003,4.9621669,0,0
0.547819868,24.5406262,4.95384964,0,0
0.548571082,24.9646112,4.99645986,0,0
0.549322295,24.6315388,4.96301711,0,0
0.550073506,25.022203,5.00221981,0,0
0.550824717,24.4896615,4.94870301,0,0
0.551575926,24.8347587,4.98344847,0,0
0.552327134,24.7554609,4.97548599,0,0
0.553078342,24.7397992,4.97391186,0,0
0.553829548,24.5314809,4.9529265,0,0
0.554580753,24.7954306,4.97950104,0,0
0.555331957,25.115181,5.01150486,0,0
0.55608316,24.8405895,4.98403345,0,0
0.556834362,24.4978326,4.94952852,0,0
0.557585563,24.784383,4.97839161,0,0
0.558336763,24.5462231,4.95441451,0,0
0.559087962,23.8808178,4.88680036,0,0
0.55983916,24.4562242,4.94532347,0,0
0.560590357,24.364624,4.93605349,0,0
0.561341552,24.79774,4.97973293,0,0
0.562092747,24.8267768,4.98264757,0,0
0.56284394,24.9491831,4.99491572,0,0
0.563595133,24.8806496,4.98805068,0,0
0.564346324,24.6282811,4.9626889,0,0
0.565097515,24.6954034,4.96944699,0,0
0.565848704,24.6639649,4.96628281,0,0
0.566599892,24.8959286,4.989582,0,0
0.567351079,24.2829469,4.92777302,0,0
0.568102265,24.8800421,4.98798978,0,0
0.56885345,24.5014326,4.94989218,0,0
0.569604634,24.6546445,4.96534435,0,0
0.570355816,24.6075992,4.96060472,0,0
0.571106998,24.2366256,4.92307075,0,0
0.571858179,24.5449401,4.95428502,0,0
0.572609358,24.3310299,4.93264938,0,0
0.573360536,24.7384884,4.97378009,0,0
0.574111714,24.5392991,4.95371568,0,0
0.57486289,24.3527939,4.934855,0,0
0.575614065,24.4387343,4.94355483,0,0
0.576365239,24.6237568,4.96223305,0,0
0.577116412,25.1537465,5.01535109,0,0
0.577867584,24.3432958,4.93389256,0,0
0.578618755,24.7676682,4.97671259,0,0
0.579369924,24.7207504,4.97199662,0,0
0.580121093,24.2595318,4.92539661,0,0
0.58087226,24.5456735,4.95435904,0,0
0.581623426,24.622066,4.96206268,0,0
0.582374592,24.493136,4.94905405,0,0
0.583125756,24.9560971,4.99560778,0,0
0.583876919,25.1126387,5.01125121,0,0
0.58462808,24.4361806,4.94329654,0,0
0.585379241,24.775668,4.97751625,0,0
0.586130401,24.6520475,4.96508283,0,0
0.586881559,24.6371806,4.96358546,0,0
0.587632717,24.8390491,4.98387892,0,0
0.588383873,24.1482835,4.9140903,0,0
0.589135028,24.6258677,4.96244574,0,0
0.589886182,24.1189622,4.91110601,0,0
0.590637335,24.6790422,4.96780054,0,0
0.591388487,24.3402845,4.93358739,0,0
0.592139638,24.6341076,4.96327589,0,0
0.592890787,23.9464837,4.89351445,0,0
0.593641936,24.571063,4.95692072,0,0
0.594393083,24.530208,4.95279799,0,0
0.595144229,24.2721139,4.92667372,0,0
0.595895374,24.6228538,4.96214206,0,0
0.596646518,24.6143364,4.96128374,0,0
0.597397661,24.9583039,4.99582865,0,0
0.598148802,24.6002289,4.95986178,0,0
0.598899943,24.7825355,4.97820605,0,0
0.599651082,24.5950313,4.95933779,0,0
0.60040222,24.3264099,4.93218105,0,0
0.601153357,24.5600533,4.95581005,0,0
0.601904493,24.532222,4.95300132,0,0
0.602655628,24.5027386,4.9500241,0,0
0.603406761,24.4550389,4.94520362,0,0
0.604157894,24.665659,4.96645336,0,0
0.604909025,24.7142877,4.97134667,0,0
0.605660155,23.9689221,4.89580658,0,0
0.606411284,24.1146695,4.91066894,0,0
0.607162412,24.3617409,4.93576143,0,0
0.607913539,24.6917967,4.96908409,0,0
0.608664664,24.1041831,4.90960112,0,0
0.609415789,24.9079719,4.9907887,0,0
0.610166912,24.5108385,4.9508422,0,0
0.610918034,24.2077174,4.92013388,0,0
0.611669155,24.3599226,4.93557723,0,0
0.612420275,23.9402167,4.89287407,0,0
0.613171393,24.7843385,4.97838713,0,0
0.613922511,24.4187853,4.94153674,0,0
0.614673627,24.7638658,4.97633055,0,0
0.615424742,24.5328616,4.95306588,0,0
0.616175856,24.4552925,4.94522927,0,0
0.616926968,24.0846133,4.9076077,0,0
0.61767808,24.1930113,4.91863917,0,0
0.61842919,24.3292898,4.93247299,0,0
0.6191803,24.3271086,4.93225187,0,0
0.619931408,24.3107799,4.9305963,0,0
0.620682514,24.107672,4.90995642,0,0
0.62143362,24.0516057,4.90424365,0,0
0.622184724,23.9260919,4.89143046,0,0
0.622935828,24.5962743,4.95946311,0,0
0.62368693,24.3251713,4.93205549,0,0
0.624438031,24.5643197,4.95624048,0,0
0.62518913,24.3568986,4.93527087,0,0
0.625940229,24.4665833,4.94637072,0,0
0.626691326,24.8616137,4.98614216,0,0
0.627442422,24.8148336,4.98144894,0,0
0.628193517,24.2152403,4.92089832,0,0
0.628944611,24.5993535,4.95977353,0,0
0.629695704,24.5071367,4.95046833,0,0
0.630446795,24.5868712,4.95851502,0,0
0.631197885,24.4106905,4.94071761,0,0
0.631948974,24.4715816,4.94687594,0,0
0.632700062,24.4649536,4.94620598,0,0
0.633451148,24.5638182,4.95618989,0,0
0.634202234,24.7085722,4.97077179,0,0
0.634953318,24.3781293,4.93742132,0,0
0.635704401,24.130665,4.91229732,0,0
0.636455482,24.5871862,4.95854678,0,0
0.637206563,24.3368598,4.9332403,0,0
0.637957642,24.6875527,4.96865703,0,0
0.63870872,24.5067176,4.950426,0,0
0.639459797,24.2675028,4.92620572,0,0
0.640210873,24.4281995,4.9424892,0,0
0.640961947,24.0482603,4.90390256,0,0
0.64171302,24.6251686,4.9623753,0,0
0.642464092,23.8606368,4.88473508,0,0
0.643215163,24.0893723,4.90809253,0,0
