'y-axis saved as y
'Q,BL21Robot0305_FY25c1-2025-01-14-1420_scan2.xye,SigmaYobs,Ycalc,Diff
0.966793573,25.5629144,5.05597808,25.004656,0.558258444
0.967543982,25.8915598,5.08837497,25.0115796,0.879980249
0.968294388,25.960533,5.09514798,25.0185803,0.941952655
0.969044793,25.5241804,5.05214612,25.0256611,0.498519317
0.969795196,25.7166706,5.07116067,25.0328247,0.68384588
0.970545598,25.5601107,5.05570081,25.0400744,0.520036268
0.971295997,25.8796169,5.08720128,25.0474136,0.832203251
0.972046395,25.8222474,5.08155954,25.0548461,0.767401335
0.97279679,26.1113432,5.10992595,25.0623757,1.04896752
0.973547184,25.8757406,5.08682028,25.0700068,0.805733801
0.974297576,25.7565428,5.07509042,25.0777441,0.678798695
0.975047966,26.0046826,5.09947866,25.0855927,0.919089948
0.975798355,26.0897575,5.10781338,25.0935579,0.996199579
0.976548741,25.6121649,5.06084627,25.1016459,0.51051905
0.977299126,25.7227785,5.07176286,25.1098629,0.61291562
0.978049508,26.15069,5.11377454,25.118216,1.032474
0.978799889,25.8372565,5.08303615,25.1267128,0.710543731
0.979550268,25.7989363,5.07926533,25.1353614,0.663574882
0.980300645,26.210146,5.11958456,25.1441709,1.06597515
0.981051021,25.9018514,5.08938615,25.1531507,0.748700676
0.981801394,25.849309,5.08422157,25.1623115,0.686997493
0.982551766,26.3394401,5.13219642,25.1716645,1.16777557
0.983302135,26.5449701,5.1521811,25.1812221,1.36374802
0.984052503,26.2635069,5.12479335,25.1909974,1.07250949
0.984802869,26.0567241,5.10457873,25.2010049,0.855719211
0.985553233,26.0474723,5.10367243,25.21126,0.836212305
0.986303595,26.2412541,5.1226218,25.2217794,1.01947466
0.987053955,26.7039165,5.16758323,25.2325812,1.47133526
0.987804314,26.4375886,5.14174956,25.2436848,1.19390384
0.98855467,26.691292,5.16636158,25.2551108,1.43618117
0.989305025,26.5150373,5.14927542,25.2668818,1.2481555
0.990055378,26.4197879,5.14001828,25.2790216,1.14076628
0.990805729,26.4833577,5.14619838,25.2915559,1.19180179
0.991556078,26.4851475,5.14637227,25.3045121,1.18063544
0.992306425,26.5501434,5.15268312,25.3179192,1.23222416
0.99305677,26.4712621,5.14502305,25.3318085,1.13945358
0.993807113,26.4703384,5.14493328,25.3462129,1.12412548
0.994557455,26.4143446,5.13948875,25.3611674,1.05317718
0.995307794,26.9010762,5.18662474,25.3767091,1.52436715
0.996058132,26.5414496,5.15183944,25.3928769,1.14857268
0.996808468,26.832583,5.18001766,25.4097122,1.4228708
0.997558801,27.3240947,5.22724543,25.4272582,1.89683652
0.998309133,26.6672745,5.16403664,25.4455603,1.22171424
0.999059463,26.5023535,5.14804366,25.4646659,1.0376876
0.999809791,26.8350844,5.18025911,25.4846246,1.35045975
1.00056012,27.0645391,5.20235899,25.505488,1.55905108
1.00131044,26.5940261,5.1569396,25.5273095,1.06671662
1.00206076,26.8023984,5.17710328,25.5501443,1.25225406
1.00281108,26.9069189,5.18718796,25.5740496,1.33286927
1.0035614,26.5864539,5.15620537,25.599084,0.987369902
1.00431172,26.6652289,5.16383858,25.6253075,1.03992139
1.00506204,27.1770598,5.21316217,25.6527815,1.52427828
1.00581235,26.8283143,5.17960561,25.6815684,1.14674589
1.00656266,27.4831023,5.24243286,25.7117314,1.77137089
1.00731297,26.996565,5.19582187,25.7433343,1.25323071
1.00806328,27.2751831,5.2225648,25.7764411,1.49874199
1.00881358,26.6544432,5.16279413,25.8111159,0.843327301
1.00956388,27.0656426,5.20246505,25.8474223,1.21822027
1.01031418,27.2497915,5.22013329,25.8854233,1.36436817
1.01106448,27.0069399,5.19682018,25.9251807,1.08175917
1.01181478,27.1236739,5.20803935,25.9667548,1.15691908
1.01256508,27.0554691,5.20148721,26.010204,1.04526515
1.01331537,27.4133754,5.2357784,26.0555841,1.35779133
1.01406566,26.9135478,5.18782688,26.1029482,0.810599569
1.01481595,27.1608375,5.21160604,26.1523461,1.00849136
1.01556624,27.2043017,5.21577432,26.2038236,1.00047811
1.01631653,27.144849,5.21007188,26.257422,0.88742699
1.01706681,27.3370942,5.22848871,26.3131779,1.02391633
1.01781709,27.0656718,5.20246786,26.3711222,0.694549638
1.01856737,27.517394,5.24570243,26.4312798,1.0861142
1.01931765,27.4972654,5.2437835,26.493669,1.00359635
1.02006793,27.2896657,5.22395116,26.558301,0.731364671
1.0208182,27.4962626,5.24368788,26.6251789,0.871083662
1.02156847,27.9225864,5.28418267,26.6942976,1.2282888
1.02231874,27.5322707,5.24712023,26.7656428,0.766627949
1.02306901,27.6836958,5.26152979,26.8391904,0.844505422
1.02381928,27.8349652,5.27588525,26.9149061,0.920059124
1.02456954,27.6560449,5.25890149,26.9927443,0.663300562
1.02531981,27.5832804,5.25197872,27.0726478,0.510632567
1.02607007,27.589311,5.25255281,27.1545466,0.434764383
1.02682033,28.1603555,5.30663316,27.2383573,0.921998182
1.02757058,27.8710042,5.2792996,27.3239823,0.547021892
1.02832084,27.9158291,5.28354323,27.4113088,0.504520319
1.02907109,28.0589673,5.29707158,27.5002078,0.558759521
1.02982134,28.0150396,5.29292354,27.5905333,0.424506276
1.03057159,27.952739,5.28703499,27.682121,0.270617971
1.03132184,28.2062879,5.31095923,27.7747874,0.431500459
1.03207208,27.7273298,5.26567468,27.8683286,-0.1409988
1.03282232,28.1559259,5.30621578,27.9625191,0.193406833
1.03357257,28.0858273,5.29960633,28.0571109,0.0287164319
1.0343228,27.9827231,5.28986986,28.1518325,-0.169109378
1.03507304,28.1427159,5.30497086,28.2463879,-0.103672027
1.03582328,27.9517908,5.28694532,28.340513,-0.388722168
1.03657351,28.4840176,5.33704202,28.4337481,0.0502694839
1.03732374,28.0506197,5.29628357,28.5257784,-0.475158722
1.03807397,28.5107209,5.33954314,28.6162077,-0.10548684
1.0388242,28.0981254,5.3007665,28.7046165,-0.606491062
1.03957442,28.3467601,5.32416755,28.7905636,-0.443803459
1.04032465,28.6362604,5.35128587,28.8735895,-0.237329056
1.04107487,28.4121075,5.33030088,28.9532196,-0.541112108
1.04182509,28.5759907,5.34565157,29.0289696,-0.45297891
1.0425753,28.3055025,5.32029158,29.1003509,-0.794848426
1.04332552,28.4390116,5.33282398,29.1668777,-0.727866129
1.04407573,28.1876531,5.30920457,29.2280747,-1.04042162
1.04482594,28.4266282,5.3316628,29.2834857,-0.856857464
1.04557615,28.5596177,5.34411992,29.3326825,-0.773064806
1.04632636,28.3847203,5.32773125,29.3752744,-0.990554094
1.04707657,28.5746809,5.34552906,29.4109169,-0.836236035
1.04782677,28.3010003,5.31986845,29.4393206,-1.1383203
1.04857697,28.4927547,5.3378605,29.4602581,-0.967503426
1.04932717,28.3348303,5.32304709,29.4735706,-1.13874033
1.05007737,28.4522487,5.33406493,29.4791719,-1.02692324
1.05082756,28.9421914,5.37979473,29.4770512,-0.534859842
1.05157776,28.8893461,5.37488103,29.467273,-0.577926875
1.05232795,28.5366353,5.34196924,29.4499755,-0.913340158
1.05307814,28.3632488,5.3257158,29.4253667,-1.06211791
1.05382833,28.5936471,5.34730279,29.393719,-0.800071894
1.05457851,28.3033631,5.32009051,29.3553616,-1.05199853
1.0553287,28.8625994,5.37239234,29.3106728,-0.448073434
1.05607888,28.6405588,5.35168747,29.2600708,-0.619512017
1.05682906,28.7161779,5.35874779,29.2040044,-0.48782653
1.05757923,28.340067,5.32353896,29.1429442,-0.802877195
1.05832941,28.4745811,5.3361579,29.0773736,-0.60279246
1.05907958,28.0962412,5.30058876,29.0077808,-0.911539626
1.05982975,28.1141129,5.30227431,28.934652,-0.8205391
1.06057992,28.387701,5.32801098,28.8584647,-0.470763706
1.06133009,28.517123,5.3401426,28.7796831,-0.262560084
1.06208026,28.2750109,5.31742522,28.6987535,-0.423742646
1.06283042,28.2185083,5.31210959,28.6161018,-0.397593524
1.06358058,28.2046425,5.31080432,28.5321307,-0.327488226
1.06433074,28.4006415,5.32922523,28.4472187,-0.046577176
1.0650809,28.0931866,5.30030061,28.3617189,-0.268532329
1.06583105,28.2752285,5.31744568,28.2759595,-0.000730986163
1.0665812,28.0186676,5.29326625,28.1902431,-0.17157548
1.06733136,27.9478456,5.2865722,28.1048479,-0.157002323
1.0680815,28.3108792,5.32079686,28.0200284,0.290850751
1.06883165,28.0629264,5.29744527,27.9360162,0.126910223
1.0695818,28.0712958,5.29823516,27.8530209,0.218274908
1.07033194,27.8989963,5.28195005,27.7712316,0.127764722
1.07108208,27.8231372,5.27476419,27.6908176,0.132319552
1.07183222,28.0693034,5.29804713,27.6119301,0.457373264
1.07258236,27.9245211,5.28436573,27.5347025,0.389818625
1.07333249,27.6097164,5.25449487,27.4592518,0.150464626
1.07408262,28.2132206,5.31161186,27.3856797,0.827540906
1.07483275,27.7809365,5.27076243,27.3140733,0.466863153
1.07558288,27.6018018,5.25374169,27.2445062,0.357295575
1.07633301,27.7142765,5.26443506,27.177039,0.537237536
1.07708313,28.1589144,5.30649737,27.1117202,1.04719425
1.07783326,27.7463907,5.26748428,27.0485871,0.697803628
1.07858338,28.1427678,5.30497576,26.9876664,1.1551014
1.0793335,27.7385729,5.26674215,26.9289749,0.809597986
1.08008361,27.7779998,5.27048383,26.8725201,0.905479698
1.08083373,27.7047038,5.26352579,26.8183008,0.886402957
1.08158384,27.5299102,5.2468953,26.7663081,0.763602141
1.08233395,27.6991637,5.26299949,26.7165252,0.982638504
1.08308406,27.568819,5.25060178,26.668929,0.899890042
1.08383416,28.0761033,5.29868883,26.6234898,1.45261348
1.08458427,27.5536228,5.24915449,26.5801726,0.973450192
1.08533437,27.926152,5.28452004,26.538937,1.38721497
1.08608447,27.911429,5.28312682,26.4997382,1.41169076
1.08683457,27.7296946,5.26589922,26.4625274,1.26716718
1.08758466,27.9490866,5.28668957,26.4272522,1.52183445
1.08833476,27.7060244,5.26365125,26.3938571,1.31216733
1.08908485,27.3922108,5.23375686,26.3622842,1.02992656
1.08983494,27.2894346,5.22392904,26.3324736,0.956960952
1.09058502,26.9898539,5.19517603,26.3043636,0.685490258
1.09133511,26.7692287,5.1738988,26.2778913,0.491337359
1.09208519,27.5755917,5.25124668,26.252993,1.32259867
1.09283527,27.4037042,5.23485475,26.2296045,1.17409967
1.09358535,27.0957989,5.20536252,26.2076615,0.88813738
1.09433543,27.2011816,5.2154752,26.1870999,1.0140817
1.09508551,27.5327768,5.24716845,26.167856,1.36492077
1.09583558,27.3291679,5.22773067,26.149867,1.17930087
1.09658565,27.374565,5.23207082,26.133071,1.24149397
1.09733572,26.8783102,5.18442959,26.1174073,0.76090287
1.09808578,27.2342925,5.21864853,26.1028166,1.13147585
1.09883585,26.8915284,5.18570423,26.0892412,0.802287158
1.09958591,27.1449088,5.21007762,26.0766251,1.06828372
1.10033597,26.982803,5.19449737,26.0649139,0.917889068
1.10108603,26.8694658,5.18357654,26.0540555,0.81541031
1.10183609,27.0925262,5.20504814,26.0439994,1.04852678
1.10258614,26.7676592,5.17374712,26.0346974,0.732961773
1.10333619,26.9358154,5.18997258,26.0261033,0.909712099
1.10408624,26.6125858,5.15873878,26.0181729,0.594412874
1.10483629,27.1946119,5.21484533,26.0108643,1.18374761
1.10558634,26.950936,5.19142909,26.0041375,0.946798527
1.10633638,26.9667213,5.19294919,25.9979546,0.968766664
1.10708642,26.7366664,5.17075105,25.99228,0.74438642
1.10783646,27.2751366,5.22256035,25.9870797,1.28805689
1.1085865,26.8281077,5.17958567,25.982322,0.845785718
1.10933653,26.740295,5.17110191,25.9779769,0.762318149
1.11008657,26.9487747,5.19122093,25.9740162,0.974758495
1.1108366,26.8519187,5.1818837,25.9704137,0.881505001
1.11158662,26.6557617,5.16292182,25.9671447,0.688617017
1.11233665,26.7268116,5.16979803,25.9641861,0.76262547
1.11308668,26.7137254,5.16853223,25.9615166,0.75220884
1.1138367,26.3486082,5.13308953,25.959116,0.389492238
1.11458672,26.3669315,5.13487405,25.9569657,0.409965783
1.11533674,26.2778685,5.12619435,25.9550485,0.322819975
1.11608675,26.3535605,5.13357191,25.9533483,0.400212176
1.11683677,26.5864574,5.15620572,25.9518502,0.634607182
1.11758678,26.2298492,5.12150849,25.9505404,0.279308796
1.11833679,26.3493798,5.1331647,25.9494061,0.399973698
1.1190868,26.2859516,5.1269827,25.9484355,0.337516116
1.1198368,26.4929489,5.14713017,25.9476176,0.545331288
1.1205868,26.3451339,5.13275111,25.9469424,0.398191527
1.12133681,26.1083837,5.10963636,25.9464004,0.161983279
1.1220868,26.5143838,5.14921196,25.9459831,0.568400684
1.1228368,26.6719348,5.16448785,25.9456825,0.726252325
1.1235868,26.5367125,5.15137967,25.9454911,0.591221379
1.12433679,26.3996048,5.13805457,25.9454022,0.45420257
1.12508678,26.3888044,5.13700345,25.9454095,0.443394905
1.12583677,26.0891837,5.10775721,25.9455071,0.143676625
1.12658675,26.2527189,5.12374071,25.9456896,0.307029336
1.12733674,26.530332,5.15076034,25.945952,0.584380047
1.12808672,26.4064135,5.13871711,25.9462896,0.460123908
1.1288367,26.3610899,5.1343052,25.9466982,0.414391734
1.12958668,26.5016993,5.14798012,25.9471737,0.554525636
1.13033665,25.9857509,5.09762208,25.9477124,0.0380385493
1.13108663,26.5297082,5.15069978,25.9483107,0.581397455
1.1318366,26.1167075,5.11045081,25.9489656,0.167741901
1.13258657,25.940705,5.09320184,25.9496739,-0.0089688759
1.13333653,25.7430594,5.07376186,25.9504327,-0.207373331
1.1340865,25.5491179,5.05461353,25.9512395,-0.402121599
1.13483646,26.5396978,5.15166942,25.9520917,0.587606126
1.13558642,26.356843,5.1338916,25.9529869,0.403856099
1.13633638,26.1532966,5.11402939,25.953923,0.199373643
1.13708633,26.2223092,5.12077232,25.9548977,0.267411454
1.13783629,26.3562428,5.13383315,25.9559093,0.400333515
1.13858624,26.0546769,5.10437821,25.9569557,0.0977212037
1.13933619,25.9619433,5.09528638,25.9580352,0.00390810228
1.14008614,26.0052072,5.09953009,25.9591461,0.0460611036
1.14083608,26.3966709,5.13776906,25.9602868,0.436384119
1.14158603,26.4572761,5.14366368,25.9614557,0.495820382
1.14233597,26.1023864,5.10904946,25.9626514,0.13973496
1.1430859,26.2418557,5.12268052,25.9638725,0.277983152
1.14383584,25.8579257,5.0850689,25.9651177,-0.107192003
1.14458578,25.677787,5.06732543,25.9663856,-0.288598623
1.14533571,25.804308,5.07979409,25.9676751,-0.163367075
1.14608564,26.0558457,5.10449269,25.9689849,0.0868608193
1.14683557,26.065049,5.10539411,25.9703139,0.0947350962
1.14758549,25.9546162,5.09456733,25.9716611,-0.0170448532
1.14833541,25.5831849,5.05798229,25.9730253,-0.389840378
1.14908534,25.7778035,5.07718461,25.9744056,-0.196602067
1.14983525,25.7148139,5.07097761,25.9758009,-0.260987043
1.15058517,25.4350496,5.04331732,25.9772105,-0.542160865
1.15133509,25.5585445,5.05554591,25.9786332,-0.420088725
1.152085,25.6359611,5.06319673,25.9800683,-0.344107244
1.15283491,26.284582,5.12684913,25.981515,0.303067026
1.15358482,26.1955005,5.11815401,25.9829723,0.212528206
1.15433472,25.9397933,5.09311234,25.9844395,-0.044646211
1.15508463,25.3952833,5.0393733,25.9859159,-0.590632556
1.15583453,25.7780749,5.07721133,25.9874006,-0.209325685
1.15658443,25.7240154,5.0718848,25.988893,-0.264877577
1.15733432,25.2449296,5.02443326,25.9903923,-0.745462735
1.15808422,25.6510345,5.06468503,25.991898,-0.34086348
1.15883411,25.4113158,5.04096378,25.9934093,-0.582093456
1.159584,25.3096911,5.03087379,25.9949255,-0.685234427
1.16033389,25.5847076,5.05813282,25.9964462,-0.411738575
1.16108378,25.2621326,5.0261449,25.9979706,-0.735837999
1.16183366,25.6696501,5.06652248,25.9994982,-0.329848117
1.16258354,25.3851065,5.03836348,26.0010285,-0.615921964
1.16333342,25.7628483,5.07571161,26.0025608,-0.239712491
1.1640833,25.5672889,5.05641067,26.0040947,-0.436805763
1.16483317,25.1780796,5.01777636,26.0056296,-0.827549963
1.16558305,25.9271647,5.09187242,26.007165,-0.0800002858
1.16633292,25.8372234,5.08303289,26.0087004,-0.171477026
1.16708278,25.9211312,5.09127992,26.0102354,-0.089104241
1.16783265,25.7891592,5.07830279,26.0117695,-0.222610348
1.16858251,25.6190605,5.06152749,26.0133023,-0.394241796
1.16933238,25.2068434,5.02064173,26.0148332,-0.807989847
1.17008224,25.621208,5.06173962,26.016362,-0.395153972
1.17083209,25.4734901,5.04712691,26.0178881,-0.544397958
1.17158195,25.9014572,5.08934742,26.0194111,-0.117953898
1.1723318,25.4042366,5.04026156,26.0209307,-0.616694098
1.17308165,25.4469406,5.04449607,26.0224465,-0.575505876
1.1738315,25.5574754,5.05544018,26.0239581,-0.466482656
1.17458135,25.1326336,5.01324582,26.0254651,-0.892831476
1.17533119,25.5035365,5.05010262,26.0269672,-0.523430678
1.17608103,25.9600563,5.0951012,26.028464,-0.0684077185
1.17683087,25.5606831,5.05575742,26.0299553,-0.469272159
1.17758071,25.4733667,5.04711469,26.0314406,-0.55807387
1.17833054,25.6905264,5.06858229,26.0329196,-0.342393232
1.17908037,25.3788641,5.03774395,26.0343921,-0.655528031
1.1798302,25.6517536,5.06475602,26.0358578,-0.384104163
1.18058003,25.3336407,5.03325349,26.0373162,-0.70367553
1.18132986,25.2417859,5.02412041,26.0387672,-0.796981341
1.18207968,25.4456185,5.04436503,26.0402105,-0.594592013
1.1828295,24.9633008,4.99632873,26.0416458,-1.07834497
1.18357932,25.289682,5.02888477,26.0430727,-0.75339074
1.18432914,25.4017914,5.04001899,26.0444912,-0.642699761
1.18507895,25.6117356,5.06080385,26.0459008,-0.434165175
1.18582877,25.2469322,5.02463254,26.0473013,-0.80036913
1.18657858,25.5772172,5.05739234,26.0486926,-0.471475381
1.18732838,25.6076243,5.06039764,26.0500743,-0.442449988
1.18807819,25.6794386,5.06748839,26.0514462,-0.372007616
1.18882799,25.6470641,5.06429305,26.0528081,-0.405744036
1.18957779,25.3528746,5.03516381,26.0541598,-0.701285225
1.19032759,25.5752096,5.05719384,26.0555011,-0.480291463
1.19107739,25.3156463,5.03146562,26.0568316,-0.741185336
1.19182718,25.5505719,5.05475736,26.0581513,-0.507579436
1.19257698,25.7094024,5.070444,26.05946,-0.350057557
1.19332677,24.8809868,4.98808448,26.0607573,-1.1797705
1.19407655,25.0005716,5.00005716,26.0620432,-1.06147157
1.19482634,25.1738962,5.01735949,26.0633174,-0.889421171
1.19557612,25.3353008,5.0334184,26.0645797,-0.729278921
1.1963259,25.747335,5.07418319,26.06583,-0.318495035
1.19707568,25.6462321,5.06421091,26.0670681,-0.420836033
1.19782546,25.7393633,5.07339761,26.0682938,-0.328930541
1.19857523,25.6669266,5.0662537,26.0695703,-0.402643666
1.199325,25.5707737,5.05675525,26.0707707,-0.499997016
1.20007477,25.6393979,5.06353611,26.0719583,-0.43256037
1.20082454,25.538342,5.05354746,26.0731328,-0.534790768
1.2015743,24.9951585,4.99951582,26.0742941,-1.07913555
1.20232406,25.4359123,5.04340285,26.075442,-0.639529666
1.20307382,25.3949951,5.03934471,26.0765764,-0.68158126
1.20382358,25.5829503,5.05795911,26.0776971,-0.494746786
1.20457334,25.0745459,5.00744904,26.078804,-1.0042581
1.20532309,25.5318397,5.05290409,26.079897,-0.548057253
1.20607284,25.4220267,5.04202605,26.0809758,-0.658949112
1.20682259,25.8890702,5.08813033,26.0820404,-0.19297024
1.20757234,25.5683792,5.05651849,26.0830907,-0.514711501
1.20832208,25.5882984,5.05848776,26.0841265,-0.495828064
1.20907182,25.7489908,5.07434634,26.0851476,-0.336156802
1.20982156,25.3493315,5.03481196,26.086154,-0.736822487
1.2105713,25.198384,5.0197992,26.0871455,-0.888761496
1.21132103,25.5402391,5.05373517,26.088122,-0.547882908
1.21207077,24.9121962,4.99121189,26.0890834,-1.1768872
1.2128205,25.4375139,5.04356163,26.0900296,-0.652515667
1.21357022,25.4032129,5.04016,26.0909604,-0.687747484
1.21431995,25.7966019,5.07903553,26.0918757,-0.295273842
1.21506967,25.7614795,5.07557677,26.0927755,-0.33129603
1.21581939,25.5218545,5.05191593,26.0936596,-0.571805142
1.21656911,25.6995675,5.06947409,26.094528,-0.394960472
1.21731883,25.2421776,5.02415939,26.0953804,-0.853202815
1.21806854,25.1761721,5.01758628,26.0962169,-0.92004477
1.21881825,25.4539066,5.04518648,26.0970372,-0.643130637
1.21956796,25.6051788,5.060156,26.0978414,-0.492662617
1.22031767,25.2116531,5.0211207,26.0986293,-0.886976216
1.22106737,25.0273595,5.0027352,26.0994008,-1.07204134
1.22181708,25.2348694,5.02343203,26.1001559,-0.86528649
1.22256678,25.1538453,5.01536093,26.1008944,-0.947049082
1.22331647,25.4389263,5.04370164,26.1016162,-0.662689925
1.22406617,25.8245587,5.08178696,26.1023213,-0.27776263
1.22481586,25.4039687,5.04023498,26.1030096,-0.699040912
1.22556555,25.5599642,5.05568632,26.103681,-0.543716787
1.22631524,25.2076841,5.02072546,26.1043354,-0.896651272
1.22706493,25.2894938,5.02886606,26.1049727,-0.815478884
1.22781461,25.357621,5.03563512,26.1055928,-0.747971846
1.22856429,25.4556691,5.04536114,26.1061958,-0.650526677
1.22931397,25.0348728,5.00348607,26.1067814,-1.0719086
1.23006365,25.3136181,5.03126407,26.1073496,-0.793731543
1.23081332,25.1362034,5.01360184,26.1079004,-0.971697027
1.231563,25.50568,5.05031484,26.1084337,-0.602753683
1.23231266,25.4687343,5.04665576,26.1089493,-0.640215037
1.23306233,25.5591862,5.05560938,26.1094473,-0.550261119
1.233812,25.5794466,5.05761274,26.1099276,-0.530480961
1.23456166,25.6575086,5.06532414,26.11039,-0.452881394
1.23531132,25.3103268,5.03093697,26.1108346,-0.800507753
1.23606098,25.3908813,5.03893653,26.1112612,-0.720379871
1.23681063,25.9794855,5.0970075,26.1116698,-0.132184285
1.23756029,25.8582465,5.08510044,26.1120603,-0.253813832
1.23830994,25.4726095,5.04703968,26.1124327,-0.639823249
1.23905959,25.2114129,5.02109678,26.112787,-0.901374075
1.23980923,25.2735751,5.02728308,26.113123,-0.839547852
1.24055888,25.2669306,5.02662219,26.1134406,-0.846510021
1.24130852,25.0344715,5.00344596,26.1137399,-1.07926842
1.24205816,25.3735057,5.0372121,26.1140208,-0.740515102
1.24280779,25.6634323,5.06590884,26.1142832,-0.450850903
1.24355743,25.5727394,5.05694961,26.1145271,-0.541787671
1.24430706,25.5023193,5.04998211,26.1147524,-0.612433053
1.24505669,24.9835397,4.9983537,26.114959,-1.1314193
1.24580632,25.7310935,5.07258253,26.1151469,-0.384053447
1.24655594,25.5850502,5.05816668,26.1153162,-0.530265957
1.24730556,25.5414788,5.05385781,26.1154666,-0.573987776
1.24805518,25.8354968,5.08286305,26.1155982,-0.280101355
1.2488048,25.3313057,5.03302153,26.1157108,-0.784405145
1.24955442,25.3608702,5.03595772,26.1158046,-0.754934399
1.25030403,25.3987709,5.03971932,26.1158794,-0.717108471
1.25105364,25.558053,5.0554973,26.1159351,-0.557882117
1.25180325,25.0421691,5.00421513,26.1159718,-1.07380269
1.25255285,25.604827,5.06012124,26.1159893,-0.511162346
1.25330246,25.7447015,5.07392368,26.1159877,-0.371286244
1.25405206,25.5875938,5.05841811,26.1159669,-0.528373141
1.25480166,25.0740307,5.0073976,26.1159269,-1.04189619
1.25555125,25.5236079,5.05208946,26.1158676,-0.592259665
1.25630085,25.0614566,5.00614189,26.1157889,-1.05433231
1.25705044,25.4284402,5.04266201,26.1156909,-0.687250696
1.25780003,25.3887808,5.0387281,26.1155735,-0.726792679
1.25854961,25.2867213,5.02859039,26.1154366,-0.828715322
1.2592992,25.1119775,5.01118524,26.1152803,-1.00330279
1.26004878,25.4794691,5.0477192,26.1151044,-0.635635345
1.26079836,25.207241,5.02068132,26.1149091,-0.907668052
1.26154794,25.558443,5.05553588,26.1146941,-0.556251076
1.26229751,25.4488904,5.04468933,26.1144595,-0.665569082
1.26304708,25.1193879,5.01192457,26.1142052,-0.994817337
1.26379665,26.0774787,5.10661127,26.1139313,-0.0364526075
1.26454622,25.2736597,5.02729149,26.1136377,-0.839977962
1.26529579,25.5142831,5.05116651,26.1133243,-0.599041167
1.26604535,25.6161003,5.06123506,26.1129911,-0.496890793
1.26679491,25.4198197,5.04180719,26.1126381,-0.692818409
1.26754447,24.8261984,4.98258953,26.1122653,-1.28606688
1.26829402,25.3465045,5.03453121,26.1118726,-0.765368091
1.26904358,25.0218883,5.00218835,26.11146,-1.0895717
1.26979313,25.3876373,5.03861462,26.1110275,-0.723390182
1.27054267,25.5209456,5.05182596,26.110575,-0.589629411
1.27129222,25.543311,5.05403908,26.1101026,-0.566791558
1.27204176,25.5788398,5.05755275,26.1096101,-0.530770299
1.2727913,25.3905795,5.03890657,26.1090976,-0.718518106
1.27354084,25.4556435,5.04535861,26.1085651,-0.652921555
1.27429038,25.5117631,5.05091705,26.1080124,-0.596249321
1.27503991,25.431025,5.0429183,26.1074397,-0.676414679
1.27578944,25.5213387,5.05186487,26.1068468,-0.585508106
1.27653897,25.4480449,5.04460553,26.1062338,-0.658188878
1.2772885,25.634154,5.06301827,26.1056006,-0.471446573
1.27803802,24.900572,4.9900473,26.1049472,-1.20437517
1.27878754,25.45262,5.04505897,26.1042735,-0.651653544
1.27953706,25.5853598,5.05819728,26.1035797,-0.518219876
1.28028658,25.4493684,5.0447367,26.1028655,-0.653497145
1.28103609,25.2962826,5.02954099,26.1021311,-0.805848531
1.28178561,25.475394,5.04731552,26.1013764,-0.625982414
1.28253512,25.7026507,5.06977817,26.1006014,-0.397950675
1.28328462,25.273779,5.02730336,26.099806,-0.826026994
1.28403413,25.6107635,5.06070781,26.0989903,-0.488226755
1.28478363,25.5514486,5.05484407,26.0981541,-0.546705538
1.28553313,25.5748951,5.05716275,26.0972976,-0.522402526
1.28628263,25.0830073,5.00829385,26.0964207,-1.0134134
1.28703212,25.5096409,5.05070697,26.0955234,-0.58588245
1.28778161,25.1720312,5.01717363,26.0946056,-0.922574354
1.2885311,25.5319426,5.05291427,26.0936673,-0.561724697
1.28928059,25.0382291,5.00382145,26.0927086,-1.05447947
1.29003007,25.7532678,5.07476776,26.0917293,-0.338461544
1.29077956,25.0316106,5.00316006,26.0907726,-1.05916203
1.29152904,25.5702039,5.05669891,26.0897524,-0.519548509
1.29227851,25.2495391,5.02489195,26.0887117,-0.839172556
1.29302799,25.3468789,5.03456839,26.0876504,-0.740771457
1.29377746,25.6668716,5.06624828,26.0865685,-0.419696901
1.29452693,25.5038976,5.05013838,26.0854661,-0.581568475
1.2952764,25.3644454,5.03631268,26.0843431,-0.719897666
1.29602586,25.5354302,5.05325937,26.0831995,-0.547769263
1.29677533,25.4306272,5.04287886,26.0820353,-0.651408056
1.29752479,25.0900865,5.00900055,26.0808504,-0.990763932
1.29827424,25.3477383,5.03465374,26.079645,-0.731906683
1.2990237,25.2138874,5.02134319,26.0784189,-0.864531497
1.29977315,25.3620736,5.0360772,26.0771722,-0.715098565
1.3005226,25.6730944,5.06686238,26.0759048,-0.402810378
1.30127205,25.1545455,5.01543074,26.0746167,-0.920071227
1.3020215,25.5480784,5.0545107,26.073308,-0.525229604
1.30277094,25.4232761,5.04214995,26.0719786,-0.648702499
1.30352038,25.4083076,5.04066539,26.0706285,-0.662320906
1.30426982,25.0579131,5.00578796,26.0692577,-1.01134462
1.30501925,25.2524756,5.02518414,26.0678662,-0.815390624
1.30576869,25.4081529,5.04065005,26.066454,-0.658301121
1.30651812,25.0671281,5.00670831,26.0650211,-0.997893002
1.30726754,25.2552704,5.02546221,26.0635675,-0.80829706
1.30801697,25.1408925,5.01406945,26.0620931,-0.92120059
1.30876639,25.5499025,5.05469114,26.060598,-0.510695486
1.30951581,25.5011439,5.04986573,26.0590821,-0.557938243
