'y-axis saved as y
'Q,BL21Robot0303_FY25c1-2025-01-14-1346_scan2.xye,SigmaYobs,Ycalc,Diff
2.78366993,8.15240249,2.85524123,8.12131503,0.0310874605
2.78441164,8.26700066,2.87523924,8.11845374,0.148546919
2.78515335,8.17837361,2.85978559,8.11561211,0.0627614956
2.78589505,8.1271361,2.85081323,8.11279003,0.0143460732
2.78663675,8.25817305,2.87370372,8.10998736,0.148185687
2.78737844,8.24164916,2.87082726,8.10720401,0.134445148
2.78812013,8.13378871,2.85197979,8.10443987,0.0293488383
2.78886181,8.12502399,2.85044277,8.10169484,0.0233291479
2.78960348,8.17624673,2.8594137,8.09896883,0.0772778994
2.79034515,8.16022253,2.85661032,8.09626175,0.0639607804
2.79108682,8.13299139,2.85184,8.09357352,0.0394178732
2.79182848,8.08304084,2.84306891,8.09090406,-0.00786321521
2.79257013,8.24207542,2.8709015,8.08825329,0.153822127
2.79331178,8.40539974,2.89920674,8.08562116,0.319778578
2.79405342,7.89128486,2.80914308,8.0830076,-0.191722742
2.79479506,8.2012554,2.86378341,8.08041255,0.120842845
2.79553669,8.12522038,2.85047722,8.07783597,0.0473844121
2.79627832,8.00017023,2.82845722,8.07527779,-0.0751075637
2.79701994,8.15599831,2.85587085,8.07273799,0.0832603208
2.79776156,8.36110672,2.89155784,8.07021652,0.290890204
2.79850317,8.06247654,2.83945004,8.06771334,-0.00523679974
2.79924478,8.20274127,2.86404282,8.06522843,0.137512839
2.79998638,8.15895139,2.85638782,8.06276177,0.0961896246
2.80072798,7.9829175,2.82540572,8.06031332,-0.0773958216
2.80146957,8.03523749,2.83464945,8.05788308,-0.0226455933
2.80221115,8.16351012,2.8571857,8.05547104,0.108039081
2.80295273,8.2789536,2.87731708,8.05307718,0.22587642
2.8036943,8.05041198,2.83732479,8.0507015,-0.000289523772
2.80443587,8.08017621,2.84256508,8.04834401,0.0318321993
2.80517744,7.99203549,2.82701884,8.04600471,-0.0539692159
2.80591899,8.06036611,2.83907839,8.0436836,0.0166825116
2.80666055,7.89459928,2.80973296,8.0413807,-0.146781422
2.8074021,8.08688255,2.84374446,8.03909603,0.0477865165
2.80814364,8.01340877,2.83079649,8.03682962,-0.0234208453
2.80888517,8.10898616,2.84762816,8.03458147,0.0744046869
2.80962671,7.75060012,2.78398996,8.03235164,-0.281751517
2.81036823,8.05318674,2.83781373,8.03014014,0.0230465983
2.81110975,8.02249899,2.83240163,8.02794703,-0.0054480352
2.81185127,8.0781679,2.8422118,8.02577233,0.0523955695
2.81259278,8.02647032,2.8331026,8.0236161,0.00285421545
2.81333428,7.93507467,2.81692646,8.0214784,-0.0864037286
2.81407578,8.06611397,2.84009049,8.01935927,0.0467547018
2.81481728,8.07450003,2.84156647,8.01725877,0.0572412568
2.81555876,7.9213039,2.81448111,8.01517698,-0.0938730777
